"Date","Time","Temp","SpCond","DO Conc","DO Charge","Battery","Cond","DO%"
"M/D/Y","hh:mm:ss","C","mS/cm","mg/L","","V","mS/cm","%"
"07/19/10","18:48:40",17.88,0.387,8.83,45,6.4,0.335,93.2
"07/19/10","18:52:40",17.87,0.388,8.84,45,6.4,0.335,93.2
"07/19/10","18:56:40",17.85,0.387,8.83,45,6.4,0.335,93.1
"07/19/10","19:00:40",17.83,0.387,8.84,45,6.4,0.334,93.1
"07/19/10","19:04:40",17.82,0.387,8.82,45,6.4,0.334,93.0
"07/19/10","19:08:40",17.82,0.387,8.82,45,6.3,0.334,92.9
"07/19/10","19:12:40",17.82,0.386,8.82,45,6.3,0.333,92.9
"07/19/10","19:16:40",17.81,0.386,8.87,45,6.3,0.333,93.4
"07/19/10","19:20:40",17.81,0.386,8.85,45,6.3,0.333,93.2
"07/19/10","19:24:40",17.81,0.386,8.83,45,6.3,0.333,93.0
"07/19/10","19:28:40",17.81,0.385,8.81,45,6.3,0.333,92.8
"07/19/10","19:32:40",17.81,0.385,8.80,45,6.3,0.332,92.7
"07/19/10","19:36:40",17.81,0.385,8.84,45,6.3,0.332,93.2
"07/19/10","19:40:40",17.81,0.385,8.81,45,6.3,0.332,92.8
"07/19/10","19:44:40",17.81,0.385,8.80,45,6.3,0.332,92.7
"07/19/10","19:48:40",17.80,0.385,8.81,45,6.3,0.332,92.8
"07/19/10","19:52:40",17.80,0.385,8.84,44,6.3,0.332,93.1
"07/19/10","19:56:40",17.80,0.384,8.85,44,6.3,0.332,93.2
"07/19/10","20:00:40",17.80,0.384,8.84,44,6.3,0.331,93.1
"07/19/10","20:04:40",17.80,0.384,8.83,44,6.3,0.331,93.0
"07/19/10","20:08:40",17.79,0.384,8.74,44,6.3,0.331,92.0
"07/19/10","20:12:40",19.69,0.007,7.69,43,6.3,0.006,84.1
"07/19/10","20:16:40",20.12,0.006,7.74,43,6.3,0.005,85.4
"07/19/10","20:20:40",20.19,0.005,7.71,43,6.3,0.005,85.1
"07/19/10","20:24:40",20.20,0.005,7.78,43,6.3,0.005,85.9
"07/19/10","20:28:40",20.20,0.005,7.71,43,6.3,0.005,85.1
"07/19/10","20:32:40",20.15,0.005,7.72,43,6.3,0.004,85.1
"07/19/10","20:36:40",20.09,0.005,7.65,43,6.3,0.004,84.3
"07/19/10","20:40:40",20.01,0.005,7.56,43,6.3,0.004,83.1
"07/19/10","20:44:40",19.93,0.005,7.55,42,6.3,0.004,83.0
"07/19/10","20:48:40",19.85,0.005,7.49,43,6.3,0.004,82.1
"07/19/10","20:52:40",19.77,0.005,7.47,42,6.3,0.004,81.8
"07/19/10","20:56:40",19.67,0.005,7.44,43,6.3,0.004,81.3
"07/19/10","21:00:40",25.34,0.164,8.35,46,6.3,0.165,101.7
"07/19/10","21:04:40",25.26,0.164,8.38,46,6.3,0.165,101.9
"07/19/10","21:08:40",25.27,0.164,8.35,46,6.3,0.165,101.6
"07/19/10","21:12:40",25.17,0.164,8.37,46,6.3,0.165,101.6
"07/19/10","21:16:40",25.12,0.164,8.43,46,6.3,0.164,102.3
"07/19/10","21:20:40",25.15,0.164,8.46,46,6.3,0.164,102.7
"07/19/10","21:24:40",25.10,0.164,8.42,46,6.3,0.164,102.1
"07/19/10","21:28:40",25.10,0.164,8.35,46,6.3,0.164,101.2
"07/19/10","21:32:40",25.14,0.164,8.33,46,6.3,0.164,101.1
"07/19/10","21:36:40",25.12,0.164,8.30,46,6.3,0.164,100.7
"07/19/10","21:40:40",25.13,0.164,8.29,46,6.3,0.164,100.6
"07/19/10","21:44:40",25.13,0.163,8.33,46,6.3,0.164,101.1
"07/19/10","21:48:40",25.00,0.163,8.36,46,6.3,0.163,101.2
"07/19/10","21:52:40",25.05,0.163,8.41,46,6.3,0.163,101.9
"07/19/10","21:56:40",25.08,0.163,8.32,46,6.3,0.164,100.9
"07/19/10","22:00:40",25.12,0.163,8.28,46,6.3,0.164,100.5
"07/19/10","22:04:40",25.04,0.163,8.29,46,6.3,0.163,100.4
"07/19/10","22:08:40",25.07,0.163,8.36,46,6.3,0.163,101.3
"07/19/10","22:12:40",25.05,0.163,8.27,46,6.3,0.163,100.2
"07/19/10","22:16:40",25.14,0.163,8.20,46,6.3,0.163,99.6
"07/19/10","22:20:40",25.08,0.163,8.17,46,6.3,0.163,99.0
"07/19/10","22:24:40",25.10,0.163,8.20,46,6.3,0.164,99.5
"07/19/10","22:28:40",25.13,0.163,8.18,46,6.3,0.164,99.2
"07/19/10","22:32:40",25.12,0.163,8.18,46,6.3,0.164,99.2
"07/19/10","22:36:40",25.12,0.163,8.15,46,6.3,0.163,98.8
"07/19/10","22:40:40",25.10,0.163,8.16,46,6.3,0.163,99.0
"07/19/10","22:44:40",25.09,0.163,8.10,46,6.3,0.163,98.2
"07/19/10","22:48:40",25.07,0.163,8.12,46,6.3,0.163,98.5
"07/19/10","22:52:40",25.06,0.163,8.13,46,6.3,0.163,98.5
"07/19/10","22:56:40",25.04,0.163,8.17,46,6.3,0.163,99.0
"07/19/10","23:00:40",25.04,0.164,8.18,46,6.3,0.164,99.1
"07/19/10","23:04:40",25.01,0.163,8.11,46,6.3,0.163,98.2
"07/19/10","23:08:40",25.01,0.163,8.13,46,6.3,0.163,98.4
"07/19/10","23:12:40",24.99,0.163,8.12,46,6.3,0.163,98.3
"07/19/10","23:16:40",24.97,0.163,8.13,46,6.3,0.163,98.4
"07/19/10","23:20:40",24.98,0.163,8.09,45,6.3,0.163,97.9
"07/19/10","23:24:40",24.96,0.163,8.14,46,6.3,0.163,98.4
"07/19/10","23:28:40",24.94,0.163,8.15,46,6.3,0.163,98.6
"07/19/10","23:32:40",24.93,0.163,8.15,46,6.3,0.163,98.5
"07/19/10","23:36:40",24.91,0.163,8.09,46,6.3,0.162,97.8
"07/19/10","23:40:40",24.89,0.163,8.05,45,6.3,0.162,97.3
"07/19/10","23:44:40",24.88,0.163,8.09,46,6.3,0.162,97.7
"07/19/10","23:48:40",24.87,0.163,8.11,46,6.3,0.162,97.9
"07/19/10","23:52:40",24.87,0.163,8.10,46,6.3,0.162,97.9
"07/19/10","23:56:40",24.85,0.163,8.10,46,6.3,0.162,97.8
"07/20/10","00:00:40",24.84,0.163,7.92,46,6.3,0.162,95.6
"07/20/10","00:04:40",24.83,0.163,7.88,45,6.3,0.162,95.2
"07/20/10","00:08:40",24.81,0.163,7.92,45,6.2,0.162,95.5
"07/20/10","00:12:40",24.79,0.163,8.04,46,6.3,0.162,96.9
"07/20/10","00:16:40",24.79,0.163,8.05,46,6.3,0.162,97.1
"07/20/10","00:20:40",24.78,0.163,8.05,46,6.2,0.162,97.0
"07/20/10","00:24:40",24.76,0.163,8.02,46,6.3,0.162,96.6
"07/20/10","00:28:40",24.75,0.163,7.96,46,6.2,0.162,95.9
"07/20/10","00:32:40",24.74,0.163,7.26,45,6.3,0.162,87.4
"07/20/10","00:36:40",24.73,0.163,7.90,45,6.2,0.162,95.2
"07/20/10","00:40:40",24.71,0.163,8.01,46,6.2,0.162,96.4
"07/20/10","00:44:40",24.69,0.163,7.99,45,6.3,0.162,96.1
"07/20/10","00:48:40",24.69,0.163,7.95,45,6.2,0.162,95.6
"07/20/10","00:52:40",24.66,0.163,7.94,46,6.2,0.162,95.6
"07/20/10","00:56:40",24.66,0.163,7.92,45,6.2,0.162,95.3
"07/20/10","01:00:40",24.65,0.163,7.94,46,6.2,0.162,95.5
"07/20/10","01:04:40",24.64,0.163,7.80,45,6.2,0.162,93.8
"07/20/10","01:08:40",24.62,0.235,7.93,45,6.2,0.234,95.4
"07/20/10","01:12:40",24.61,0.239,7.95,45,6.2,0.237,95.6
"07/20/10","01:16:40",24.59,0.239,7.99,45,6.2,0.237,96.0
"07/20/10","01:20:40",24.58,0.241,8.02,46,6.2,0.239,96.3
"07/20/10","01:24:40",24.56,0.250,8.02,46,6.2,0.248,96.3
"07/20/10","01:28:40",24.54,0.251,8.00,45,6.2,0.249,96.0
"07/20/10","01:32:40",24.54,0.257,7.98,45,6.2,0.254,95.8
"07/20/10","01:36:40",24.53,0.259,7.97,45,6.2,0.257,95.7
"07/20/10","01:40:40",24.51,0.259,7.88,45,6.2,0.256,94.5
"07/20/10","01:44:40",24.51,0.260,7.99,45,6.2,0.257,95.9
"07/20/10","01:48:40",24.48,0.260,7.96,45,6.2,0.258,95.5
"07/20/10","01:52:40",24.47,0.261,7.99,46,6.2,0.258,95.8
"07/20/10","01:56:40",24.47,0.264,7.99,46,6.2,0.261,95.8
"07/20/10","02:00:40",24.44,0.265,8.00,45,6.2,0.262,95.9
"07/20/10","02:04:40",24.43,0.164,8.02,45,6.2,0.162,96.0
"07/20/10","02:08:40",24.42,0.164,7.72,45,6.2,0.162,92.5
"07/20/10","02:12:40",24.41,0.163,7.83,45,6.2,0.161,93.7
"07/20/10","02:16:40",24.40,0.163,7.94,45,6.2,0.161,95.0
"07/20/10","02:20:40",24.39,0.163,7.95,45,6.2,0.161,95.2
"07/20/10","02:24:40",24.38,0.163,7.90,45,6.2,0.161,94.5
"07/20/10","02:28:40",24.36,0.163,7.93,45,6.2,0.161,94.8
"07/20/10","02:32:40",24.34,0.163,7.96,45,6.2,0.161,95.2
"07/20/10","02:36:40",24.33,0.163,7.93,45,6.2,0.161,94.8
