"Date","Time","Temp","SpCond","DO Conc","DO Charge","Battery","Cond","DO%"
"M/D/Y","hh:mm:ss","C","mS/cm","mg/L","","V","mS/cm","%"
"08/09/10","14:48:40",18.08,0.346,8.92,50,6.6,0.300,94.4
"08/09/10","14:52:40",18.04,0.347,8.99,50,6.6,0.301,95.1
"08/09/10","14:56:40",17.99,0.347,9.03,50,6.6,0.300,95.4
"08/09/10","15:00:40",17.95,0.347,9.05,50,6.6,0.300,95.6
"08/09/10","15:04:40",17.92,0.347,9.07,50,6.6,0.300,95.7
"08/09/10","15:08:40",17.92,0.347,9.08,50,6.6,0.300,95.8
"08/09/10","15:12:40",17.89,0.347,9.08,50,6.6,0.300,95.7
"08/09/10","15:16:40",17.85,0.347,9.09,50,6.6,0.300,95.8
"08/09/10","15:20:40",17.82,0.347,9.09,50,6.6,0.299,95.7
"08/09/10","15:24:40",17.79,0.347,9.10,50,6.6,0.299,95.7
"08/09/10","15:28:40",17.75,0.347,9.08,50,6.6,0.299,95.5
"08/09/10","15:32:40",17.71,0.347,9.10,50,6.5,0.299,95.6
"08/09/10","15:36:40",17.68,0.347,9.10,50,6.5,0.298,95.6
"08/09/10","15:40:40",17.64,0.347,9.10,50,6.5,0.298,95.5
"08/09/10","15:44:40",17.61,0.347,9.09,50,6.5,0.298,95.3
"08/09/10","15:48:40",17.58,0.348,9.09,50,6.4,0.298,95.2
"08/09/10","15:52:40",17.54,0.348,9.17,50,6.4,0.298,96.1
"08/09/10","15:56:40",19.35,0.010,8.26,49,6.5,0.009,89.6
"08/09/10","16:00:40",19.72,0.010,8.19,49,6.5,0.009,89.6
"08/09/10","16:04:40",20.16,0.003,8.21,49,6.5,0.003,90.5
"08/09/10","16:08:40",20.69,0.002,8.14,50,6.4,0.002,90.7
"08/09/10","16:12:40",21.35,0.003,8.12,50,6.4,0.002,91.7
"08/09/10","16:16:40",22.01,0.003,8.08,50,6.5,0.003,92.4
"08/09/10","16:20:40",22.68,0.002,8.04,50,6.5,0.002,93.1
"08/09/10","16:24:40",22.54,0.002,8.16,50,6.5,0.002,94.3
"08/09/10","16:28:40",23.38,0.165,6.74,49,6.4,0.160,79.1
"08/09/10","16:32:40",23.34,0.165,6.73,49,6.5,0.160,79.0
"08/09/10","16:36:40",20.29,0.227,4.70,46,6.4,0.207,52.0
"08/09/10","16:40:40",20.39,0.227,4.96,46,6.4,0.207,55.0
"08/09/10","16:44:40",20.37,0.227,5.07,46,6.4,0.207,56.2
"08/09/10","16:48:40",20.51,0.225,5.57,47,6.4,0.206,62.0
"08/09/10","16:52:40",20.56,0.224,5.60,47,6.4,0.205,62.3
"08/09/10","16:56:40",20.63,0.223,5.69,47,6.4,0.204,63.4
"08/09/10","17:00:40",20.75,0.222,5.85,47,6.5,0.204,65.3
"08/09/10","17:04:40",20.76,0.221,5.92,47,6.4,0.203,66.1
"08/09/10","17:08:40",20.82,0.220,5.97,47,6.4,0.203,66.8
"08/09/10","17:12:40",20.86,0.219,6.06,47,6.4,0.202,67.8
"08/09/10","17:16:40",20.85,0.219,6.11,47,6.4,0.202,68.4
"08/09/10","17:20:40",20.70,0.219,5.86,47,6.4,0.201,65.4
"08/09/10","17:24:40",20.62,0.219,5.56,47,6.4,0.201,62.0
"08/09/10","17:28:40",20.51,0.220,5.47,47,6.4,0.201,60.8
"08/09/10","17:32:40",20.43,0.222,5.00,46,6.4,0.203,55.5
"08/09/10","17:36:40",20.38,0.224,4.88,46,6.4,0.204,54.1
"08/09/10","17:40:40",20.38,0.224,4.77,46,6.4,0.204,52.8
"08/09/10","17:44:40",20.45,0.224,4.79,45,6.4,0.205,53.2
"08/09/10","17:48:40",20.53,0.224,5.28,46,6.4,0.205,58.7
"08/09/10","17:52:40",20.56,0.224,5.39,47,6.4,0.205,60.0
"08/09/10","17:56:40",20.67,0.222,5.52,47,6.4,0.204,61.5
"08/09/10","18:00:40",20.75,0.221,5.87,47,6.4,0.203,65.5
"08/09/10","18:04:40",20.75,0.221,5.85,47,6.4,0.203,65.4
"08/09/10","18:08:40",20.69,0.221,5.78,47,6.4,0.203,64.5
"08/09/10","18:12:40",20.59,0.222,5.48,47,6.4,0.203,61.0
"08/09/10","18:16:40",20.60,0.221,5.26,46,6.4,0.202,58.5
"08/09/10","18:20:40",20.60,0.221,5.34,46,6.4,0.202,59.4
"08/09/10","18:24:40",20.58,0.221,5.38,46,6.4,0.202,59.9
"08/09/10","18:28:40",20.53,0.221,5.23,46,6.3,0.202,58.2
"08/09/10","18:32:40",20.61,0.220,5.40,47,6.4,0.202,60.1
"08/09/10","18:36:40",20.65,0.220,5.56,47,6.4,0.201,61.9
"08/09/10","18:40:40",20.63,0.220,5.58,47,6.4,0.202,62.2
"08/09/10","18:44:40",20.62,0.220,5.57,47,6.4,0.202,62.1
"08/09/10","18:48:40",20.54,0.221,5.49,47,6.3,0.202,61.0
"08/09/10","18:52:40",20.54,0.221,5.46,47,6.4,0.203,60.7
"08/09/10","18:56:40",20.56,0.221,5.54,47,6.3,0.202,61.6
"08/09/10","19:00:40",20.50,0.222,5.52,47,6.3,0.203,61.4
"08/09/10","19:04:40",20.48,0.223,5.42,46,6.3,0.203,60.2
"08/09/10","19:08:40",20.45,0.224,5.01,46,6.3,0.204,55.6
"08/09/10","19:12:40",20.42,0.225,4.65,45,6.3,0.205,51.6
"08/09/10","19:16:40",20.43,0.225,4.45,45,6.3,0.206,49.4
"08/09/10","19:20:40",20.41,0.225,4.46,45,6.3,0.206,49.5
"08/09/10","19:24:40",20.38,0.226,4.43,45,6.3,0.206,49.1
"08/09/10","19:28:40",20.55,0.225,4.64,46,6.3,0.206,51.6
"08/09/10","19:32:40",20.63,0.225,5.24,46,6.3,0.206,58.4
"08/09/10","19:36:40",20.73,0.224,5.62,46,6.3,0.206,62.8
"08/09/10","19:40:40",20.78,0.223,5.76,47,6.3,0.205,64.4
"08/09/10","19:44:40",20.80,0.222,5.89,47,6.3,0.204,65.9
"08/09/10","19:48:40",20.79,0.221,5.93,47,6.3,0.203,66.3
"08/09/10","19:52:40",20.76,0.221,5.94,47,6.3,0.203,66.4
