"Date","Time","Temp","SpCond","DO Conc","DO Charge","Battery","DO%"
"M/D/Y","hh:mm:ss","C","mS/cm","mg/L","","V","%"
"06/07/10","11:44:40",14.76,0.032,9.50,37,6.4,93.7
"06/07/10","11:48:40",14.75,0.032,9.52,37,6.4,93.9
"06/07/10","11:52:40",14.73,0.033,9.55,37,6.4,94.1
"06/07/10","11:56:40",14.71,0.033,9.55,37,6.4,94.1
"06/07/10","12:00:40",14.68,0.033,9.53,37,6.4,93.9
"06/07/10","12:04:40",14.66,0.033,9.54,37,6.4,93.9
"06/07/10","12:08:40",14.63,0.033,9.55,37,6.4,93.9
"06/07/10","12:12:40",14.61,0.033,9.53,37,6.4,93.7
"06/07/10","12:16:40",14.59,0.033,9.53,37,6.4,93.7
"06/07/10","12:20:40",14.57,0.033,9.53,37,6.4,93.6
"06/07/10","12:24:40",14.55,0.033,9.52,37,6.4,93.5
"06/07/10","12:28:40",14.53,0.033,9.53,37,6.3,93.5
"06/07/10","12:32:40",14.51,0.033,9.55,37,6.3,93.7
"06/07/10","12:36:40",14.49,0.033,9.55,37,6.3,93.7
"06/07/10","12:40:40",14.46,0.033,9.56,37,6.3,93.7
"06/07/10","12:44:40",14.45,0.033,9.55,37,6.3,93.6
"06/07/10","12:48:40",14.43,0.033,9.55,37,6.3,93.5
"06/07/10","12:52:40",14.41,0.033,9.55,37,6.3,93.5
"06/07/10","12:56:40",14.40,0.033,9.56,37,6.3,93.6
"06/07/10","13:00:40",14.38,0.033,9.57,37,6.3,93.6
"06/07/10","13:04:40",14.36,0.033,9.58,37,6.3,93.7
"06/07/10","13:08:40",19.38,0.002,7.94,37,6.3,86.3
"06/07/10","13:12:40",19.01,0.001,8.09,37,6.3,87.2
"06/07/10","13:16:40",18.73,0.002,8.27,37,6.3,88.6
"06/07/10","13:20:40",18.73,0.002,8.31,37,6.3,89.1
"06/07/10","13:24:40",20.03,0.189,9.36,39,6.3,103.1
"06/07/10","13:28:40",19.89,0.189,9.43,39,6.3,103.5
"06/07/10","13:32:40",19.88,0.190,9.35,39,6.3,102.6
"06/07/10","13:36:40",19.84,0.190,9.36,39,6.3,102.6
"06/07/10","13:40:40",20.09,0.190,9.35,39,6.3,103.1
"06/07/10","13:44:40",20.09,0.190,9.39,39,6.3,103.5
"06/07/10","13:48:40",19.98,0.190,9.30,39,6.3,102.3
"06/07/10","13:52:40",19.87,0.190,9.37,39,6.3,102.9
