"Date","Time","Temp","SpCond","DO Conc","DO Charge","Battery","DO%"
"M/D/Y","hh:mm:ss","C","mS/cm","mg/L","","V","%"
"06/28/10","12:12:40",16.89,0.305,9.11,44,6.4,94.2
"06/28/10","12:16:40",16.84,0.305,9.12,44,6.3,94.2
"06/28/10","12:20:40",16.79,0.305,9.13,44,6.3,94.1
"06/28/10","12:24:40",16.75,0.305,9.20,44,6.3,94.7
"06/28/10","12:28:40",16.71,0.305,9.16,43,6.3,94.3
"06/28/10","12:32:40",16.67,0.305,9.17,44,6.3,94.3
"06/28/10","12:36:40",16.63,0.305,9.22,43,6.3,94.8
"06/28/10","12:40:40",16.58,0.305,9.25,43,6.3,94.9
"06/28/10","12:44:40",16.54,0.305,9.26,43,6.3,95.0
"06/28/10","12:48:40",16.50,0.305,9.21,43,6.3,94.4
"06/28/10","12:52:40",16.46,0.305,9.26,43,6.3,94.8
"06/28/10","12:56:40",16.42,0.305,9.22,43,6.3,94.4
"06/28/10","13:00:40",16.38,0.305,9.27,43,6.3,94.8
"06/28/10","13:04:40",16.34,0.305,9.23,43,6.3,94.2
"06/28/10","13:08:40",16.31,0.305,9.22,43,6.3,94.1
"06/28/10","13:12:40",16.27,0.305,9.21,43,6.3,93.9
"06/28/10","13:16:40",16.24,0.306,9.22,43,6.3,93.9
"06/28/10","13:20:40",16.20,0.305,9.21,43,6.3,93.8
"06/28/10","13:24:40",16.17,0.306,9.22,43,6.3,93.8
"06/28/10","13:28:40",16.14,0.306,9.29,43,6.3,94.4
"06/28/10","13:32:40",16.11,0.306,9.31,43,6.3,94.6
"06/28/10","13:36:40",16.08,0.306,9.32,43,6.3,94.6
"06/28/10","13:40:40",16.04,0.306,9.27,43,6.3,94.1
"06/28/10","13:44:40",16.01,0.306,9.30,43,6.3,94.4
"06/28/10","13:48:40",15.98,0.306,9.32,43,6.3,94.5
"06/28/10","13:52:40",15.95,0.306,9.27,43,6.3,93.9
"06/28/10","13:56:40",15.92,0.306,9.26,43,6.3,93.7
"06/28/10","14:00:40",15.89,0.306,9.26,43,6.3,93.6
"06/28/10","14:04:40",15.86,0.306,9.31,43,6.3,94.1
"06/28/10","14:08:40",15.83,0.306,9.32,43,6.3,94.2
"06/28/10","14:12:40",15.80,0.306,9.28,42,6.3,93.7
"06/28/10","14:16:40",15.78,0.306,9.32,43,6.3,94.1
"06/28/10","14:20:40",15.76,0.306,9.33,43,6.3,94.1
"06/28/10","14:24:40",15.73,0.306,9.35,43,6.3,94.2
"06/28/10","14:28:40",15.70,0.306,9.29,43,6.3,93.6
"06/28/10","14:32:40",15.68,0.306,9.33,43,6.3,94.0
"06/28/10","14:36:40",15.65,0.306,9.35,43,6.3,94.1
"06/28/10","14:40:40",15.63,0.306,9.35,43,6.3,94.1
"06/28/10","14:44:40",15.60,0.306,9.36,43,6.3,94.1
"06/28/10","14:48:40",15.58,0.306,9.37,43,6.3,94.1
"06/28/10","14:52:40",15.56,0.306,9.31,43,6.3,93.6
"06/28/10","14:56:40",15.54,0.306,9.30,43,6.3,93.3
"06/28/10","15:00:40",15.52,0.306,9.30,43,6.3,93.3
"06/28/10","15:04:40",15.50,0.306,9.29,43,6.3,93.2
"06/28/10","15:08:40",15.48,0.306,9.30,43,6.3,93.2
"06/28/10","15:12:40",15.46,0.306,9.29,43,6.3,93.2
"06/28/10","15:16:40",15.44,0.307,9.35,43,6.3,93.7
"06/28/10","15:20:40",15.42,0.306,9.32,43,6.3,93.3
"06/28/10","15:24:40",15.41,0.306,9.32,43,6.3,93.3
"06/28/10","15:28:40",15.39,0.306,9.37,43,6.3,93.8
"06/28/10","15:32:40",22.67,0.015,7.60,43,6.3,88.1
"06/28/10","15:36:40",22.91,0.015,7.71,43,6.3,89.7
"06/28/10","15:40:40",22.88,0.004,7.74,42,6.3,90.0
"06/28/10","15:44:40",23.03,0.002,7.76,42,6.3,90.5
"06/28/10","15:48:40",23.03,0.002,7.77,43,6.3,90.7
"06/28/10","15:52:40",19.36,0.182,8.79,43,6.3,95.5
"06/28/10","15:56:40",23.36,0.166,8.49,44,6.3,99.7
"06/28/10","16:00:40",23.34,0.166,8.50,44,6.3,99.7
"06/28/10","16:04:40",23.32,0.166,8.51,44,6.3,99.8
"06/28/10","16:08:40",23.35,0.166,8.54,45,6.3,100.2
"06/28/10","16:12:40",23.38,0.166,8.57,44,6.3,100.6
"06/28/10","16:16:40",23.37,0.166,8.57,44,6.3,100.6
"06/28/10","16:20:40",23.36,0.166,8.55,45,6.3,100.4
"06/28/10","16:24:40",23.32,0.166,8.52,45,6.3,100.0
"06/28/10","16:28:40",23.32,0.166,8.53,45,6.3,100.0
"06/28/10","16:32:40",23.31,0.166,8.57,45,6.3,100.5
"06/28/10","16:36:40",23.32,0.166,8.58,45,6.3,100.7
"06/28/10","16:40:40",23.29,0.166,8.58,44,6.3,100.6
"06/28/10","16:44:40",23.30,0.166,8.51,45,6.3,99.8
"06/28/10","16:48:40",23.31,0.166,8.56,45,6.3,100.3
"06/28/10","16:52:40",23.30,0.166,8.60,45,6.3,100.8
"06/28/10","16:56:40",23.31,0.166,8.60,45,6.3,100.9
"06/28/10","17:00:40",23.31,0.166,8.62,45,6.3,101.1
"06/28/10","17:04:40",23.29,0.166,8.61,45,6.3,101.0
"06/28/10","17:08:40",23.30,0.166,8.62,45,6.3,101.1
"06/28/10","17:12:40",23.31,0.166,8.60,45,6.3,100.9
"06/28/10","17:16:40",23.30,0.166,8.62,45,6.2,101.2
"06/28/10","17:20:40",23.31,0.166,8.63,45,6.2,101.2
"06/28/10","17:24:40",23.30,0.166,8.64,45,6.2,101.3
"06/28/10","17:28:40",23.30,0.166,8.64,44,6.3,101.3
"06/28/10","17:32:40",23.29,0.166,8.59,45,6.2,100.7
"06/28/10","17:36:40",23.30,0.166,8.62,45,6.3,101.0
"06/28/10","17:40:40",23.29,0.166,8.58,45,6.2,100.6
"06/28/10","17:44:40",23.30,0.166,8.63,45,6.2,101.2
"06/28/10","17:48:40",23.26,0.166,8.61,45,6.2,100.9
"06/28/10","17:52:40",23.27,0.166,8.60,45,6.2,100.8
"06/28/10","17:56:40",23.27,0.166,8.61,45,6.2,100.9
"06/28/10","18:00:40",23.28,0.165,8.57,45,6.2,100.4
"06/28/10","18:04:40",23.27,0.166,8.56,45,6.2,100.3
"06/28/10","18:08:40",23.25,0.166,8.56,44,6.2,100.3
"06/28/10","18:12:40",23.21,0.166,8.61,45,6.2,100.8
"06/28/10","18:16:40",23.21,0.166,8.66,45,6.2,101.4
"06/28/10","18:20:40",23.21,0.166,8.68,45,6.2,101.6
