"Date","Time","Temp","SpCond","DO Conc","DO Charge","Battery","DO%"
"M/D/Y","hh:mm:ss","C","mS/cm","mg/L","","V","%"
"06/14/10","17:48:40",17.08,0.274,9.16,48,6.8,95.0
"06/14/10","17:52:40",17.08,0.274,9.19,48,6.8,95.3
"06/14/10","17:56:40",17.10,0.274,9.17,48,6.8,95.1
"06/14/10","18:00:40",17.10,0.273,9.17,48,6.7,95.1
"06/14/10","18:04:40",17.10,0.273,9.25,48,6.8,96.0
"06/14/10","18:08:40",17.10,0.273,9.27,49,6.7,96.2
"06/14/10","18:12:40",17.09,0.273,9.21,49,6.7,95.6
"06/14/10","18:16:40",17.09,0.273,9.26,49,6.7,96.0
"06/14/10","18:20:40",17.08,0.272,9.20,49,6.7,95.4
"06/14/10","18:24:40",17.07,0.273,9.19,49,6.7,95.3
"06/14/10","18:28:40",17.06,0.272,9.19,48,6.7,95.3
"06/14/10","18:32:40",17.05,0.272,9.27,49,6.7,96.0
"06/14/10","18:36:40",17.04,0.272,9.22,49,6.8,95.5
"06/14/10","18:40:40",17.03,0.272,9.25,48,6.7,95.9
"06/14/10","18:44:40",17.02,0.272,9.20,48,6.7,95.3
"06/14/10","18:48:40",17.01,0.272,9.18,49,6.7,95.0
"06/14/10","18:52:40",16.99,0.272,9.17,48,6.7,94.9
"06/14/10","18:56:40",16.98,0.272,9.25,48,6.7,95.7
"06/14/10","19:00:40",16.97,0.272,9.27,48,6.7,95.9
"06/14/10","19:04:40",19.65,0.001,8.23,48,6.7,89.9
"06/14/10","19:08:40",19.52,0.002,8.46,48,6.7,92.2
"06/14/10","19:12:40",19.54,0.005,8.66,49,6.7,94.3
"06/14/10","19:16:40",17.99,0.001,9.14,49,6.7,96.5
"06/14/10","19:20:40",10.34,0.248,10.84,48,6.7,96.8
"06/14/10","19:24:40",10.31,0.249,10.45,47,6.7,93.3
"06/14/10","19:28:40",10.33,0.249,10.47,47,6.7,93.6
