"Date","Time","Temp","SpCond","DO Conc","DO Charge","Battery","DO%"
"M/D/Y","hh:mm:ss","C","mS/cm","mg/L","","V","%"
"06/07/10","11:44:39",14.84,0.036,9.65,47,7.0,95.3
"06/07/10","11:48:40",14.83,0.036,9.76,47,7.0,96.4
"06/07/10","11:52:40",14.81,0.035,9.71,47,7.0,95.9
"06/07/10","11:56:40",14.78,0.035,9.79,47,7.0,96.6
"06/07/10","12:00:40",14.76,0.035,9.74,47,7.0,96.1
"06/07/10","12:04:40",14.73,0.035,9.73,47,7.0,96.0
"06/07/10","12:08:40",14.71,0.035,9.82,47,7.0,96.7
"06/07/10","12:12:40",14.69,0.035,9.76,47,7.0,96.2
"06/07/10","12:16:40",14.66,0.035,9.84,47,7.0,96.9
"06/07/10","12:20:40",14.64,0.035,9.87,47,7.0,97.2
"06/07/10","12:24:40",14.62,0.035,9.79,47,7.0,96.3
"06/07/10","12:28:40",14.60,0.035,9.77,47,7.0,96.0
"06/07/10","12:32:40",14.58,0.035,9.77,46,7.0,96.0
"06/07/10","12:36:40",14.56,0.035,9.86,47,6.9,96.8
"06/07/10","12:40:40",14.54,0.035,9.89,47,6.9,97.1
"06/07/10","12:44:40",14.52,0.035,9.91,46,6.9,97.3
"06/07/10","12:48:40",14.50,0.035,9.92,47,6.9,97.3
"06/07/10","12:52:40",14.49,0.035,9.93,47,6.9,97.4
"06/07/10","12:56:40",14.47,0.035,9.94,47,6.9,97.4
"06/07/10","13:00:40",14.45,0.035,9.94,46,6.9,97.5
"06/07/10","13:04:40",14.44,0.035,9.86,47,6.9,96.6
"06/07/10","13:08:40",18.15,0.001,8.23,46,6.9,87.2
"06/07/10","13:12:40",17.99,0.007,8.36,46,6.9,88.2
"06/07/10","13:16:40",18.06,0.001,8.65,46,6.9,91.4
"06/07/10","13:20:40",11.52,0.237,11.88,48,6.9,109.1
"06/07/10","13:24:40",10.28,0.245,16.04,51,6.9,143.1
"06/07/10","13:28:40",10.19,0.246,15.84,50,6.9,141.1
"06/07/10","13:32:40",9.98,0.248,14.39,49,6.9,127.5
"06/07/10","13:36:40",10.02,0.249,13.68,48,6.9,121.3
"06/07/10","13:40:40",10.11,0.248,14.11,49,6.9,125.4
"06/07/10","13:44:40",10.14,0.246,14.87,49,6.9,132.2
"06/07/10","13:48:40",9.76,0.250,12.34,47,6.9,108.8
"06/07/10","13:52:40",9.42,0.254,7.57,43,6.9,66.2
"06/07/10","13:56:40",9.68,0.251,11.31,46,6.9,99.5
"06/07/10","14:00:40",9.86,0.250,13.04,48,6.9,115.2
"06/07/10","14:04:40",9.98,0.249,13.63,48,6.9,120.8
"06/07/10","14:08:40",9.91,0.250,14.04,48,6.8,124.2
"06/07/10","14:12:40",10.00,0.249,14.02,49,6.9,124.3
"06/07/10","14:16:40",10.13,0.248,15.02,49,6.8,133.6
"06/07/10","14:20:40",10.35,0.247,16.29,51,6.9,145.6
"06/07/10","14:24:40",10.43,0.246,16.33,51,6.8,146.2
"06/07/10","14:28:40",10.40,0.245,16.24,51,6.8,145.3
"06/07/10","14:32:40",10.16,0.246,15.85,50,6.8,141.1
"06/07/10","14:36:40",10.17,0.246,15.69,51,6.8,139.6
"06/07/10","14:40:40",10.23,0.246,15.75,50,6.8,140.4
"06/07/10","14:44:40",10.24,0.246,15.86,51,6.7,141.4
"06/07/10","14:48:40",10.25,0.246,16.19,51,6.7,144.4
"06/07/10","14:52:40",10.12,0.247,14.69,49,6.7,130.6
"06/07/10","14:56:40",10.27,0.247,14.77,49,6.8,131.8
"06/07/10","15:00:40",10.41,0.246,16.23,51,6.7,145.3
"06/07/10","15:04:40",10.27,0.245,15.97,50,6.8,142.4
"06/07/10","15:08:40",10.10,0.247,14.71,49,6.7,130.7
"06/07/10","15:12:40",10.16,0.247,15.24,50,6.7,135.6
"06/07/10","15:16:40",9.79,0.250,12.05,47,6.8,106.3
"06/07/10","15:20:40",9.54,0.252,8.89,44,6.8,78.0
"06/07/10","15:24:40",9.79,0.250,10.62,46,6.7,93.7
"06/07/10","15:28:40",9.58,0.252,9.81,45,6.8,86.1
"06/07/10","15:32:40",9.62,0.253,8.75,44,6.7,76.9
"06/07/10","15:36:40",9.67,0.252,9.26,45,6.7,81.5
"06/07/10","15:40:40",9.88,0.250,12.84,48,6.8,113.5
"06/07/10","15:44:40",9.79,0.250,12.10,47,6.7,106.8
"06/07/10","15:48:40",9.81,0.250,13.05,48,6.7,115.2
"06/07/10","15:52:40",9.84,0.250,13.36,48,6.7,118.0
"06/07/10","15:56:40",10.09,0.248,14.64,49,6.7,130.1
"06/07/10","16:00:40",10.11,0.248,14.86,50,6.7,132.1
"06/07/10","16:04:40",9.98,0.248,14.41,49,6.7,127.7
"06/07/10","16:08:40",9.89,0.250,13.55,48,6.7,119.8
"06/07/10","16:12:40",9.83,0.250,13.54,48,6.7,119.5
"06/07/10","16:16:40",9.80,0.250,12.06,47,6.7,106.5
"06/07/10","16:20:40",9.86,0.250,12.94,48,6.7,114.3
"06/07/10","16:24:40",9.86,0.251,11.90,47,6.7,105.1
"06/07/10","16:28:40",9.77,0.252,9.71,45,6.7,85.6
"06/07/10","16:32:40",10.06,0.251,9.78,45,6.7,86.9
"06/07/10","16:36:40",10.13,0.251,11.88,47,6.7,105.6
"06/07/10","16:40:40",10.16,0.249,13.26,48,6.7,118.0
"06/07/10","16:44:40",10.10,0.249,13.02,49,6.7,115.7
"06/07/10","16:48:40",10.11,0.250,11.36,47,6.7,101.0
"06/07/10","16:52:40",10.06,0.249,13.81,48,6.7,122.6
