"Date","Time","Temp","SpCond","DO Conc","DO Charge","DO%","Battery"
"M/D/Y","hh:mm:ss","C","mS/cm","mg/L","","%","V"
"06/22/10","13:12:40",23.08,0.170,8.17,40,95.5,5.9
"06/22/10","13:16:40",23.08,0.170,8.19,40,95.7,5.9
"06/22/10","13:20:40",23.13,0.170,8.22,40,96.1,5.9
"06/22/10","13:24:40",23.10,0.170,8.19,40,95.7,5.9
"06/22/10","13:28:40",23.07,0.170,8.17,40,95.4,5.9
"06/22/10","13:32:40",23.12,0.169,8.21,40,96.0,5.9
"06/22/10","13:36:40",23.18,0.169,8.30,40,97.1,5.9
"06/22/10","13:40:40",23.14,0.170,8.31,40,97.1,5.9
"06/22/10","13:44:40",23.25,0.170,8.23,40,96.4,5.9
"06/22/10","13:48:40",23.29,0.170,8.23,40,96.5,5.9
"06/22/10","13:52:40",23.36,0.170,8.27,40,97.1,5.9
"06/22/10","13:56:40",22.83,0.171,8.29,40,96.3,5.9
"06/22/10","14:00:40",22.65,0.169,8.31,40,96.3,5.9
"06/22/10","14:04:40",22.60,0.169,8.31,40,96.1,5.9
"06/22/10","14:08:40",22.68,0.169,8.33,40,96.5,5.9
"06/22/10","14:12:40",22.75,0.169,8.35,40,97.0,5.9
"06/22/10","14:16:40",22.87,0.169,8.32,40,96.8,5.9
"06/22/10","14:20:40",22.86,0.169,8.38,40,97.5,5.9
"06/22/10","14:24:40",22.93,0.169,8.39,40,97.7,5.9
"06/22/10","14:28:40",23.06,0.169,8.34,40,97.4,5.9
"06/22/10","14:32:40",23.02,0.169,8.41,40,98.1,5.9
"06/22/10","14:36:40",23.01,0.169,8.36,40,97.5,5.9
"06/22/10","14:40:40",22.99,0.168,8.40,40,98.0,5.9
"06/22/10","14:44:40",23.07,0.168,8.37,40,97.7,5.9
"06/22/10","14:48:40",23.10,0.168,8.38,40,97.9,5.9
"06/22/10","14:52:40",23.12,0.169,8.43,40,98.5,5.9
"06/22/10","14:56:40",23.14,0.169,8.39,40,98.1,5.9
"06/22/10","15:00:40",23.12,0.169,8.47,40,99.0,5.9
"06/22/10","15:04:40",23.08,0.169,8.53,40,99.6,5.9
"06/22/10","15:08:40",23.02,0.169,8.51,40,99.2,5.9
"06/22/10","15:12:40",23.03,0.170,8.45,40,98.6,5.9
"06/22/10","15:16:40",23.01,0.170,8.46,40,98.7,5.9
"06/22/10","15:20:40",23.04,0.170,8.42,40,98.3,5.9
"06/22/10","15:24:40",23.07,0.170,8.45,40,98.7,5.9
"06/22/10","15:28:40",23.11,0.170,8.45,40,98.7,5.9
"06/22/10","15:32:40",23.22,0.170,8.44,40,98.9,5.9
"06/22/10","15:36:40",23.35,0.169,8.48,40,99.5,5.9
"06/22/10","15:40:40",23.41,0.169,8.50,41,99.9,5.9
"06/22/10","15:44:40",23.37,0.170,8.44,40,99.1,5.9
"06/22/10","15:48:40",23.43,0.170,8.43,40,99.1,5.9
"06/22/10","15:52:40",23.26,0.170,8.47,40,99.2,5.9
"06/22/10","15:56:40",23.24,0.169,8.49,40,99.5,5.9
"06/22/10","16:00:40",23.28,0.169,8.49,40,99.6,5.9
"06/22/10","16:04:40",23.29,0.169,8.52,40,99.9,5.9
"06/22/10","16:08:40",23.33,0.169,8.53,40,100.1,5.9
"06/22/10","16:12:40",23.48,0.169,8.51,40,100.1,5.9
"06/22/10","16:16:40",23.57,0.169,8.52,40,100.5,5.9
"06/22/10","16:20:40",23.58,0.169,8.53,40,100.5,5.9
"06/22/10","16:24:40",23.62,0.169,8.51,40,100.4,5.9
"06/22/10","16:28:40",23.53,0.170,8.52,40,100.4,5.9
"06/22/10","16:32:40",23.46,0.170,8.60,40,101.1,5.9
"06/22/10","16:36:40",23.41,0.170,8.58,40,100.9,5.9
"06/22/10","16:40:40",23.33,0.170,8.65,41,101.6,5.9
"06/22/10","16:44:40",23.43,0.170,8.59,40,101.0,5.9
"06/22/10","16:48:40",23.60,0.170,8.49,40,100.2,5.9
"06/22/10","16:52:40",23.38,0.170,8.66,41,101.7,5.9
"06/22/10","16:56:40",23.59,0.170,8.51,40,100.3,5.9
"06/22/10","17:00:40",23.60,0.170,8.50,41,100.2,5.9
"06/22/10","17:04:40",23.61,0.170,8.57,40,101.1,5.9
"06/22/10","17:08:40",23.40,0.170,8.60,40,101.0,5.9
"06/22/10","17:12:40",23.41,0.170,8.63,40,101.4,5.9
"06/22/10","17:16:40",23.25,0.170,8.76,41,102.6,5.9
"06/22/10","17:20:40",23.38,0.170,8.74,40,102.7,5.9
"06/22/10","17:24:40",23.50,0.170,8.69,41,102.3,5.9
"06/22/10","17:28:40",23.67,0.170,8.54,40,100.9,5.9
"06/22/10","17:32:40",23.65,0.170,8.60,41,101.5,5.9
"06/22/10","17:36:40",23.66,0.170,8.57,40,101.2,5.9
"06/22/10","17:40:40",23.60,0.170,8.64,40,101.8,5.9
"06/22/10","17:44:40",23.51,0.170,8.69,41,102.3,5.9
"06/22/10","17:48:40",23.60,0.170,8.64,40,101.9,5.9
"06/22/10","17:52:40",23.72,0.170,8.58,40,101.4,5.9
"06/22/10","17:56:40",23.72,0.169,8.55,41,101.0,5.9
"06/22/10","18:00:40",23.68,0.170,8.56,40,101.1,5.9
"06/22/10","18:04:40",23.59,0.169,8.59,40,101.3,5.9
"06/22/10","18:08:40",23.65,0.170,8.58,40,101.3,5.9
"06/22/10","18:12:40",23.56,0.170,8.66,40,102.1,5.9
"06/22/10","18:16:40",23.70,0.170,8.61,41,101.7,5.9
"06/22/10","18:20:40",23.72,0.169,8.66,41,102.4,5.9
"06/22/10","18:24:40",23.80,0.170,8.61,41,102.0,5.9
"06/22/10","18:28:40",23.75,0.170,8.65,41,102.3,5.9
"06/22/10","18:32:40",23.75,0.170,8.63,41,102.1,5.9
"06/22/10","18:36:40",23.65,0.170,8.74,41,103.2,5.9
"06/22/10","18:40:40",23.76,0.170,8.72,41,103.2,5.9
"06/22/10","18:44:40",23.84,0.170,8.74,41,103.5,5.9
"06/22/10","18:48:40",23.84,0.170,8.77,41,103.9,5.9
"06/22/10","18:52:40",23.65,0.170,8.80,41,103.9,5.9
"06/22/10","18:56:40",23.55,0.169,8.90,41,104.9,5.9
"06/22/10","19:00:40",23.61,0.169,8.87,41,104.6,5.9
"06/22/10","19:04:40",23.63,0.169,8.82,41,104.1,5.9
"06/22/10","19:08:40",23.69,0.169,8.85,41,104.6,5.9
"06/22/10","19:12:40",23.64,0.169,8.82,41,104.1,5.9
"06/22/10","19:16:40",23.60,0.167,8.90,41,105.0,5.9
"06/22/10","19:20:40",23.62,0.166,8.93,41,105.4,5.9
"06/22/10","19:24:40",23.70,0.167,8.80,41,104.0,5.9
"06/22/10","19:28:40",23.64,0.167,8.75,41,103.2,5.9
"06/22/10","19:32:40",23.61,0.165,8.71,40,102.7,5.9
"06/22/10","19:36:40",23.57,0.164,8.68,41,102.3,5.9
"06/22/10","19:40:40",23.62,0.164,8.59,41,101.3,5.9
"06/22/10","19:44:40",23.55,0.163,8.52,41,100.4,5.9
"06/22/10","19:48:40",23.50,0.163,8.41,40,99.0,5.9
"06/22/10","19:52:40",23.54,0.163,8.29,40,97.7,5.9
"06/22/10","19:56:40",23.55,0.165,8.34,40,98.2,5.9
"06/22/10","20:00:40",23.58,0.165,8.32,40,98.1,5.9
"06/22/10","20:04:40",23.59,0.166,8.34,40,98.4,5.9
"06/22/10","20:08:40",23.62,0.166,8.37,40,98.7,5.9
"06/22/10","20:12:40",23.58,0.167,8.36,41,98.6,5.9
"06/22/10","20:16:40",23.56,0.167,8.28,40,97.5,5.8
"06/22/10","20:20:40",23.63,0.167,8.27,40,97.6,5.8
"06/22/10","20:24:40",23.58,0.168,8.31,40,97.9,5.9
"06/22/10","20:28:40",23.59,0.168,8.33,40,98.2,5.9
"06/22/10","20:32:40",23.63,0.168,8.27,40,97.6,5.8
"06/22/10","20:36:40",23.68,0.168,8.31,40,98.2,5.9
"06/22/10","20:40:40",23.73,0.168,8.30,40,98.1,5.9
"06/22/10","20:44:40",23.71,0.169,8.34,40,98.6,5.9
"06/22/10","20:48:40",23.72,0.169,8.36,40,98.8,5.9
"06/22/10","20:52:40",23.68,0.169,8.36,40,98.7,5.9
"06/22/10","20:56:40",23.70,0.169,8.33,40,98.4,5.9
"06/22/10","21:00:40",23.70,0.168,8.33,40,98.5,5.8
"06/22/10","21:04:40",23.68,0.168,8.42,40,99.4,5.8
"06/22/10","21:08:40",23.69,0.167,8.39,40,99.1,5.9
"06/22/10","21:12:40",23.78,0.168,8.35,40,98.9,5.9
"06/22/10","21:16:40",23.73,0.168,8.37,40,99.0,5.9
"06/22/10","21:20:40",23.71,0.168,8.39,40,99.1,5.9
"06/22/10","21:24:40",23.70,0.168,8.38,40,99.1,5.9
"06/22/10","21:28:40",23.71,0.168,8.40,40,99.2,5.8
"06/22/10","21:32:40",23.74,0.169,8.42,40,99.6,5.8
"06/22/10","21:36:40",23.76,0.169,8.44,40,99.8,5.9
"06/22/10","21:40:40",23.83,0.169,8.42,40,99.8,5.9
"06/22/10","21:44:40",23.83,0.169,8.43,40,99.8,5.9
"06/22/10","21:48:40",23.85,0.170,8.40,40,99.5,5.9
"06/22/10","21:52:40",23.82,0.170,8.44,40,100.0,5.9
"06/22/10","21:56:40",23.79,0.170,8.40,40,99.4,5.9
"06/22/10","22:00:40",23.80,0.170,8.39,40,99.4,5.9
"06/22/10","22:04:40",23.75,0.170,8.40,40,99.3,5.9
"06/22/10","22:08:40",23.81,0.170,8.38,40,99.2,5.9
"06/22/10","22:12:40",23.85,0.170,8.41,40,99.7,5.9
"06/22/10","22:16:40",23.83,0.170,8.40,40,99.5,5.9
"06/22/10","22:20:40",23.86,0.170,8.39,41,99.5,5.8
"06/22/10","22:24:40",23.91,0.170,8.39,40,99.5,5.9
"06/22/10","22:28:40",23.86,0.170,8.40,40,99.5,5.8
"06/22/10","22:32:40",23.87,0.170,8.40,40,99.6,5.9
"06/22/10","22:36:40",23.87,0.170,8.40,40,99.6,5.8
"06/22/10","22:40:40",23.80,0.170,8.39,40,99.3,5.8
"06/22/10","22:44:40",23.70,0.170,8.34,40,98.6,5.8
"06/22/10","22:48:40",23.67,0.170,8.36,40,98.8,5.8
"06/22/10","22:52:40",23.56,0.170,8.29,40,97.7,5.9
"06/22/10","22:56:40",23.55,0.170,8.33,40,98.2,5.9
"06/22/10","23:00:40",23.57,0.170,8.35,40,98.4,5.8
"06/22/10","23:04:40",24.13,0.170,8.35,40,99.5,5.8
"06/22/10","23:08:40",23.74,0.170,8.38,40,99.1,5.9
"06/22/10","23:12:40",23.87,0.169,8.37,40,99.2,5.8
"06/22/10","23:16:40",23.69,0.170,8.39,40,99.1,5.8
"06/22/10","23:20:40",23.70,0.170,8.35,40,98.7,5.8
"06/22/10","23:24:40",23.70,0.170,8.40,40,99.3,5.8
"06/22/10","23:28:40",23.74,0.169,8.39,40,99.3,5.8
"06/22/10","23:32:40",23.61,0.169,8.39,40,99.0,5.8
"06/22/10","23:36:40",23.61,0.169,8.39,40,99.0,5.8
"06/22/10","23:40:40",23.60,0.170,8.38,40,98.8,5.8
"06/22/10","23:44:40",23.75,0.170,8.35,40,98.8,5.8
"06/22/10","23:48:40",23.65,0.170,8.36,40,98.7,5.9
"06/22/10","23:52:40",23.71,0.170,8.36,40,98.8,5.9
"06/22/10","23:56:40",23.78,0.170,8.34,40,98.7,5.8
"06/23/10","00:00:40",23.73,0.170,8.37,40,99.0,5.8
"06/23/10","00:04:40",23.74,0.170,8.35,40,98.7,5.8
"06/23/10","00:08:40",23.68,0.170,8.36,40,98.7,5.8
"06/23/10","00:12:40",23.65,0.170,8.38,40,98.9,5.8
"06/23/10","00:16:40",23.71,0.170,8.36,40,98.8,5.8
"06/23/10","00:20:40",23.72,0.170,8.37,40,98.9,5.9
"06/23/10","00:24:40",23.72,0.170,8.33,40,98.4,5.8
"06/23/10","00:28:40",23.65,0.170,8.35,40,98.6,5.8
"06/23/10","00:32:40",23.68,0.170,8.34,40,98.5,5.8
"06/23/10","00:36:40",23.69,0.170,8.32,40,98.3,5.8
"06/23/10","00:40:40",23.69,0.170,8.33,40,98.4,5.8
"06/23/10","00:44:40",23.69,0.170,8.35,41,98.7,5.8
"06/23/10","00:48:40",23.70,0.169,8.34,40,98.6,5.8
"06/23/10","00:52:40",23.71,0.169,8.35,40,98.7,5.8
"06/23/10","00:56:40",23.70,0.169,8.35,40,98.7,5.8
"06/23/10","01:00:40",23.67,0.170,8.37,40,98.9,5.8
"06/23/10","01:04:40",23.65,0.170,8.34,40,98.5,5.8
"06/23/10","01:08:40",23.66,0.169,8.36,40,98.7,5.8
"06/23/10","01:12:40",23.63,0.170,8.39,40,99.0,5.8
"06/23/10","01:16:40",23.66,0.170,8.35,40,98.6,5.8
"06/23/10","01:20:40",23.64,0.170,8.37,40,98.8,5.8
"06/23/10","01:24:40",23.73,0.170,8.35,40,98.7,5.8
"06/23/10","01:28:40",23.61,0.170,8.37,40,98.7,5.8
"06/23/10","01:32:40",23.65,0.170,8.36,40,98.7,5.8
"06/23/10","01:36:40",23.67,0.170,8.34,40,98.5,5.8
"06/23/10","01:40:40",23.79,0.170,8.30,40,98.2,5.8
"06/23/10","01:44:40",23.77,0.170,8.32,40,98.5,5.8
"06/23/10","01:48:40",23.79,0.170,8.32,40,98.4,5.8
"06/23/10","01:52:40",23.77,0.170,8.33,41,98.5,5.8
"06/23/10","01:56:40",23.75,0.170,8.34,40,98.6,5.8
"06/23/10","02:00:40",23.72,0.170,8.36,40,98.8,5.8
"06/23/10","02:04:40",23.72,0.170,8.34,40,98.6,5.8
"06/23/10","02:08:40",23.72,0.170,8.34,40,98.6,5.8
"06/23/10","02:12:40",23.84,0.170,8.30,40,98.4,5.8
"06/23/10","02:16:40",23.73,0.170,8.34,40,98.6,5.8
"06/23/10","02:20:40",23.77,0.170,8.33,40,98.6,5.8
"06/23/10","02:24:40",23.73,0.170,8.34,40,98.6,5.8
"06/23/10","02:28:40",23.71,0.170,8.35,40,98.7,5.8
"06/23/10","02:32:40",23.73,0.170,8.35,40,98.7,5.7
"06/23/10","02:36:40",23.71,0.170,8.37,40,98.9,5.8
"06/23/10","02:40:40",23.68,0.170,8.35,40,98.7,5.8
"06/23/10","02:44:40",23.73,0.170,8.34,40,98.6,5.8
"06/23/10","02:48:40",23.72,0.170,8.35,40,98.7,5.8
"06/23/10","02:52:40",23.75,0.170,8.37,40,99.0,5.8
"06/23/10","02:56:40",23.66,0.170,8.36,40,98.7,5.7
"06/23/10","03:00:40",23.66,0.170,8.37,40,98.9,5.8
"06/23/10","03:04:40",23.72,0.170,8.37,40,98.9,5.8
"06/23/10","03:08:40",23.69,0.170,8.38,40,98.9,5.8
"06/23/10","03:12:40",23.67,0.170,8.38,40,99.0,5.8
"06/23/10","03:16:40",23.68,0.170,8.36,40,98.8,5.7
"06/23/10","03:20:40",23.70,0.170,8.39,40,99.1,5.8
"06/23/10","03:24:40",23.71,0.170,8.37,40,99.0,5.8
"06/23/10","03:28:40",23.66,0.170,8.38,40,99.0,5.8
"06/23/10","03:32:40",23.65,0.170,8.40,40,99.2,5.8
"06/23/10","03:36:40",23.65,0.170,8.38,40,98.9,5.8
"06/23/10","03:40:40",23.67,0.170,8.39,40,99.1,5.7
"06/23/10","03:44:40",23.71,0.170,8.44,40,99.7,5.7
"06/23/10","03:48:40",23.75,0.169,8.50,41,100.5,5.8
"06/23/10","03:52:40",23.76,0.169,8.50,40,100.6,5.7
"06/23/10","03:56:40",23.74,0.169,8.50,41,100.6,5.7
"06/23/10","04:00:40",23.74,0.169,8.56,40,101.2,5.8
"06/23/10","04:04:40",23.75,0.169,8.54,40,101.0,5.7
"06/23/10","04:08:40",23.73,0.169,8.54,41,100.9,5.8
"06/23/10","04:12:40",23.76,0.168,8.59,40,101.7,5.8
"06/23/10","04:16:40",23.69,0.169,8.58,40,101.4,5.7
"06/23/10","04:20:40",23.67,0.169,8.64,41,102.0,5.7
"06/23/10","04:24:40",23.65,0.169,8.68,41,102.4,5.8
"06/23/10","04:28:40",23.70,0.169,8.68,41,102.6,5.7
"06/23/10","04:32:40",23.67,0.169,8.70,41,102.7,5.8
"06/23/10","04:36:40",23.64,0.169,8.65,41,102.1,5.8
"06/23/10","04:40:40",23.60,0.169,8.61,41,101.5,5.7
"06/23/10","04:44:40",23.60,0.169,8.64,40,101.9,5.7
"06/23/10","04:48:40",23.58,0.169,8.61,40,101.5,5.7
"06/23/10","04:52:40",23.60,0.169,8.54,40,100.7,5.7
"06/23/10","04:56:40",23.60,0.169,8.59,40,101.3,5.8
"06/23/10","05:00:40",23.74,0.169,8.56,40,101.2,5.7
"06/23/10","05:04:40",23.68,0.169,8.49,40,100.3,5.7
"06/23/10","05:08:40",23.79,0.169,8.44,40,99.9,5.7
"06/23/10","05:12:40",23.71,0.170,8.36,40,98.9,5.7
"06/23/10","05:16:40",23.79,0.169,8.47,40,100.3,5.7
"06/23/10","05:20:40",23.73,0.170,8.37,40,98.9,5.7
"06/23/10","05:24:40",23.70,0.170,8.43,40,99.6,5.7
"06/23/10","05:28:40",23.82,0.169,8.31,40,98.5,5.7
"06/23/10","05:32:40",23.90,0.169,8.32,40,98.7,5.7
"06/23/10","05:36:40",23.91,0.169,8.27,40,98.1,5.7
"06/23/10","05:40:40",23.81,0.169,8.29,40,98.2,5.7
"06/23/10","05:44:40",23.80,0.169,8.31,40,98.4,5.7
"06/23/10","05:48:40",23.58,0.170,8.24,40,97.2,5.7
"06/23/10","05:52:40",23.72,0.170,8.24,40,97.4,5.7
"06/23/10","05:56:40",23.78,0.169,8.25,40,97.6,5.7
"06/23/10","06:00:40",23.63,0.170,8.22,40,97.1,5.7
"06/23/10","06:04:40",23.61,0.170,8.24,40,97.2,5.7
"06/23/10","06:08:40",23.56,0.170,8.28,40,97.6,5.7
"06/23/10","06:12:40",23.70,0.169,8.36,40,98.7,5.7
"06/23/10","06:16:40",23.64,0.170,8.37,40,98.7,5.7
"06/23/10","06:20:40",23.70,0.169,8.40,40,99.2,5.7
"06/23/10","06:24:40",23.66,0.169,8.41,40,99.3,5.7
"06/23/10","06:28:40",23.64,0.169,8.33,40,98.3,5.7
"06/23/10","06:32:40",23.76,0.169,8.24,40,97.5,5.7
"06/23/10","06:36:40",23.71,0.169,8.31,40,98.2,5.7
"06/23/10","06:40:40",23.65,0.169,7.91,40,93.4,5.7
"06/23/10","06:44:40",23.70,0.169,8.22,40,97.1,5.7
"06/23/10","06:48:40",23.60,0.169,8.16,40,96.2,5.7
"06/23/10","06:52:40",23.70,0.169,8.11,40,95.9,5.7
"06/23/10","06:56:40",23.69,0.169,8.11,40,95.8,5.7
"06/23/10","07:00:40",23.65,0.169,8.13,40,96.0,5.7
"06/23/10","07:04:40",23.57,0.169,8.18,40,96.4,5.7
"06/23/10","07:08:40",23.64,0.169,8.17,40,96.5,5.7
"06/23/10","07:12:40",23.60,0.169,8.19,40,96.6,5.7
"06/23/10","07:16:40",23.49,0.169,8.19,40,96.4,5.7
"06/23/10","07:20:40",23.49,0.169,8.20,40,96.5,5.7
"06/23/10","07:24:40",23.55,0.169,8.16,40,96.1,5.7
"06/23/10","07:28:40",23.55,0.169,8.16,40,96.2,5.7
"06/23/10","07:32:40",23.53,0.169,8.15,39,96.1,5.7
"06/23/10","07:36:40",23.52,0.169,8.18,40,96.3,5.7
"06/23/10","07:40:40",23.53,0.169,8.15,40,96.0,5.7
"06/23/10","07:44:40",23.53,0.169,8.15,40,96.0,5.7
"06/23/10","07:48:40",23.51,0.169,8.17,40,96.2,5.7
"06/23/10","07:52:40",23.49,0.169,8.18,40,96.3,5.7
"06/23/10","07:56:40",23.47,0.169,8.13,40,95.7,5.7
"06/23/10","08:00:40",23.48,0.169,8.16,40,96.0,5.7
"06/23/10","08:04:40",23.46,0.169,8.14,40,95.8,5.7
"06/23/10","08:08:40",23.45,0.169,8.15,40,95.8,5.7
"06/23/10","08:12:40",23.45,0.169,8.14,40,95.7,5.7
"06/23/10","08:16:40",23.46,0.169,8.16,40,95.9,5.7
"06/23/10","08:20:40",23.45,0.169,8.16,40,95.9,5.7
"06/23/10","08:24:40",23.45,0.169,8.16,40,96.0,5.7
"06/23/10","08:28:40",23.43,0.169,8.23,40,96.7,5.7
"06/23/10","08:32:40",23.43,0.169,8.18,40,96.2,5.7
"06/23/10","08:36:40",23.40,0.169,8.19,40,96.3,5.7
"06/23/10","08:40:40",23.39,0.169,8.20,40,96.3,5.7
"06/23/10","08:44:40",23.36,0.169,8.22,40,96.5,5.7
"06/23/10","08:48:40",23.38,0.169,8.20,40,96.3,5.7
"06/23/10","08:52:40",23.36,0.169,8.21,40,96.4,5.7
"06/23/10","08:56:40",23.36,0.169,8.20,40,96.3,5.7
"06/23/10","09:00:40",23.16,0.168,8.15,40,95.3,5.7
"06/23/10","09:04:40",23.34,0.169,8.19,40,96.1,5.7
"06/23/10","09:08:40",23.12,0.169,8.22,40,96.0,5.7
"06/23/10","09:12:40",23.31,0.169,8.20,39,96.2,5.7
"06/23/10","09:16:40",23.28,0.169,8.21,40,96.2,5.7
"06/23/10","09:20:40",23.09,0.169,8.23,40,96.2,5.7
"06/23/10","09:24:40",23.34,0.169,8.19,40,96.1,5.7
"06/23/10","09:28:40",23.32,0.169,8.20,40,96.2,5.7
"06/23/10","09:32:40",23.33,0.169,8.15,40,95.7,5.7
"06/23/10","09:36:40",23.33,0.169,8.17,40,95.8,5.7
"06/23/10","09:40:40",23.33,0.169,8.15,40,95.7,5.7
"06/23/10","09:44:40",23.34,0.169,8.17,40,95.9,5.7
"06/23/10","09:48:40",23.34,0.169,8.18,40,96.1,5.7
"06/23/10","09:52:40",23.34,0.169,8.16,40,95.8,5.7
"06/23/10","09:56:40",23.31,0.169,8.20,40,96.2,5.7
"06/23/10","10:00:40",23.28,0.169,8.21,40,96.2,5.7
"06/23/10","10:04:40",23.29,0.169,8.24,40,96.6,5.7
"06/23/10","10:08:40",23.32,0.169,8.26,40,96.9,5.7
"06/23/10","10:12:40",23.30,0.169,8.34,40,97.8,5.7
"06/23/10","10:16:40",23.30,0.168,7.97,40,93.5,5.7
"06/23/10","10:20:40",23.30,0.168,7.47,39,87.7,5.7
"06/23/10","10:24:40",23.32,0.168,7.91,39,92.8,5.7
"06/23/10","10:28:40",23.33,0.167,7.65,39,89.8,5.7
"06/23/10","10:32:40",23.33,0.167,7.78,39,91.3,5.7
"06/23/10","10:36:40",23.33,0.167,7.87,40,92.3,5.7
"06/23/10","10:40:40",23.35,0.168,7.84,39,92.0,5.7
"06/23/10","10:44:40",23.38,0.168,7.99,40,93.9,5.7
"06/23/10","10:48:40",23.38,0.168,8.01,40,94.0,5.7
"06/23/10","10:52:40",23.38,0.168,7.99,40,93.8,5.7
"06/23/10","10:56:40",23.39,0.168,8.04,40,94.4,5.7
"06/23/10","11:00:40",23.38,0.168,8.02,39,94.2,5.7
"06/23/10","11:04:40",23.40,0.168,8.02,40,94.2,5.7
"06/23/10","11:08:40",23.40,0.168,8.04,40,94.5,5.7
"06/23/10","11:12:40",23.41,0.168,8.04,40,94.5,5.7
"06/23/10","11:16:40",23.41,0.168,7.98,39,93.8,5.7
"06/23/10","11:20:40",23.42,0.168,8.10,40,95.2,5.7
"06/23/10","11:24:40",23.43,0.168,8.11,40,95.4,5.7
"06/23/10","11:28:40",23.42,0.168,8.12,40,95.4,5.7
"06/23/10","11:32:40",23.43,0.168,8.13,40,95.6,5.7
"06/23/10","11:36:40",23.44,0.168,8.09,40,95.1,5.7
"06/23/10","11:40:40",23.45,0.168,8.05,40,94.6,5.7
"06/23/10","11:44:40",23.46,0.168,8.05,40,94.7,5.7
"06/23/10","11:48:40",23.46,0.168,8.04,40,94.6,5.7
"06/23/10","11:52:40",23.47,0.168,8.02,40,94.3,5.7
"06/23/10","11:56:40",23.48,0.168,8.06,40,94.8,5.7
"06/23/10","12:00:40",23.48,0.168,8.10,40,95.3,5.7
"06/23/10","12:04:40",23.50,0.168,8.12,40,95.5,5.7
"06/23/10","12:08:40",23.50,0.168,8.16,40,96.1,5.7
"06/23/10","12:12:40",23.51,0.168,8.23,40,96.9,5.7
"06/23/10","12:16:40",23.52,0.168,8.23,40,97.0,5.7
"06/23/10","12:20:40",23.53,0.168,8.33,40,98.1,5.7
"06/23/10","12:24:40",23.54,0.168,8.37,40,98.6,5.7
"06/23/10","12:28:40",23.56,0.168,8.36,40,98.6,5.7
"06/23/10","12:32:40",23.55,0.168,8.32,40,98.1,5.7
"06/23/10","12:36:40",23.55,0.168,8.31,40,97.9,5.7
"06/23/10","12:40:40",23.55,0.168,8.29,40,97.7,5.7
"06/23/10","12:44:40",23.57,0.168,8.25,40,97.2,5.7
"06/23/10","12:48:40",23.58,0.168,8.24,40,97.2,5.7
"06/23/10","12:52:40",23.60,0.168,8.27,40,97.5,5.7
"06/23/10","12:56:40",23.61,0.168,8.28,40,97.7,5.7
"06/23/10","13:00:40",23.62,0.168,8.26,40,97.5,5.7
"06/23/10","13:04:40",23.63,0.168,8.23,40,97.1,5.7
"06/23/10","13:08:40",23.66,0.168,8.14,40,96.1,5.7
"06/23/10","13:12:40",23.69,0.168,8.08,40,95.4,5.7
"06/23/10","13:16:40",23.76,0.168,8.00,40,94.6,5.7
"06/23/10","13:20:40",23.79,0.168,8.09,40,95.8,5.7
"06/23/10","13:24:40",23.83,0.168,8.16,40,96.6,5.7
"06/23/10","13:28:40",23.75,0.168,8.01,40,94.7,5.7
"06/23/10","13:32:40",23.72,0.168,8.00,40,94.6,5.7
"06/23/10","13:36:40",23.74,0.168,7.97,40,94.3,5.7
"06/23/10","13:40:40",23.52,0.168,8.04,40,94.7,5.7
"06/23/10","13:44:40",23.43,0.167,7.95,40,93.5,5.7
"06/23/10","13:48:40",23.44,0.167,7.94,39,93.4,5.7
"06/23/10","13:52:40",23.46,0.167,7.87,40,92.6,5.7
"06/23/10","13:56:40",23.54,0.167,7.89,39,92.9,5.7
"06/23/10","14:00:40",23.52,0.167,8.01,40,94.3,5.7
"06/23/10","14:04:40",23.54,0.168,8.05,40,94.8,5.7
"06/23/10","14:08:40",23.62,0.168,8.12,40,95.8,5.7
"06/23/10","14:12:40",23.58,0.168,8.20,40,96.7,5.7
"06/23/10","14:16:40",23.61,0.168,8.22,40,96.9,5.7
"06/23/10","14:20:40",23.61,0.168,8.30,40,97.9,5.7
"06/23/10","14:24:40",23.65,0.168,8.27,40,97.6,5.7
"06/23/10","14:28:40",23.65,0.168,8.27,40,97.7,5.7
"06/23/10","14:32:40",23.66,0.168,8.27,40,97.6,5.7
"06/23/10","14:36:40",23.67,0.168,8.30,40,98.0,5.7
"06/23/10","14:40:40",23.71,0.168,8.24,40,97.4,5.7
"06/23/10","14:44:40",23.82,0.168,8.22,40,97.4,5.7
"06/23/10","14:48:40",23.71,0.168,8.33,40,98.5,5.7
"06/23/10","14:52:40",23.67,0.168,8.45,40,99.8,5.7
"06/23/10","14:56:40",23.64,0.168,8.07,40,95.2,5.7
"06/23/10","15:00:40",23.64,0.168,7.81,39,92.2,5.7
"06/23/10","15:04:40",23.63,0.168,8.26,40,97.5,5.7
"06/23/10","15:08:40",23.59,0.169,8.50,40,100.2,5.7
"06/23/10","15:12:40",23.67,0.168,8.47,40,100.0,5.7
"06/23/10","15:16:40",23.72,0.168,8.56,40,101.2,5.7
"06/23/10","15:20:40",23.72,0.168,8.55,40,101.1,5.7
"06/23/10","15:24:40",23.74,0.168,8.58,40,101.4,5.7
"06/23/10","15:28:40",23.70,0.168,8.28,40,97.8,5.7
"06/23/10","15:32:40",23.68,0.168,8.16,40,96.4,5.7
"06/23/10","15:36:40",23.70,0.168,8.34,40,98.5,5.7
