"Date","Time","Temp","SpCond","DO Conc","DO Charge","Battery","DO%"
"M/D/Y","hh:mm:ss","C","mS/cm","mg/L","","V","%"
"06/14/10","15:28:40",16.92,0.285,9.24,41,6.3,95.5
"06/14/10","15:32:40",16.92,0.285,9.24,41,6.3,95.5
"06/14/10","15:36:40",16.92,0.285,9.22,41,6.3,95.3
"06/14/10","15:40:40",16.92,0.285,9.19,41,6.3,95.0
"06/14/10","15:44:40",16.91,0.285,9.21,41,6.3,95.2
"06/14/10","15:48:40",16.91,0.285,9.17,41,6.3,94.8
"06/14/10","15:52:40",16.91,0.285,9.19,42,6.3,95.0
"06/14/10","15:56:40",16.91,0.285,9.20,42,6.3,95.1
"06/14/10","16:00:40",16.91,0.285,9.20,42,6.3,95.1
"06/14/10","16:04:40",16.91,0.285,9.23,42,6.3,95.4
"06/14/10","16:08:40",16.91,0.285,9.23,42,6.3,95.4
"06/14/10","16:12:40",16.90,0.285,9.21,42,6.3,95.2
"06/14/10","16:16:40",16.90,0.285,9.22,42,6.3,95.3
"06/14/10","16:20:40",16.90,0.285,9.20,42,6.3,95.1
"06/14/10","16:24:40",16.90,0.285,9.20,42,6.3,95.1
"06/14/10","16:28:40",16.90,0.285,9.20,42,6.3,95.0
"06/14/10","16:32:40",16.90,0.285,9.19,42,6.3,95.0
"06/14/10","16:36:40",16.90,0.285,9.21,42,6.3,95.1
"06/14/10","16:40:40",16.89,0.285,9.22,42,6.3,95.2
"06/14/10","16:44:40",16.89,0.286,9.19,42,6.3,94.9
"06/14/10","16:48:40",16.89,0.286,9.18,42,6.3,94.9
"06/14/10","16:52:40",16.89,0.286,9.17,42,6.3,94.8
"06/14/10","16:56:40",16.88,0.286,9.19,42,6.3,95.0
"06/14/10","17:00:40",16.88,0.286,9.19,42,6.3,95.0
"06/14/10","17:04:40",16.88,0.286,9.17,42,6.3,94.7
"06/14/10","17:08:40",16.88,0.286,9.17,42,6.2,94.7
"06/14/10","17:12:40",16.88,0.286,9.10,42,6.2,94.0
"06/14/10","17:16:40",16.89,0.286,8.95,42,6.2,92.4
"06/14/10","17:20:40",16.89,0.286,8.89,42,6.2,91.8
"06/14/10","17:24:40",16.92,0.286,8.85,42,6.2,91.5
"06/14/10","17:28:40",16.95,0.287,8.84,42,6.2,91.4
"06/14/10","17:32:40",16.97,0.287,8.83,42,6.2,91.3
"06/14/10","17:36:40",17.00,0.289,8.82,42,6.2,91.3
"06/14/10","17:40:40",17.02,0.289,8.81,42,6.2,91.3
"06/14/10","17:44:40",17.03,0.289,8.81,42,6.2,91.3
"06/14/10","17:48:40",17.03,0.289,8.82,42,6.2,91.3
"06/14/10","17:52:40",17.03,0.289,8.86,42,6.2,91.8
"06/14/10","17:56:40",17.05,0.289,8.80,42,6.2,91.2
"06/14/10","18:00:40",17.05,0.289,8.78,42,6.2,91.0
"06/14/10","18:04:40",17.05,0.289,8.78,42,6.2,91.0
"06/14/10","18:08:40",17.05,0.289,8.78,42,6.1,91.0
"06/14/10","18:12:40",17.04,0.289,8.77,42,6.2,90.9
"06/14/10","18:16:40",17.04,0.289,8.77,42,6.2,90.9
"06/14/10","18:20:40",17.03,0.289,8.77,41,6.2,90.8
"06/14/10","18:24:40",17.02,0.289,8.76,42,6.2,90.8
"06/14/10","18:28:40",17.01,0.289,8.77,42,6.2,90.8
"06/14/10","18:32:40",17.00,0.290,8.76,42,6.2,90.8
"06/14/10","18:36:40",16.99,0.290,8.76,42,6.2,90.7
"06/14/10","18:40:40",16.98,0.290,8.77,42,6.2,90.8
"06/14/10","18:44:40",16.97,0.290,8.78,42,6.2,90.8
"06/14/10","18:48:40",16.96,0.290,8.78,42,6.2,90.8
"06/14/10","18:52:40",16.95,0.290,8.78,42,6.2,90.8
"06/14/10","18:56:40",16.93,0.290,8.78,42,6.2,90.8
"06/14/10","19:00:40",16.92,0.290,8.79,41,6.2,90.8
"06/14/10","19:04:40",16.91,0.013,8.79,41,6.1,90.7
"06/14/10","19:08:40",19.34,0.002,8.28,41,6.2,89.8
"06/14/10","19:12:40",19.35,0.002,8.46,42,6.2,91.8
"06/14/10","19:16:40",19.37,0.002,8.43,42,6.2,91.6
"06/14/10","19:20:40",19.28,0.002,8.45,42,6.2,91.6
"06/14/10","19:24:40",17.29,0.192,8.69,41,6.2,90.5
"06/14/10","19:28:40",12.55,0.241,11.91,43,6.2,112.0
"06/14/10","19:32:40",11.38,0.252,13.81,44,6.1,126.4
"06/14/10","19:36:40",11.44,0.252,14.23,45,6.2,130.4
"06/14/10","19:40:40",11.50,0.251,13.95,44,6.2,128.1
"06/14/10","19:44:40",11.44,0.252,14.35,45,6.2,131.6
"06/14/10","19:48:40",11.34,0.253,14.03,44,6.2,128.3
"06/14/10","19:52:40",11.15,0.254,14.42,44,6.1,131.3
"06/14/10","19:56:40",11.07,0.255,14.33,44,6.2,130.3
"06/14/10","20:00:40",11.06,0.255,14.19,44,6.2,129.0
"06/14/10","20:04:40",11.27,0.254,13.84,44,6.2,126.4
"06/14/10","20:08:40",11.31,0.254,13.90,44,6.1,127.0
"06/14/10","20:12:40",11.30,0.254,14.26,44,6.2,130.3
"06/14/10","20:16:40",11.28,0.254,14.11,45,6.1,128.9
"06/14/10","20:20:40",11.34,0.254,14.20,44,6.1,129.9
"06/14/10","20:24:40",11.38,0.254,14.24,45,6.1,130.4
"06/14/10","20:28:40",11.46,0.254,14.31,45,6.1,131.2
"06/14/10","20:32:40",11.51,0.253,14.17,45,6.1,130.1
"06/14/10","20:36:40",11.55,0.253,14.15,45,6.1,130.0
"06/14/10","20:40:40",11.54,0.252,13.93,44,6.1,128.0
"06/14/10","20:44:40",11.54,0.252,13.90,44,6.1,127.8
"06/14/10","20:48:40",11.56,0.252,14.36,45,6.1,132.0
"06/14/10","20:52:40",11.48,0.252,14.55,45,6.0,133.5
"06/14/10","20:56:40",11.40,0.252,14.55,45,6.0,133.3
"06/14/10","21:00:40",11.42,0.252,14.46,45,6.0,132.4
"06/14/10","21:04:40",11.50,0.251,14.32,45,6.1,131.5
"06/14/10","21:08:40",11.59,0.251,14.22,45,6.0,130.8
"06/14/10","21:12:40",11.62,0.251,14.06,45,6.0,129.4
"06/14/10","21:16:40",11.58,0.251,13.89,44,6.0,127.8
"06/14/10","21:20:40",11.51,0.252,13.76,44,6.0,126.3
"06/14/10","21:24:40",11.46,0.252,13.90,44,6.0,127.5
"06/14/10","21:28:40",11.41,0.253,14.03,44,6.0,128.5
"06/14/10","21:32:40",11.34,0.253,14.08,44,6.0,128.8
"06/14/10","21:36:40",11.30,0.254,14.11,45,6.0,128.9
"06/14/10","21:40:40",11.29,0.254,14.18,45,6.0,129.5
"06/14/10","21:44:40",11.29,0.254,14.20,45,6.0,129.7
"06/14/10","21:48:40",11.31,0.254,14.20,45,6.0,129.8
"06/14/10","21:52:40",11.29,0.254,14.18,45,6.0,129.6
"06/14/10","21:56:40",11.26,0.255,14.15,45,6.0,129.2
"06/14/10","22:00:40",11.30,0.255,14.12,45,6.0,129.0
"06/14/10","22:04:40",11.40,0.254,14.05,45,6.0,128.7
"06/14/10","22:08:40",11.48,0.253,13.80,45,6.0,126.6
"06/14/10","22:12:40",11.48,0.253,13.76,44,6.0,126.2
"06/14/10","22:16:40",11.47,0.252,13.81,44,6.0,126.7
"06/14/10","22:20:40",11.44,0.252,13.87,44,6.0,127.1
"06/14/10","22:24:40",11.39,0.253,13.94,45,6.0,127.6
"06/14/10","22:28:40",11.34,0.254,14.06,44,6.0,128.6
"06/14/10","22:32:40",11.30,0.254,14.18,45,6.0,129.6
"06/14/10","22:36:40",11.29,0.254,14.18,45,6.0,129.6
"06/14/10","22:40:40",11.34,0.254,14.19,45,6.0,129.8
"06/14/10","22:44:40",11.32,0.255,14.21,45,6.0,129.9
"06/14/10","22:48:40",11.30,0.255,14.14,45,6.0,129.2
"06/14/10","22:52:40",11.25,0.255,13.97,45,6.0,127.5
"06/14/10","22:56:40",11.20,0.256,14.05,44,6.0,128.0
"06/14/10","23:00:40",11.16,0.256,14.09,45,6.0,128.3
"06/14/10","23:04:40",11.19,0.256,14.18,45,6.0,129.3
"06/14/10","23:08:40",11.21,0.256,14.21,45,6.0,129.6
"06/14/10","23:12:40",11.25,0.256,14.19,45,6.0,129.5
"06/14/10","23:16:40",11.30,0.256,14.23,45,6.0,130.0
"06/14/10","23:20:40",11.32,0.255,14.21,45,6.0,130.0
"06/14/10","23:24:40",11.37,0.255,14.20,45,6.0,130.0
"06/14/10","23:28:40",11.40,0.255,14.21,45,6.0,130.2
"06/14/10","23:32:40",11.42,0.255,14.09,45,6.0,129.1
"06/14/10","23:36:40",11.45,0.255,13.96,45,6.0,128.0
"06/14/10","23:40:40",11.43,0.255,14.04,45,6.0,128.7
"06/14/10","23:44:40",11.40,0.255,14.21,45,6.0,130.1
"06/14/10","23:48:40",11.34,0.255,14.42,45,6.0,131.8
"06/14/10","23:52:40",11.36,0.255,14.33,45,6.0,131.1
"06/14/10","23:56:40",11.39,0.255,14.09,45,6.0,129.0
"06/15/10","00:00:40",11.38,0.255,14.09,45,6.0,128.9
"06/15/10","00:04:40",11.33,0.255,14.21,45,6.0,129.9
"06/15/10","00:08:40",11.28,0.255,14.34,45,6.0,131.0
"06/15/10","00:12:40",11.20,0.256,14.29,45,6.0,130.3
"06/15/10","00:16:40",11.18,0.256,14.29,45,6.0,130.2
"06/15/10","00:20:40",11.18,0.256,14.25,45,6.0,129.8
"06/15/10","00:24:40",11.21,0.256,14.25,45,6.0,129.9
"06/15/10","00:28:40",11.23,0.256,14.22,45,6.0,129.7
"06/15/10","00:32:40",11.29,0.255,14.24,45,6.0,130.1
"06/15/10","00:36:40",11.36,0.255,14.30,45,6.0,130.9
"06/15/10","00:40:40",11.43,0.254,14.41,45,6.0,132.0
"06/15/10","00:44:40",11.48,0.254,14.38,45,6.0,131.9
"06/15/10","00:48:40",11.48,0.254,14.33,45,6.0,131.5
"06/15/10","00:52:40",11.49,0.254,14.29,45,6.0,131.2
"06/15/10","00:56:40",11.47,0.254,14.28,45,6.0,131.0
"06/15/10","01:00:40",11.48,0.254,14.34,45,6.0,131.6
"06/15/10","01:04:40",11.47,0.254,14.35,45,6.0,131.6
"06/15/10","01:08:40",11.44,0.254,14.32,45,6.0,131.3
"06/15/10","01:12:40",11.47,0.254,14.23,45,6.0,130.6
"06/15/10","01:16:40",11.42,0.254,14.25,45,6.0,130.6
"06/15/10","01:20:40",11.34,0.254,14.23,45,6.0,130.2
