"Date","Time","Temp","SpCond","DO Conc","DO Charge","Battery","DO%"
"M/D/Y","hh:mm:ss","C","mS/cm","mg/L","","V","%"
"06/14/10","17:44:40",17.00,0.273,9.11,38,6.3,94.3
"06/14/10","17:48:40",17.00,0.273,9.15,38,6.3,94.7
"06/14/10","17:52:40",17.01,0.272,9.18,39,6.3,95.1
"06/14/10","17:56:40",17.02,0.273,9.17,38,6.3,95.0
"06/14/10","18:00:40",17.03,0.272,9.19,38,6.3,95.2
"06/14/10","18:04:40",17.02,0.272,9.19,38,6.3,95.2
"06/14/10","18:08:40",17.02,0.272,9.17,38,6.3,95.0
"06/14/10","18:12:40",17.02,0.272,9.17,38,6.3,95.0
"06/14/10","18:16:40",17.01,0.272,9.18,39,6.3,95.1
"06/14/10","18:20:40",17.00,0.272,9.18,38,6.3,95.1
"06/14/10","18:24:40",16.99,0.272,9.16,38,6.3,94.9
"06/14/10","18:28:40",16.98,0.272,9.18,38,6.3,95.0
"06/14/10","18:32:40",16.97,0.272,9.18,38,6.3,95.0
"06/14/10","18:36:40",16.96,0.272,9.17,38,6.3,94.9
"06/14/10","18:40:40",16.95,0.272,9.18,38,6.3,94.9
"06/14/10","18:44:40",16.94,0.272,9.20,38,6.3,95.1
"06/14/10","18:48:40",16.93,0.272,9.19,38,6.3,95.0
"06/14/10","18:52:40",16.92,0.272,9.18,38,6.3,94.9
"06/14/10","18:56:40",16.90,0.272,9.18,38,6.3,94.8
"06/14/10","19:00:40",16.89,0.272,9.18,38,6.3,94.9
"06/14/10","19:04:40",19.62,0.002,7.92,37,6.3,86.5
"06/14/10","19:08:40",19.63,0.008,8.17,37,6.3,89.2
"06/14/10","19:12:40",19.61,0.002,8.22,37,6.3,89.7
"06/14/10","19:16:40",17.96,0.002,8.79,37,6.3,92.8
"06/14/10","19:20:40",18.78,0.180,8.90,38,6.3,95.5
"06/14/10","19:24:40",18.91,0.180,8.91,38,6.3,95.9
"06/14/10","19:28:40",18.76,0.180,8.88,38,6.3,95.3
"06/14/10","19:32:40",18.82,0.180,8.90,38,6.3,95.6
"06/14/10","19:36:40",18.97,0.179,8.88,38,6.3,95.7
"06/14/10","19:40:40",18.86,0.180,8.95,39,6.3,96.2
"06/14/10","19:44:40",18.84,0.180,8.93,39,6.3,96.0
"06/14/10","19:48:40",18.82,0.180,8.93,38,6.3,96.0
"06/14/10","19:52:40",18.68,0.180,9.06,38,6.3,97.1
"06/14/10","19:56:40",18.63,0.180,9.13,39,6.3,97.7
"06/14/10","20:00:40",18.81,0.180,9.02,39,6.3,96.9
"06/14/10","20:04:40",18.78,0.180,8.97,39,6.3,96.3
"06/14/10","20:08:40",18.84,0.180,8.92,39,6.3,95.9
"06/14/10","20:12:40",18.67,0.180,9.12,39,6.3,97.7
"06/14/10","20:16:40",18.64,0.180,9.38,39,6.3,100.5
"06/14/10","20:20:40",18.67,0.180,9.19,39,6.3,98.5
"06/14/10","20:24:40",18.72,0.180,9.09,39,6.3,97.4
"06/14/10","20:28:40",18.74,0.180,8.98,39,6.2,96.4
"06/14/10","20:32:40",18.71,0.180,9.03,39,6.3,96.8
"06/14/10","20:36:40",18.69,0.180,8.98,39,6.2,96.2
"06/14/10","20:40:40",18.68,0.180,8.91,39,6.2,95.5
"06/14/10","20:44:40",18.70,0.180,9.01,39,6.2,96.6
"06/14/10","20:48:40",18.70,0.180,8.90,38,6.2,95.4
"06/14/10","20:52:40",18.69,0.180,8.85,38,6.2,94.9
"06/14/10","20:56:40",18.68,0.180,8.84,38,6.2,94.7
"06/14/10","21:00:40",18.68,0.180,8.81,38,6.2,94.4
"06/14/10","21:04:40",18.69,0.180,8.84,38,6.2,94.8
"06/14/10","21:08:40",18.73,0.180,8.86,38,6.2,95.0
"06/14/10","21:12:40",18.71,0.180,8.87,38,6.2,95.1
"06/14/10","21:16:40",18.72,0.180,8.83,38,6.2,94.7
"06/14/10","21:20:40",18.67,0.180,8.80,38,6.2,94.3
"06/14/10","21:24:40",18.66,0.180,8.81,38,6.2,94.3
"06/14/10","21:28:40",18.68,0.180,8.81,38,6.2,94.4
"06/14/10","21:32:40",18.70,0.180,8.82,39,6.2,94.5
"06/14/10","21:36:40",18.70,0.180,8.85,38,6.2,94.8
"06/14/10","21:40:40",18.70,0.181,8.84,38,6.2,94.8
"06/14/10","21:44:40",18.67,0.180,8.81,39,6.2,94.4
"06/14/10","21:48:40",18.72,0.180,8.81,38,6.2,94.5
"06/14/10","21:52:40",18.74,0.180,8.80,39,6.2,94.5
"06/14/10","21:56:40",18.74,0.180,8.89,38,6.2,95.4
"06/14/10","22:00:40",18.73,0.180,8.86,38,6.1,95.0
