"Date","Time","Temp","SpCond","DO Conc","DO Charge","Battery","DO%"
"M/D/Y","hh:mm:ss","C","mS/cm","mg/L","","V","%"
"06/07/10","11:52:40",14.61,0.037,9.70,44,6.3,95.4
"06/07/10","11:56:40",14.59,0.037,9.69,44,6.3,95.3
"06/07/10","12:00:40",14.56,0.037,9.76,44,6.3,95.9
"06/07/10","12:04:40",14.54,0.037,9.68,44,6.3,95.1
"06/07/10","12:08:40",14.52,0.037,9.69,44,6.3,95.1
"06/07/10","12:12:40",14.49,0.037,9.76,44,6.3,95.7
"06/07/10","12:16:40",14.47,0.037,9.76,44,6.3,95.7
"06/07/10","12:20:40",14.45,0.037,9.79,44,6.3,96.0
"06/07/10","12:24:40",14.43,0.037,9.80,44,6.3,96.0
"06/07/10","12:28:40",14.41,0.037,9.74,43,6.3,95.4
"06/07/10","12:32:40",14.39,0.037,9.78,43,6.3,95.7
"06/07/10","12:36:40",14.37,0.037,9.72,43,6.3,95.1
"06/07/10","12:40:40",14.35,0.036,9.70,43,6.3,94.9
"06/07/10","12:44:40",14.33,0.036,9.69,43,6.3,94.7
"06/07/10","12:48:40",14.31,0.036,9.69,43,6.3,94.6
"06/07/10","12:52:40",14.29,0.036,9.68,43,6.3,94.5
"06/07/10","12:56:40",14.28,0.036,9.69,43,6.3,94.6
"06/07/10","13:00:40",14.26,0.036,9.69,43,6.3,94.5
"06/07/10","13:04:40",14.24,0.036,9.70,43,6.3,94.6
"06/07/10","13:08:40",20.57,0.003,7.84,43,6.3,87.2
"06/07/10","13:12:40",19.98,0.004,7.94,43,6.3,87.3
"06/07/10","13:16:40",19.72,0.004,8.00,43,6.2,87.5
"06/07/10","13:20:40",19.71,0.004,8.11,43,6.3,88.7
"06/07/10","13:24:40",15.78,0.001,9.66,43,6.3,97.4
"06/07/10","13:28:40",19.65,0.195,9.56,45,6.3,104.5
"06/07/10","13:32:40",19.68,0.195,9.40,45,6.2,102.7
"06/07/10","13:36:40",19.68,0.195,9.49,45,6.3,103.8
"06/07/10","13:40:40",19.70,0.195,9.50,45,6.2,103.9
"06/07/10","13:44:40",19.74,0.196,9.58,45,6.2,104.9
"06/07/10","13:48:40",19.76,0.196,9.53,45,6.3,104.4
"06/07/10","13:52:40",19.82,0.195,9.62,45,6.3,105.5
"06/07/10","13:56:40",19.91,0.196,9.59,45,6.2,105.3
"06/07/10","14:00:40",20.00,0.195,9.59,46,6.2,105.6
"06/07/10","14:04:40",20.09,0.195,9.95,46,6.2,109.7
"06/07/10","14:08:40",20.24,0.194,10.17,46,6.2,112.5
"06/07/10","14:12:40",20.50,0.194,10.38,47,6.2,115.4
"06/07/10","14:16:40",20.55,0.194,10.67,47,6.2,118.7
"06/07/10","14:20:40",20.51,0.194,10.55,47,6.2,117.3
"06/07/10","14:24:40",20.45,0.194,10.28,46,6.2,114.2
"06/07/10","14:28:40",20.29,0.195,10.28,46,6.2,113.8
"06/07/10","14:32:40",20.24,0.195,10.14,46,6.2,112.1
"06/07/10","14:36:40",20.07,0.194,10.83,47,6.2,119.3
"06/07/10","14:40:40",20.00,0.194,10.88,47,6.2,119.7
"06/07/10","14:44:40",19.92,0.194,10.77,47,6.2,118.4
"06/07/10","14:48:40",19.83,0.193,10.82,46,6.2,118.7
"06/07/10","14:52:40",19.72,0.193,10.83,47,6.2,118.5
"06/07/10","14:56:40",19.82,0.193,10.83,47,6.2,118.8
"06/07/10","15:00:40",19.82,0.193,10.88,47,6.2,119.2
"06/07/10","15:04:40",19.82,0.193,10.80,47,6.2,118.4
"06/07/10","15:08:40",19.92,0.193,10.77,47,6.2,118.3
"06/07/10","15:12:40",19.95,0.193,10.78,47,6.2,118.5
"06/07/10","15:16:40",20.02,0.193,10.63,47,6.2,117.1
"06/07/10","15:20:40",20.11,0.194,10.43,46,6.2,115.0
"06/07/10","15:24:40",20.19,0.194,10.35,47,6.2,114.3
"06/07/10","15:28:40",20.33,0.195,9.97,46,6.2,110.4
"06/07/10","15:32:40",20.43,0.194,9.89,46,6.2,109.8
"06/07/10","15:36:40",20.34,0.195,10.14,46,6.2,112.3
"06/07/10","15:40:40",20.37,0.195,10.12,46,6.2,112.2
"06/07/10","15:44:40",20.39,0.195,10.04,46,6.2,111.4
"06/07/10","15:48:40",20.37,0.195,10.04,46,6.2,111.3
"06/07/10","15:52:40",20.27,0.195,10.18,46,6.2,112.6
"06/07/10","15:56:40",20.35,0.194,10.29,46,6.2,114.0
"06/07/10","16:00:40",20.38,0.195,10.22,46,6.2,113.2
"06/07/10","16:04:40",20.27,0.195,10.49,47,6.2,116.0
"06/07/10","16:08:40",20.31,0.194,10.62,47,6.1,117.6
"06/07/10","16:12:40",20.30,0.194,10.40,46,6.1,115.1
"06/07/10","16:16:40",20.21,0.194,10.73,47,6.2,118.6
"06/07/10","16:20:40",20.18,0.193,10.38,46,6.1,114.7
"06/07/10","16:24:40",20.10,0.194,10.65,46,6.1,117.4
"06/07/10","16:28:40",20.09,0.193,11.01,47,6.1,121.4
"06/07/10","16:32:40",20.15,0.195,10.58,46,6.2,116.7
"06/07/10","16:36:40",20.17,0.194,10.27,46,6.1,113.3
"06/07/10","16:40:40",20.32,0.195,10.11,46,6.1,112.0
"06/07/10","16:44:40",20.52,0.195,10.06,46,6.1,111.8
"06/07/10","16:48:40",20.79,0.195,9.87,46,6.1,110.3
"06/07/10","16:52:40",20.96,0.195,10.03,46,6.1,112.4
"06/07/10","16:56:40",21.11,0.194,10.18,46,6.1,114.5
"06/07/10","17:00:40",21.28,0.193,10.90,47,6.0,123.0
"06/07/10","17:04:40",21.54,0.194,10.97,47,6.0,124.4
"06/07/10","17:08:40",21.66,0.194,10.81,47,6.0,122.9
"06/07/10","17:12:40",21.51,0.194,10.86,47,6.0,123.1
"06/07/10","17:16:40",21.81,0.194,10.73,47,6.0,122.4
"06/07/10","17:20:40",21.36,0.194,10.75,47,6.0,121.5
"06/07/10","17:24:40",20.95,0.194,10.63,47,6.0,119.2
"06/07/10","17:28:40",20.89,0.194,10.33,47,6.0,115.7
"06/07/10","17:32:40",20.79,0.194,10.54,47,6.0,117.8
"06/07/10","17:36:40",20.70,0.195,10.39,46,6.0,115.9
"06/07/10","17:40:40",20.61,0.195,10.17,46,6.0,113.3
"06/07/10","17:44:40",20.53,0.194,10.73,47,6.0,119.3
"06/07/10","17:48:40",20.43,0.194,10.95,47,6.0,121.5
"06/07/10","17:52:40",20.58,0.193,10.90,47,6.0,121.3
