"Date","Time","Temp","SpCond","DO Conc","DO Charge","Battery","DO%"
"M/D/Y","hh:mm:ss","C","mS/cm","mg/L","","V","%"
"05/24/10","09:48:40",15.61,0.276,9.33,46,6.8,93.8
"05/24/10","09:52:40",15.63,0.274,9.37,46,6.8,94.3
"05/24/10","09:56:40",15.70,0.272,9.33,45,6.8,94.0
"05/24/10","10:00:40",15.75,0.274,9.39,45,6.8,94.7
"05/24/10","10:04:40",15.78,0.273,9.42,45,6.8,95.0
"05/24/10","10:08:40",15.81,0.273,9.34,45,6.8,94.3
"05/24/10","10:12:40",15.83,0.272,9.32,45,6.8,94.1
"05/24/10","10:16:40",15.84,0.271,9.39,45,6.8,94.9
"05/24/10","10:20:40",15.86,0.271,9.33,45,6.7,94.3
"05/24/10","10:24:40",15.87,0.270,9.41,45,6.7,95.1
"05/24/10","10:28:40",15.88,0.270,9.35,45,6.7,94.6
"05/24/10","10:32:40",15.89,0.269,9.33,45,6.7,94.4
"05/24/10","10:36:40",15.90,0.269,9.32,45,6.8,94.2
"05/24/10","10:40:40",15.91,0.268,9.32,45,6.7,94.3
"05/24/10","10:44:40",15.92,0.268,9.31,45,6.7,94.2
"05/24/10","10:48:40",15.92,0.268,9.40,45,6.7,95.1
"05/24/10","10:52:40",15.93,0.267,9.34,45,6.7,94.6
"05/24/10","10:56:40",15.94,0.267,9.41,45,6.7,95.3
"05/24/10","11:00:40",15.97,0.267,9.43,45,6.7,95.5
"05/24/10","11:04:40",16.02,0.267,9.34,45,6.7,94.7
"05/24/10","11:08:40",16.07,0.266,9.31,45,6.7,94.5
"05/24/10","11:12:40",16.12,0.266,9.37,45,6.7,95.2
"05/24/10","11:16:40",16.18,0.266,9.37,45,6.7,95.4
"05/24/10","11:20:40",16.23,0.266,9.37,45,6.7,95.4
"05/24/10","11:24:40",16.28,0.266,9.36,45,6.7,95.5
"05/24/10","11:28:40",16.34,0.265,9.27,45,6.7,94.6
"05/24/10","11:32:40",16.39,0.265,9.31,45,6.7,95.1
"05/24/10","11:36:40",16.45,0.265,9.31,45,6.7,95.3
"05/24/10","11:40:40",16.50,0.265,9.31,45,6.7,95.4
"05/24/10","11:44:40",16.54,0.265,9.21,45,6.7,94.5
"05/24/10","11:48:40",16.55,0.265,9.18,45,6.7,94.2
"05/24/10","11:52:40",16.56,0.265,9.25,45,6.7,94.9
"05/24/10","11:56:40",16.56,0.264,9.27,45,6.7,95.1
"05/24/10","12:00:40",16.56,0.264,9.28,45,6.7,95.2
"05/24/10","12:04:40",16.56,0.264,9.21,45,6.7,94.5
"05/24/10","12:08:40",16.56,0.264,9.27,45,6.7,95.1
"05/24/10","12:12:40",16.56,0.264,9.20,45,6.7,94.4
"05/24/10","12:16:40",16.57,0.264,9.24,45,6.6,94.9
"05/24/10","12:20:40",16.57,0.264,9.26,45,6.6,95.1
"05/24/10","12:24:40",16.57,0.264,9.27,45,6.6,95.2
"05/24/10","12:28:40",16.57,0.264,9.28,45,6.6,95.2
"05/24/10","12:32:40",16.56,0.264,9.28,45,6.7,95.3
"05/24/10","12:36:40",16.56,0.264,9.21,45,6.6,94.4
"05/24/10","12:40:40",16.55,0.263,9.18,45,6.6,94.1
"05/24/10","12:44:40",16.55,0.263,9.26,45,6.6,95.0
"05/24/10","12:48:40",16.54,0.263,9.27,45,6.6,95.1
"05/24/10","12:52:40",16.54,0.263,9.20,45,6.6,94.4
"05/24/10","12:56:40",16.54,0.263,9.18,45,6.6,94.1
"05/24/10","13:00:40",18.22,0.334,5.06,41,6.6,53.7
"05/24/10","13:04:40",18.40,0.350,3.31,39,6.6,35.3
"05/24/10","13:08:40",18.50,0.348,3.59,40,6.6,38.4
"05/24/10","13:12:40",18.72,0.351,4.17,40,6.6,44.7
"05/24/10","13:16:40",18.98,0.353,4.55,41,6.6,49.1
"05/24/10","13:20:40",22.33,0.201,7.82,45,6.6,90.1
"05/24/10","13:24:40",8.93,0.254,6.21,40,6.6,53.6
"05/24/10","13:28:40",8.91,0.254,6.63,40,6.6,57.3
"05/24/10","13:32:40",9.08,0.253,6.54,40,6.6,56.7
"05/24/10","13:36:40",8.81,0.255,5.99,40,6.6,51.6
"05/24/10","13:40:40",8.83,0.256,5.87,40,6.6,50.6
"05/24/10","13:44:40",9.19,0.253,6.80,40,6.6,59.1
"05/24/10","13:48:40",9.41,0.251,8.04,41,6.6,70.3
"05/24/10","13:52:40",9.27,0.252,7.94,41,6.6,69.1
"05/24/10","13:56:40",9.15,0.253,7.12,41,6.6,61.8
"05/24/10","14:00:40",8.89,0.255,6.36,40,6.6,54.9
"05/24/10","14:04:40",8.92,0.255,6.55,40,6.6,56.6
"05/24/10","14:08:40",8.79,0.256,6.00,39,6.6,51.7
"05/24/10","14:12:40",8.97,0.255,6.26,40,6.6,54.2
"05/24/10","14:16:40",8.92,0.255,6.37,40,6.6,55.0
"05/24/10","14:20:40",8.69,0.257,5.59,39,6.6,48.1
"05/24/10","14:24:40",8.38,0.259,5.08,39,6.6,43.3
"05/24/10","14:28:40",8.32,0.259,4.38,38,6.6,37.3
"05/24/10","14:32:40",8.43,0.259,4.65,38,6.6,39.7
"05/24/10","14:36:40",8.66,0.257,5.36,39,6.6,46.1
"05/24/10","14:40:40",8.59,0.258,4.92,39,6.6,42.2
"05/24/10","14:44:40",8.44,0.258,4.68,38,6.6,40.0
"05/24/10","14:48:40",8.27,0.260,4.33,38,6.6,36.8
"05/24/10","14:52:40",8.38,0.259,4.56,38,6.6,38.9
"05/24/10","14:56:40",8.62,0.257,4.79,39,6.6,41.1
"05/24/10","15:00:40",8.52,0.257,5.20,38,6.6,44.5
"05/24/10","15:04:40",9.10,0.252,7.50,41,6.6,65.1
"05/24/10","15:08:40",9.82,0.244,9.08,42,6.6,80.1
"05/24/10","15:12:40",8.70,0.255,5.45,39,6.6,46.8
"05/24/10","15:16:40",8.49,0.257,5.14,39,6.6,43.9
"05/24/10","15:20:40",8.60,0.256,5.30,39,6.6,45.4
"05/24/10","15:24:40",8.90,0.254,6.10,40,6.6,52.6
"05/24/10","15:28:40",8.86,0.254,6.19,40,6.6,53.4
"05/24/10","15:32:40",9.00,0.253,6.46,40,6.6,55.9
"05/24/10","15:36:40",8.79,0.255,6.05,39,6.6,52.1
"05/24/10","15:40:40",8.73,0.255,5.43,39,6.6,46.7
"05/24/10","15:44:40",8.90,0.254,5.99,40,6.6,51.8
"05/24/10","15:48:40",8.92,0.254,6.27,40,6.6,54.2
"05/24/10","15:52:40",9.18,0.252,6.92,41,6.6,60.1
"05/24/10","15:56:40",9.10,0.252,7.37,41,6.6,64.0
"05/24/10","16:00:40",8.57,0.256,5.60,39,6.6,48.0
"05/24/10","16:04:40",8.67,0.256,5.09,39,6.6,43.7
"05/24/10","16:08:40",8.89,0.255,6.23,40,6.6,53.8
"05/24/10","16:12:40",8.86,0.254,6.47,40,6.6,55.8
"05/24/10","16:16:40",8.97,0.253,6.69,40,6.6,57.8
"05/24/10","16:20:40",8.72,0.255,5.68,39,6.6,48.9
"05/24/10","16:24:40",8.69,0.255,5.81,39,6.6,50.0
"05/24/10","16:28:40",8.86,0.254,6.39,40,6.6,55.1
"05/24/10","16:32:40",8.91,0.254,6.59,40,6.6,56.9
"05/24/10","16:36:40",9.10,0.252,7.24,41,6.6,62.8
"05/24/10","16:40:40",9.13,0.251,7.35,41,6.6,63.8
"05/24/10","16:44:40",8.87,0.253,6.36,39,6.6,54.9
"05/24/10","16:48:40",8.84,0.254,6.20,40,6.6,53.5
"05/24/10","16:52:40",8.26,0.258,4.48,38,6.6,38.1
"05/24/10","16:56:40",8.90,0.253,5.41,39,6.6,46.7
"05/24/10","17:00:40",8.15,0.258,3.59,38,6.6,30.4
