"Date","Time","Temp","SpCond","DO Conc","DO Charge","Battery","DO%"
"M/D/Y","hh:mm:ss","C","mS/cm","mg/L","","V","%"
"06/21/10","11:32:40",18.51,0.311,8.87,44,6.6,94.7
"06/21/10","11:36:40",18.50,0.310,8.99,44,6.6,96.0
"06/21/10","11:40:40",18.51,0.310,9.04,44,6.6,96.5
"06/21/10","11:44:40",18.51,0.309,9.05,44,6.6,96.6
"06/21/10","11:48:40",18.52,0.310,9.06,44,6.5,96.8
"06/21/10","11:52:40",18.53,0.310,9.07,44,6.6,96.9
"06/21/10","11:56:40",18.52,0.310,9.09,44,6.5,97.1
"06/21/10","12:00:40",18.50,0.310,9.08,44,6.6,97.0
"06/21/10","12:04:40",18.47,0.309,9.10,44,6.5,97.1
"06/21/10","12:08:40",18.44,0.309,9.11,44,6.5,97.1
"06/21/10","12:12:40",18.40,0.309,9.11,44,6.5,97.1
"06/21/10","12:16:40",18.36,0.309,9.13,44,6.4,97.3
"06/21/10","12:20:40",18.32,0.309,9.13,44,6.4,97.2
"06/21/10","12:24:40",18.28,0.309,9.14,44,6.5,97.1
"06/21/10","12:28:40",18.24,0.309,9.16,44,6.4,97.3
"06/21/10","12:32:40",18.21,0.309,9.17,44,6.4,97.3
"06/21/10","12:36:40",18.19,0.309,9.16,44,6.5,97.2
"06/21/10","12:40:40",18.18,0.308,9.17,44,6.4,97.3
"06/21/10","12:44:40",18.18,0.309,9.19,44,6.4,97.5
"06/21/10","12:48:40",18.17,0.309,9.19,44,6.5,97.4
"06/21/10","12:52:40",18.17,0.309,9.19,44,6.4,97.5
"06/21/10","12:56:40",18.32,0.011,9.09,43,6.4,96.7
"06/21/10","13:00:40",18.99,0.014,9.06,44,6.5,97.6
"06/21/10","13:04:40",19.39,0.011,9.05,44,6.5,98.3
"06/21/10","13:08:40",19.79,0.007,9.08,45,6.4,99.4
"06/21/10","13:12:40",20.32,0.004,8.98,44,6.5,99.3
"06/21/10","13:16:40",20.82,0.006,8.94,44,6.4,99.9
"06/21/10","13:20:40",21.40,0.094,8.88,44,6.4,100.4
"06/21/10","13:24:40",14.88,0.234,7.80,41,6.4,77.2
"06/21/10","13:28:40",14.85,0.234,7.35,41,6.5,72.7
"06/21/10","13:32:40",11.36,0.258,12.11,44,6.4,110.8
"06/21/10","13:36:40",11.02,0.260,12.22,44,6.4,110.9
"06/21/10","13:40:40",11.11,0.260,11.35,43,6.4,103.2
"06/21/10","13:44:40",11.12,0.260,11.57,43,6.4,105.3
"06/21/10","13:48:40",11.27,0.259,12.00,44,6.4,109.6
"06/21/10","13:52:40",11.30,0.259,12.94,44,6.4,118.3
"06/21/10","13:56:40",11.35,0.259,13.39,45,6.4,122.5
"06/21/10","14:00:40",11.40,0.258,13.81,45,6.4,126.5
"06/21/10","14:04:40",11.45,0.258,13.82,45,6.4,126.8
"06/21/10","14:08:40",11.61,0.256,13.53,45,6.4,124.6
"06/21/10","14:12:40",11.51,0.256,13.83,45,6.3,127.0
"06/21/10","14:16:40",11.32,0.258,12.44,44,6.4,113.8
