"Date","Time","Temp","SpCond","DO Conc","DO Charge","Battery","DO%"
"M/D/Y","hh:mm:ss","C","mS/cm","mg/L","","V","%"
"05/24/10","10:04:40",15.59,0.262,9.23,44,6.3,92.8
"05/24/10","10:08:40",15.61,0.262,9.20,44,6.3,92.5
"05/24/10","10:12:40",15.63,0.262,9.24,44,6.3,92.9
"05/24/10","10:16:40",15.65,0.262,9.24,44,6.2,92.9
"05/24/10","10:20:40",15.66,0.262,9.22,44,6.2,92.8
"05/24/10","10:24:40",15.68,0.262,9.21,43,6.2,92.8
"05/24/10","10:28:40",15.69,0.262,9.21,43,6.2,92.7
"05/24/10","10:32:40",15.70,0.262,9.16,43,6.2,92.3
"05/24/10","10:36:40",15.71,0.262,9.13,43,6.2,92.0
"05/24/10","10:40:40",15.71,0.262,9.11,43,6.2,91.8
"05/24/10","10:44:40",15.72,0.262,9.12,43,6.2,91.9
"05/24/10","10:48:40",15.73,0.262,9.10,43,6.2,91.7
"05/24/10","10:52:40",15.73,0.262,9.10,43,6.2,91.7
"05/24/10","10:56:40",15.74,0.262,9.10,43,6.2,91.7
"05/24/10","11:00:40",15.77,0.262,9.13,43,6.2,92.1
"05/24/10","11:04:40",15.82,0.262,9.09,43,6.2,91.8
"05/24/10","11:08:40",15.87,0.262,9.11,43,6.2,92.1
"05/24/10","11:12:40",15.93,0.263,9.07,43,6.2,91.8
"05/24/10","11:16:40",15.98,0.263,9.04,43,6.2,91.6
"05/24/10","11:20:40",16.04,0.263,9.06,43,6.2,91.9
"05/24/10","11:24:40",16.09,0.263,9.02,43,6.2,91.6
"05/24/10","11:28:40",16.14,0.263,9.01,43,6.2,91.6
"05/24/10","11:32:40",16.20,0.263,8.99,43,6.2,91.5
"05/24/10","11:36:40",16.25,0.263,9.02,43,6.2,91.9
"05/24/10","11:40:40",16.30,0.263,8.96,43,6.2,91.4
"05/24/10","11:44:40",16.34,0.263,8.95,43,6.2,91.4
"05/24/10","11:48:40",16.36,0.263,8.97,43,6.2,91.7
"05/24/10","11:52:40",16.37,0.263,8.99,43,6.2,91.8
"05/24/10","11:56:40",16.37,0.263,8.99,42,6.2,91.8
"05/24/10","12:00:40",16.37,0.263,8.95,43,6.2,91.4
"05/24/10","12:04:40",16.37,0.263,8.97,42,6.2,91.6
"05/24/10","12:08:40",16.37,0.263,8.97,42,6.2,91.7
"05/24/10","12:12:40",16.37,0.263,8.93,42,6.1,91.3
"05/24/10","12:16:40",16.38,0.263,8.92,42,6.2,91.1
"05/24/10","12:20:40",16.38,0.263,8.96,42,6.1,91.5
"05/24/10","12:24:40",16.38,0.263,8.97,42,6.2,91.7
"05/24/10","12:28:40",16.37,0.263,8.97,42,6.1,91.7
"05/24/10","12:32:40",16.37,0.263,8.94,42,6.1,91.3
"05/24/10","12:36:40",16.36,0.263,8.97,42,6.1,91.6
"05/24/10","12:40:40",16.36,0.263,8.98,42,6.1,91.7
"05/24/10","12:44:40",16.35,0.263,8.97,42,6.1,91.7
"05/24/10","12:48:40",16.35,0.263,8.97,42,6.1,91.6
"05/24/10","12:52:40",16.35,0.263,8.98,42,6.1,91.8
"05/24/10","12:56:40",16.34,0.263,8.94,42,6.0,91.3
"05/24/10","13:00:40",14.05,0.292,3.94,37,6.0,38.3
"05/24/10","13:04:40",14.78,0.296,2.64,36,6.1,26.1
"05/24/10","13:08:40",15.16,0.299,2.77,37,6.0,27.5
"05/24/10","13:12:40",15.86,0.300,3.28,37,6.1,33.2
"05/24/10","13:16:40",16.34,0.301,3.75,38,6.1,38.3
"05/24/10","13:20:40",17.08,0.302,3.94,38,6.1,40.8
"05/24/10","13:24:40",17.81,0.303,3.94,38,6.1,41.5
"05/24/10","13:28:40",23.64,0.203,8.14,43,6.2,96.1
"05/24/10","13:32:40",21.64,0.205,9.04,44,6.1,102.7
"05/24/10","13:36:40",21.58,0.205,9.00,44,6.1,102.1
"05/24/10","13:40:40",21.31,0.205,9.17,44,6.2,103.5
"05/24/10","13:44:40",21.83,0.205,8.83,44,6.2,100.7
"05/24/10","13:48:40",21.79,0.205,8.75,44,6.1,99.7
"05/24/10","13:52:40",21.87,0.205,8.75,44,6.1,99.8
"05/24/10","13:56:40",21.97,0.206,8.76,44,6.1,100.2
"05/24/10","14:00:40",21.96,0.205,8.76,44,6.1,100.2
"05/24/10","14:04:40",21.84,0.205,8.83,44,6.1,100.7
"05/24/10","14:08:40",21.81,0.206,8.82,44,6.1,100.6
"05/24/10","14:12:40",21.92,0.205,8.77,44,6.1,100.2
"05/24/10","14:16:40",21.94,0.205,8.86,44,6.0,101.2
"05/24/10","14:20:40",22.14,0.205,8.99,44,6.0,103.1
"05/24/10","14:24:40",22.13,0.205,9.01,44,6.0,103.4
"05/24/10","14:28:40",22.02,0.205,8.98,44,6.0,102.8
"05/24/10","14:32:40",21.93,0.205,8.95,44,6.1,102.3
"05/24/10","14:36:40",21.99,0.205,8.89,44,6.0,101.7
"05/24/10","14:40:40",21.89,0.205,8.97,44,6.0,102.4
"05/24/10","14:44:40",22.33,0.205,9.51,45,6.0,109.5
"05/24/10","14:48:40",22.30,0.205,9.52,45,6.0,109.6
"05/24/10","14:52:40",22.58,0.204,10.03,45,6.0,116.1
"05/24/10","14:56:40",22.43,0.204,9.07,44,6.0,104.6
"05/24/10","15:00:40",22.26,0.205,8.57,44,6.0,98.5
"05/24/10","15:04:40",22.33,0.205,8.82,44,6.0,101.6
"05/24/10","15:08:40",22.44,0.204,9.29,44,6.0,107.2
"05/24/10","15:12:40",22.09,0.206,8.72,44,6.0,100.0
"05/24/10","15:16:40",21.88,0.206,8.88,44,6.0,101.3
"05/24/10","15:20:40",21.34,0.205,9.45,44,6.0,106.8
"05/24/10","15:24:40",21.47,0.205,9.30,44,6.0,105.4
"05/24/10","15:28:40",21.53,0.205,9.52,44,6.0,107.9
"05/24/10","15:32:40",22.10,0.205,9.00,44,6.0,103.1
"05/24/10","15:36:40",21.96,0.206,8.89,44,6.0,101.6
"05/24/10","15:40:40",21.92,0.206,8.82,44,6.0,100.8
"05/24/10","15:44:40",22.02,0.206,8.59,43,6.0,98.3
"05/24/10","15:48:40",22.46,0.205,9.22,44,6.0,106.4
"05/24/10","15:52:40",22.40,0.205,9.08,44,6.0,104.7
"05/24/10","15:56:40",21.82,0.206,8.73,44,6.0,99.5
"05/24/10","16:00:40",21.41,0.205,9.45,44,6.0,106.9
"05/24/10","16:04:40",21.26,0.204,9.44,44,6.0,106.5
"05/24/10","16:08:40",21.80,0.205,9.24,44,6.0,105.4
"05/24/10","16:12:40",22.14,0.205,8.64,43,6.0,99.2
"05/24/10","16:16:40",22.22,0.205,8.79,44,6.0,101.0
"05/24/10","16:20:40",22.34,0.205,8.99,44,6.0,103.5
"05/24/10","16:24:40",22.44,0.205,8.68,43,6.0,100.2
"05/24/10","16:28:40",22.25,0.206,8.63,43,6.0,99.2
"05/24/10","16:32:40",22.61,0.204,9.33,45,6.0,108.0
"05/24/10","16:36:40",22.88,0.202,10.74,46,6.0,125.0
"05/24/10","16:40:40",22.90,0.203,10.52,46,6.0,122.5
"05/24/10","16:44:40",22.97,0.203,10.50,46,6.0,122.4
"05/24/10","16:48:40",22.90,0.203,10.47,46,6.0,121.9
"05/24/10","16:52:40",22.79,0.203,10.31,46,6.0,119.7
"05/24/10","16:56:40",23.19,0.202,10.42,46,6.0,122.0
"05/24/10","17:00:40",22.84,0.204,10.44,46,6.0,121.4
"05/24/10","17:04:40",22.37,0.204,9.59,45,6.0,110.5
"05/24/10","17:08:40",22.12,0.205,8.82,44,6.0,101.2
"05/24/10","17:12:40",22.24,0.205,8.98,44,6.0,103.2
"05/24/10","17:16:40",22.10,0.205,9.01,44,6.0,103.3
"05/24/10","17:20:40",22.16,0.205,8.99,44,6.0,103.2
"05/24/10","17:24:40",22.13,0.205,9.21,44,6.0,105.7
"05/24/10","17:28:40",22.23,0.205,9.34,44,6.0,107.3
"05/24/10","17:32:40",22.20,0.205,9.17,44,6.0,105.3
"05/24/10","17:36:40",22.20,0.205,8.98,44,6.0,103.1
"05/24/10","17:40:40",22.47,0.204,9.43,44,6.0,108.9
"05/24/10","17:44:40",22.43,0.204,9.66,45,6.0,111.4
"05/24/10","17:48:40",22.94,0.205,9.22,45,6.0,107.4
"05/24/10","17:52:40",23.07,0.206,9.12,44,6.0,106.5
"05/24/10","17:56:40",22.98,0.205,8.95,44,6.0,104.3
"05/24/10","18:00:40",22.78,0.205,9.44,45,6.0,109.7
"05/24/10","18:04:40",22.68,0.205,9.48,45,5.9,109.9
"05/24/10","18:08:40",22.20,0.205,9.62,45,6.0,110.6
"05/24/10","18:12:40",22.37,0.205,9.50,45,6.0,109.5
"05/24/10","18:16:40",22.12,0.205,9.38,44,5.9,107.5
"05/24/10","18:20:40",21.97,0.205,9.26,44,6.0,105.9
"05/24/10","18:24:40",22.19,0.205,9.17,44,5.9,105.2
"05/24/10","18:28:40",22.41,0.205,9.45,44,5.9,109.0
"05/24/10","18:32:40",23.02,0.205,9.00,44,5.9,105.0
"05/24/10","18:36:40",23.09,0.205,9.08,44,5.9,106.1
"05/24/10","18:40:40",23.02,0.206,9.09,44,5.9,106.0
"05/24/10","18:44:40",22.93,0.205,8.96,44,6.0,104.4
"05/24/10","18:48:40",23.20,0.204,9.19,45,5.9,107.6
"05/24/10","18:52:40",23.22,0.204,9.44,45,5.9,110.6
"05/24/10","18:56:40",23.05,0.205,8.94,44,5.9,104.4
"05/24/10","19:00:40",22.67,0.206,8.87,44,5.9,102.8
"05/24/10","19:04:40",22.48,0.205,9.05,44,6.0,104.5
"05/24/10","19:08:40",22.73,0.205,8.99,44,5.9,104.3
"05/24/10","19:12:40",22.47,0.206,9.00,44,5.9,103.9
"05/24/10","19:16:40",22.12,0.205,9.41,45,5.9,108.0
"05/24/10","19:20:40",21.94,0.205,9.42,44,5.9,107.7
"05/24/10","19:24:40",22.10,0.204,9.34,44,5.9,107.0
"05/24/10","19:28:40",22.34,0.205,9.01,44,5.9,103.8
"05/24/10","19:32:40",22.69,0.205,9.01,44,5.9,104.4
"05/24/10","19:36:40",22.95,0.205,9.07,44,5.9,105.7
"05/24/10","19:40:40",23.02,0.206,8.87,44,5.9,103.5
"05/24/10","19:44:40",22.81,0.206,8.87,44,5.9,103.1
"05/24/10","19:48:40",22.71,0.206,8.90,44,5.9,103.2
"05/24/10","19:52:40",22.70,0.206,8.91,44,5.9,103.3
"05/24/10","19:56:40",23.12,0.205,8.84,44,5.9,103.4
"05/24/10","20:00:40",23.36,0.206,8.85,44,5.9,103.9
"05/24/10","20:04:40",23.28,0.206,8.91,44,5.9,104.5
"05/24/10","20:08:40",23.03,0.206,8.89,44,5.9,103.7
"05/24/10","20:12:40",22.79,0.206,9.06,44,5.9,105.2
"05/24/10","20:16:40",22.63,0.206,9.07,44,5.9,105.0
"05/24/10","20:20:40",22.54,0.205,9.13,44,5.9,105.5
"05/24/10","20:24:40",22.38,0.205,9.07,44,5.9,104.5
"05/24/10","20:28:40",22.32,0.205,9.00,44,5.9,103.6
"05/24/10","20:32:40",22.23,0.205,9.06,44,5.9,104.2
"05/24/10","20:36:40",22.52,0.205,8.90,44,5.9,102.9
"05/24/10","20:40:40",22.69,0.205,9.00,44,5.9,104.4
"05/24/10","20:44:40",22.77,0.205,8.99,44,5.9,104.4
"05/24/10","20:48:40",22.77,0.206,9.01,44,5.9,104.6
"05/24/10","20:52:40",23.04,0.206,8.86,44,5.9,103.4
"05/24/10","20:56:40",23.30,0.205,8.78,44,5.9,103.0
"05/24/10","21:00:40",23.27,0.205,8.77,44,5.9,102.8
"05/24/10","21:04:40",23.01,0.206,8.86,44,5.9,103.4
"05/24/10","21:08:40",22.72,0.206,8.96,44,5.9,103.9
"05/24/10","21:12:40",22.66,0.206,8.95,44,5.9,103.7
"05/24/10","21:16:40",22.94,0.205,8.85,44,5.9,103.1
"05/24/10","21:20:40",22.84,0.206,8.86,44,5.9,103.0
"05/24/10","21:24:40",22.89,0.206,8.81,44,5.9,102.6
"05/24/10","21:28:40",22.86,0.206,8.82,44,5.9,102.6
"05/24/10","21:32:40",22.75,0.206,8.83,44,5.9,102.5
"05/24/10","21:36:40",22.59,0.206,8.87,44,5.9,102.6
"05/24/10","21:40:40",22.43,0.205,8.95,45,5.9,103.3
"05/24/10","21:44:40",22.46,0.205,8.93,44,5.9,103.1
"05/24/10","21:48:40",22.56,0.205,8.93,44,5.9,103.3
"05/24/10","21:52:40",22.58,0.205,8.96,44,5.9,103.7
"05/24/10","21:56:40",22.59,0.206,8.92,44,5.9,103.2
"05/24/10","22:00:40",22.72,0.205,8.92,44,5.9,103.5
"05/24/10","22:04:40",22.68,0.206,8.90,44,5.9,103.2
"05/24/10","22:08:40",22.91,0.206,8.85,44,5.9,103.1
"05/24/10","22:12:40",23.22,0.205,9.00,44,5.9,105.4
"05/24/10","22:16:40",23.36,0.205,9.35,45,5.9,109.8
"05/24/10","22:20:40",23.38,0.204,9.29,45,5.9,109.1
"05/24/10","22:24:40",23.03,0.205,9.00,44,5.9,105.0
"05/24/10","22:28:40",22.85,0.205,8.91,44,5.9,103.7
"05/24/10","22:32:40",22.52,0.206,8.90,44,5.9,102.9
"05/24/10","22:36:40",22.55,0.205,8.89,44,5.9,102.8
"05/24/10","22:40:40",22.70,0.205,8.97,44,5.9,104.0
"05/24/10","22:44:40",22.95,0.205,9.04,44,5.9,105.4
"05/24/10","22:48:40",23.07,0.205,9.08,44,5.9,106.0
"05/24/10","22:52:40",23.07,0.205,9.13,44,5.9,106.6
"05/24/10","22:56:40",23.00,0.205,9.07,44,5.9,105.8
"05/24/10","23:00:40",22.73,0.205,8.98,44,5.9,104.2
"05/24/10","23:04:40",22.42,0.206,8.91,44,5.9,102.7
"05/24/10","23:08:40",22.35,0.206,8.91,44,5.9,102.6
"05/24/10","23:12:40",22.37,0.205,8.91,44,5.9,102.7
"05/24/10","23:16:40",22.57,0.205,8.85,44,5.9,102.4
"05/24/10","23:20:40",22.76,0.205,8.91,44,5.9,103.5
"05/24/10","23:24:40",22.70,0.206,9.05,44,5.9,104.9
"05/24/10","23:28:40",22.62,0.206,8.91,44,5.9,103.2
"05/24/10","23:32:40",22.77,0.206,8.98,44,5.9,104.3
"05/24/10","23:36:40",22.88,0.205,9.05,44,5.9,105.2
"05/24/10","23:40:40",23.01,0.205,9.07,44,5.9,105.8
"05/24/10","23:44:40",22.93,0.205,8.98,44,5.9,104.6
"05/24/10","23:48:40",22.79,0.205,8.83,44,5.9,102.5
"05/24/10","23:52:40",22.52,0.206,8.84,43,5.9,102.2
"05/24/10","23:56:40",22.37,0.205,8.94,44,5.9,103.0
"05/25/10","00:00:40",22.42,0.206,8.87,44,5.9,102.3
"05/25/10","00:04:40",22.74,0.205,8.83,44,5.9,102.4
"05/25/10","00:08:40",23.11,0.205,9.17,44,5.9,107.1
"05/25/10","00:12:40",23.28,0.205,9.44,45,5.9,110.6
"05/25/10","00:16:40",23.24,0.204,9.31,44,5.9,109.0
"05/25/10","00:20:40",23.12,0.205,9.29,44,5.9,108.6
"05/25/10","00:24:40",22.91,0.205,9.18,44,5.9,106.9
"05/25/10","00:28:40",22.88,0.205,9.27,45,5.9,107.8
"05/25/10","00:32:40",22.86,0.205,9.25,44,5.9,107.6
"05/25/10","00:36:40",22.64,0.205,9.24,44,5.9,107.0
"05/25/10","00:40:40",22.46,0.205,9.13,44,5.9,105.4
"05/25/10","00:44:40",22.50,0.205,9.09,44,5.9,105.0
"05/25/10","00:48:40",22.63,0.205,9.31,44,5.9,107.8
"05/25/10","00:52:40",22.67,0.205,9.25,44,5.9,107.2
"05/25/10","00:56:40",22.65,0.205,9.36,44,5.9,108.4
"05/25/10","01:00:40",22.76,0.205,9.13,44,5.9,105.9
"05/25/10","01:04:40",22.63,0.205,9.13,44,5.9,105.8
"05/25/10","01:08:40",22.51,0.205,9.28,44,5.9,107.2
"05/25/10","01:12:40",22.47,0.205,9.33,44,5.9,107.7
"05/25/10","01:16:40",22.50,0.205,9.25,44,5.9,106.9
"05/25/10","01:20:40",22.56,0.205,9.22,44,5.9,106.7
"05/25/10","01:24:40",22.66,0.204,9.14,44,5.9,105.9
"05/25/10","01:28:40",22.55,0.205,9.17,44,5.9,106.0
"05/25/10","01:32:40",22.67,0.205,9.20,44,5.9,106.7
"05/25/10","01:36:40",22.67,0.205,9.22,44,5.9,106.8
"05/25/10","01:40:40",22.81,0.205,9.29,44,5.9,108.0
"05/25/10","01:44:40",22.86,0.205,9.42,45,5.9,109.5
"05/25/10","01:48:40",23.00,0.205,9.33,44,5.9,108.8
"05/25/10","01:52:40",23.04,0.205,9.34,44,5.9,109.0
"05/25/10","01:56:40",22.82,0.205,9.55,45,5.9,111.0
"05/25/10","02:00:40",22.86,0.204,9.49,44,5.9,110.4
"05/25/10","02:04:40",22.70,0.204,9.37,44,5.9,108.6
"05/25/10","02:08:40",22.58,0.205,9.16,44,5.9,106.0
"05/25/10","02:12:40",22.63,0.205,9.28,44,5.9,107.4
"05/25/10","02:16:40",22.66,0.204,9.19,44,5.9,106.5
"05/25/10","02:20:40",22.86,0.204,9.95,45,5.9,115.8
"05/25/10","02:24:40",23.02,0.204,9.86,45,5.9,115.1
"05/25/10","02:28:40",23.04,0.204,9.54,45,5.9,111.3
"05/25/10","02:32:40",22.87,0.204,9.40,44,5.9,109.4
"05/25/10","02:36:40",22.88,0.205,9.10,44,5.9,105.9
"05/25/10","02:40:40",22.66,0.205,9.09,44,5.9,105.3
"05/25/10","02:44:40",22.55,0.205,9.20,44,5.9,106.4
"05/25/10","02:48:40",22.46,0.205,9.29,44,5.9,107.2
"05/25/10","02:52:40",22.51,0.205,9.21,44,5.9,106.4
"05/25/10","02:56:40",22.70,0.205,9.24,44,5.9,107.2
"05/25/10","03:00:40",22.81,0.205,9.23,44,5.9,107.3
"05/25/10","03:04:40",23.03,0.204,9.39,45,5.9,109.5
"05/25/10","03:08:40",23.07,0.205,9.48,45,5.9,110.7
"05/25/10","03:12:40",23.03,0.204,9.56,45,5.9,111.6
"05/25/10","03:16:40",22.97,0.204,9.77,45,5.9,113.8
"05/25/10","03:20:40",22.95,0.204,9.75,45,5.9,113.6
"05/25/10","03:24:40",22.84,0.204,9.94,45,5.9,115.5
"05/25/10","03:28:40",22.88,0.204,9.97,45,5.9,116.0
"05/25/10","03:32:40",22.90,0.204,9.80,45,5.9,114.1
"05/25/10","03:36:40",22.75,0.204,9.81,45,5.9,113.9
"05/25/10","03:40:40",22.68,0.204,9.76,45,5.9,113.1
"05/25/10","03:44:40",22.60,0.204,9.77,45,5.9,113.1
"05/25/10","03:48:40",22.69,0.204,9.73,45,5.9,112.8
"05/25/10","03:52:40",22.58,0.204,9.65,45,5.9,111.7
"05/25/10","03:56:40",22.65,0.204,9.85,45,5.9,114.1
"05/25/10","04:00:40",22.72,0.204,9.84,45,5.9,114.1
"05/25/10","04:04:40",22.57,0.204,9.69,45,5.9,112.1
"05/25/10","04:08:40",22.53,0.204,9.78,45,5.9,113.1
"05/25/10","04:12:40",22.45,0.204,9.65,45,5.9,111.4
"05/25/10","04:16:40",22.52,0.204,9.87,45,5.9,114.0
"05/25/10","04:20:40",22.61,0.204,9.74,45,5.9,112.7
"05/25/10","04:24:40",22.63,0.205,9.54,44,5.9,110.5
"05/25/10","04:28:40",22.88,0.204,9.20,45,5.9,107.1
"05/25/10","04:32:40",23.12,0.206,9.08,44,5.9,106.1
"05/25/10","04:36:40",23.17,0.206,9.11,44,5.9,106.6
"05/25/10","04:40:40",23.02,0.208,9.06,44,5.9,105.7
"05/25/10","04:44:40",22.68,0.206,9.22,44,5.9,106.9
"05/25/10","04:48:40",22.57,0.205,9.10,44,5.9,105.3
"05/25/10","04:52:40",22.49,0.205,9.07,44,5.9,104.8
"05/25/10","04:56:40",22.57,0.205,9.12,45,5.8,105.5
"05/25/10","05:00:40",22.61,0.205,8.98,44,5.9,104.0
"05/25/10","05:04:40",22.52,0.205,8.95,44,5.9,103.4
"05/25/10","05:08:40",22.62,0.205,9.08,44,5.9,105.1
"05/25/10","05:12:40",22.67,0.206,9.01,44,5.9,104.4
"05/25/10","05:16:40",22.78,0.205,8.91,44,5.9,103.5
"05/25/10","05:20:40",22.95,0.205,8.95,44,5.9,104.3
"05/25/10","05:24:40",23.00,0.206,8.92,44,5.9,104.1
"05/25/10","05:28:40",23.02,0.206,9.00,44,5.9,105.0
"05/25/10","05:32:40",22.88,0.206,8.93,44,5.9,103.9
"05/25/10","05:36:40",22.99,0.206,8.69,44,5.9,101.3
"05/25/10","05:40:40",22.99,0.207,8.95,44,5.9,104.4
"05/25/10","05:44:40",23.07,0.207,8.53,44,5.9,99.6
