"Date","Time","Temp","SpCond","DO Conc","DO Charge","Battery","Cond","DO%"
"M/D/Y","hh:mm:ss","C","mS/cm","mg/L","","V","mS/cm","%"
"08/02/10","17:20:40",19.95,0.295,8.56,48,7.0,0.266,94.1
"08/02/10","17:24:40",19.93,0.295,8.66,48,7.0,0.266,95.1
"08/02/10","17:28:40",19.92,0.295,8.72,48,7.0,0.266,95.8
"08/02/10","17:32:40",19.90,0.295,8.75,48,7.0,0.266,96.2
"08/02/10","17:36:40",19.89,0.295,8.77,48,7.0,0.266,96.3
"08/02/10","17:40:40",19.87,0.295,8.77,48,7.0,0.266,96.3
"08/02/10","17:44:40",19.86,0.294,8.79,48,7.0,0.265,96.4
"08/02/10","17:48:40",19.84,0.295,8.79,48,7.0,0.266,96.4
"08/02/10","17:52:40",19.82,0.295,8.78,48,7.0,0.266,96.3
"08/02/10","17:56:40",19.81,0.295,8.80,48,7.0,0.265,96.5
"08/02/10","18:00:40",19.79,0.295,8.80,48,7.0,0.265,96.5
"08/02/10","18:04:40",19.78,0.295,8.74,48,7.0,0.265,95.8
"08/02/10","18:08:40",19.76,0.294,8.70,48,7.0,0.265,95.3
"08/02/10","18:12:40",19.75,0.294,8.68,48,7.0,0.265,95.0
"08/02/10","18:16:40",19.73,0.294,8.67,48,7.0,0.265,94.9
"08/02/10","18:20:40",19.72,0.295,8.66,48,7.0,0.265,94.8
"08/02/10","18:24:40",19.70,0.294,8.65,48,7.0,0.265,94.7
"08/02/10","18:28:40",19.69,0.294,8.65,48,7.0,0.265,94.6
"08/02/10","18:32:40",19.67,0.294,8.65,48,6.9,0.264,94.6
"08/02/10","18:36:40",19.66,0.294,8.65,48,6.9,0.264,94.6
"08/02/10","18:40:40",19.64,0.294,8.65,48,6.9,0.264,94.6
"08/02/10","18:44:40",19.63,0.294,8.66,48,6.9,0.264,94.6
"08/02/10","18:48:40",19.62,0.294,8.71,48,6.9,0.264,95.1
"08/02/10","18:52:40",19.60,0.294,8.74,48,6.9,0.264,95.4
"08/02/10","18:56:40",19.59,0.294,8.71,48,6.9,0.264,95.1
"08/02/10","19:00:40",19.57,0.294,8.74,48,6.9,0.264,95.4
"08/02/10","19:04:40",24.64,0.008,7.30,48,6.9,0.007,87.8
"08/02/10","19:08:40",24.40,0.009,7.27,48,6.9,0.009,87.0
"08/02/10","19:12:40",24.25,0.008,7.27,47,6.9,0.008,86.8
"08/02/10","19:16:40",24.19,0.008,7.25,48,6.9,0.008,86.4
"08/02/10","19:20:40",23.59,0.001,7.88,48,6.9,0.001,92.8
"08/02/10","19:24:40",23.73,0.151,6.77,47,6.9,0.147,80.1
"08/02/10","19:28:40",23.77,0.151,6.77,47,6.9,0.148,80.1
"08/02/10","19:32:40",23.58,0.151,6.73,47,6.9,0.147,79.3
"08/02/10","19:36:40",22.72,0.159,6.73,47,6.9,0.152,78.1
"08/02/10","19:40:40",22.74,0.160,6.77,47,6.9,0.153,78.6
"08/02/10","19:44:40",22.79,0.160,6.91,47,6.9,0.153,80.3
"08/02/10","19:48:40",22.73,0.161,6.92,47,6.9,0.154,80.3
"08/02/10","19:52:40",22.76,0.161,6.85,47,6.9,0.154,79.5
"08/02/10","19:56:40",22.72,0.160,6.81,47,6.9,0.153,78.9
"08/02/10","20:00:40",22.74,0.160,6.77,47,6.9,0.153,78.6
"08/02/10","20:04:40",22.77,0.160,6.81,47,6.9,0.153,79.0
"08/02/10","20:08:40",22.72,0.160,6.81,47,6.9,0.153,78.9
"08/02/10","20:12:40",22.71,0.160,6.81,47,6.9,0.153,79.0
"08/02/10","20:16:40",22.71,0.160,6.76,47,6.9,0.153,78.4
"08/02/10","20:20:40",22.72,0.160,6.73,47,6.9,0.153,78.1
"08/02/10","20:24:40",22.71,0.159,6.71,47,6.9,0.152,77.8
"08/02/10","20:28:40",22.74,0.159,6.66,47,6.9,0.153,77.2
"08/02/10","20:32:40",22.74,0.159,6.63,47,6.8,0.152,77.0
