"Date","Time","Temp","SpCond","DO Conc","DO Charge","Battery","Cond","DO%"
"M/D/Y","hh:mm:ss","C","mS/cm","mg/L","","V","mS/cm","%"
"08/16/10","11:48:40",18.11,0.365,8.84,42,6.4,0.317,93.6
"08/16/10","11:52:40",18.08,0.364,8.77,42,6.4,0.316,92.9
"08/16/10","11:56:40",18.06,0.363,8.75,41,6.4,0.315,92.7
"08/16/10","12:00:40",18.05,0.363,8.76,41,6.4,0.315,92.7
"08/16/10","12:04:40",18.04,0.363,8.76,41,6.4,0.315,92.7
"08/16/10","12:08:40",18.02,0.363,8.76,41,6.3,0.315,92.7
"08/16/10","12:12:40",17.99,0.363,8.77,41,6.3,0.314,92.7
"08/16/10","12:16:40",17.97,0.363,8.76,41,6.3,0.314,92.6
"08/16/10","12:20:40",17.95,0.363,8.76,41,6.3,0.314,92.6
"08/16/10","12:24:40",17.92,0.363,8.77,41,6.3,0.314,92.6
"08/16/10","12:28:40",17.90,0.363,8.78,41,6.3,0.313,92.7
"08/16/10","12:32:40",17.88,0.362,8.78,41,6.3,0.313,92.6
"08/16/10","12:36:40",17.85,0.362,8.79,41,6.3,0.313,92.6
"08/16/10","12:40:40",17.83,0.362,8.79,41,6.3,0.313,92.6
"08/16/10","12:44:40",17.81,0.362,8.79,41,6.3,0.313,92.6
"08/16/10","12:48:40",17.79,0.362,8.78,41,6.3,0.312,92.5
"08/16/10","12:52:40",17.77,0.362,8.79,41,6.3,0.312,92.5
"08/16/10","12:56:40",17.75,0.362,8.81,41,6.3,0.312,92.6
"08/16/10","13:00:40",17.72,0.362,8.81,41,6.3,0.312,92.6
"08/16/10","13:04:40",17.70,0.362,8.81,41,6.3,0.312,92.6
"08/16/10","13:08:40",17.68,0.362,8.81,41,6.3,0.312,92.6
"08/16/10","13:12:40",17.67,0.362,8.82,41,6.3,0.311,92.6
"08/16/10","13:16:40",17.65,0.362,8.82,41,6.3,0.311,92.6
"08/16/10","13:20:40",17.63,0.362,8.82,40,6.3,0.311,92.6
"08/16/10","13:24:40",17.61,0.364,8.83,41,6.3,0.312,92.6
"08/16/10","13:28:40",17.59,0.363,8.83,41,6.3,0.312,92.6
"08/16/10","13:32:40",17.58,0.363,8.83,41,6.3,0.312,92.6
"08/16/10","13:36:40",17.56,0.364,8.84,41,6.3,0.312,92.6
"08/16/10","13:40:40",17.54,0.363,8.84,41,6.3,0.312,92.6
"08/16/10","13:44:40",17.53,0.363,8.84,41,6.3,0.312,92.6
"08/16/10","13:48:40",17.51,0.364,8.84,40,6.3,0.312,92.6
"08/16/10","13:52:40",17.50,0.364,8.84,41,6.3,0.312,92.5
"08/16/10","13:56:40",17.48,0.364,8.85,41,6.3,0.311,92.6
"08/16/10","14:00:40",17.47,0.364,8.85,41,6.3,0.311,92.6
"08/16/10","14:04:40",17.45,0.364,8.85,40,6.3,0.311,92.5
"08/16/10","14:08:40",17.44,0.364,8.85,40,6.3,0.311,92.5
"08/16/10","14:12:40",17.42,0.364,8.86,40,6.3,0.311,92.6
"08/16/10","14:16:40",17.41,0.364,8.85,40,6.3,0.311,92.5
"08/16/10","14:20:40",17.40,0.364,8.86,40,6.3,0.311,92.6
"08/16/10","14:24:40",20.07,0.002,7.67,39,6.3,0.002,84.5
"08/16/10","14:28:40",19.95,0.002,7.64,39,6.3,0.002,83.9
"08/16/10","14:32:40",19.86,0.002,7.64,39,6.3,0.002,83.7
"08/16/10","14:36:40",19.79,0.002,7.65,39,6.3,0.002,83.7
"08/16/10","14:40:40",19.74,0.008,7.82,39,6.3,0.007,85.6
"08/16/10","14:44:40",19.88,0.002,7.84,39,6.3,0.002,86.0
"08/16/10","14:48:40",20.16,0.003,7.86,39,6.3,0.002,86.8
"08/16/10","14:52:40",20.38,0.003,7.85,39,6.3,0.002,86.9
"08/16/10","14:56:40",20.62,0.003,7.82,39,6.3,0.003,87.0
"08/16/10","15:00:40",20.88,0.003,7.79,39,6.3,0.003,87.2
"08/16/10","15:04:40",21.20,0.002,7.73,39,6.3,0.002,87.0
"08/16/10","15:08:40",22.70,0.163,7.01,40,6.3,0.156,81.3
"08/16/10","15:12:40",22.72,0.163,7.07,40,6.3,0.156,82.0
"08/16/10","15:16:40",22.73,0.163,7.05,40,6.3,0.156,81.7
"08/16/10","15:20:40",22.74,0.163,7.03,40,6.3,0.156,81.5
"08/16/10","15:24:40",22.76,0.163,7.01,40,6.3,0.156,81.4
"08/16/10","15:28:40",22.77,0.163,7.00,41,6.3,0.156,81.2
"08/16/10","15:32:40",22.77,0.163,6.98,40,6.3,0.156,81.0
"08/16/10","15:36:40",22.79,0.163,6.98,40,6.3,0.156,81.0
"08/16/10","15:40:40",22.79,0.163,6.94,40,6.3,0.156,80.6
"08/16/10","15:44:40",22.81,0.163,6.95,40,6.3,0.156,80.8
"08/16/10","15:48:40",22.81,0.163,6.95,40,6.3,0.156,80.7
"08/16/10","15:52:40",22.80,0.163,6.96,40,6.3,0.156,80.8
"08/16/10","15:56:40",22.81,0.163,6.95,40,6.3,0.156,80.8
"08/16/10","16:00:40",22.81,0.163,6.95,40,6.3,0.156,80.7
"08/16/10","16:04:40",22.80,0.163,6.96,40,6.3,0.156,80.8
"08/16/10","16:08:40",22.80,0.163,6.93,40,6.3,0.156,80.6
"08/16/10","16:12:40",22.80,0.163,6.95,40,6.3,0.156,80.7
"08/16/10","16:16:40",22.79,0.163,6.93,40,6.3,0.156,80.5
"08/16/10","16:20:40",22.74,0.163,6.94,40,6.3,0.156,80.5
"08/16/10","16:24:40",22.71,0.163,6.95,40,6.3,0.156,80.6
"08/16/10","16:28:40",22.75,0.163,6.93,40,6.3,0.156,80.4
"08/16/10","16:32:40",22.76,0.163,6.94,40,6.3,0.156,80.5
"08/16/10","16:36:40",22.75,0.163,6.96,40,6.3,0.156,80.8
"08/16/10","16:40:40",22.76,0.163,6.97,40,6.3,0.156,81.0
"08/16/10","16:44:40",22.76,0.163,6.99,40,6.3,0.156,81.2
"08/16/10","16:48:40",22.77,0.163,7.00,40,6.3,0.156,81.3
"08/16/10","16:52:40",22.77,0.163,7.01,40,6.3,0.156,81.4
"08/16/10","16:56:40",22.76,0.163,7.01,40,6.3,0.156,81.3
"08/16/10","17:00:40",22.74,0.163,7.03,40,6.3,0.156,81.5
"08/16/10","17:04:40",22.76,0.163,7.00,40,6.3,0.156,81.3
"08/16/10","17:08:40",22.76,0.163,7.03,40,6.3,0.156,81.6
"08/16/10","17:12:40",22.75,0.163,7.03,40,6.3,0.156,81.6
"08/16/10","17:16:40",22.75,0.163,7.05,40,6.3,0.156,81.8
"08/16/10","17:20:40",22.74,0.163,7.07,40,6.3,0.156,82.0
