Year,Day of Year,Time,Wind Speed (mph),Solar Radiation (W/m2)
2012,126,1100,1.307592,388.7
2012,126,1200,1.08094272,440.9
2012,126,1300,0.28118816,508.2
2012,126,1400,1.6272256,383.5
2012,126,1500,0.28118816,465.3
2012,126,1600,0.45463968,86.9
2012,126,1700,0.28118816,84
2012,126,1800,0.28118816,52.84
2012,126,1900,1.36078976,21
2012,126,2000,0.28118816,1.559
2012,126,2100,0.28118816,0
2012,126,2200,2.7336496,0
2012,126,2300,0.28118816,0
2012,126,2400,2.000504,0
2012,127,100,0.88111584,0
2012,127,200,0.28118816,0
2012,127,300,0.28118816,0.164
2012,127,400,0.28118816,0
2012,127,500,0.961136,0
2012,127,600,0.28118816,1.478
2012,127,700,0.28118816,17.49
2012,127,800,0.28118816,14.61
2012,127,900,2.50700032,53.36
2012,127,1000,2.62725408,179
2012,127,1100,0.9343136,44.16
2012,127,1200,0.97410016,81.8
2012,127,1300,0.28118816,160.2
2012,127,1400,1.94730624,168.1
2012,127,1500,2.29376224,94.6
2012,127,1600,0.28118816,56.39
2012,127,1700,2.7738832,64.03
2012,127,1800,2.7872944,38.25
2012,127,1900,1.60085024,19.87
2012,127,2000,1.34737856,2.463
2012,127,2100,0.80109568,0.328
2012,127,2200,1.6942816,0.41
2012,127,2300,2.29376224,0.493
2012,127,2400,0.97410016,0.41
2012,128,100,0.36120832,0.328
2012,128,200,0.28118816,0
2012,128,300,0.28118816,0
2012,128,400,0.28118816,0
2012,128,500,0.28118816,0
2012,128,600,0.28118816,4.269
2012,128,700,1.37420096,34.81
2012,128,800,2.34740704,49.58
2012,128,900,0.28118816,129.4
2012,128,1000,0.28118816,271.2
2012,128,1100,0.28118816,206.5
2012,128,1200,0.28118816,480.2
2012,128,1300,0.28118816,278.3
2012,128,1400,3.04031904,913
2012,128,1500,0.28118816,636.8
2012,128,1600,1.85387488,210.2
2012,128,1700,0.28118816,134.8
2012,128,1800,0.76086208,97.3
2012,128,1900,0.28118816,43.89
2012,128,2000,0.28118816,3.282
2012,128,2100,0.28118816,0
2012,128,2200,0.28118816,0
2012,128,2300,0.28118816,0
2012,128,2400,0.28118816,0
2012,129,100,0.28118816,0
2012,129,200,0.28118816,0
2012,129,300,0.28118816,0.164
2012,129,400,0.28118816,0
2012,129,500,0.28118816,0.493
2012,129,600,0.28118816,15.27
2012,129,700,0.28118816,31.36
2012,129,800,0.28118816,75.5
2012,129,900,0.28118816,196.4
2012,129,1000,0.28118816,702
2012,129,1100,0.28118816,525.5
2012,129,1200,0.28118816,90.1
2012,129,1300,0.28118816,272.4
2012,129,1400,0.28118816,357
2012,129,1500,1.82749952,563.8
2012,129,1600,0.29459936,356.6
2012,129,1700,1.48059648,137.2
2012,129,1800,1.08094272,129.1
2012,129,1900,1.21416064,43
2012,129,2000,0.28118816,2.298
2012,129,2100,0.41440608,0
2012,129,2200,0.28118816,0
2012,129,2300,0.36120832,0
2012,129,2400,1.46763232,0
2012,130,100,0.28118816,0
2012,130,200,0.28118816,0
2012,130,300,0.28118816,0
2012,130,400,0.28118816,0
2012,130,500,0.28118816,0
2012,130,600,0.28118816,15.93
2012,130,700,0.28118816,40.9
2012,130,800,0.28118816,55.68
2012,130,900,0.28118816,513
2012,130,1000,2.30717344,750
2012,130,1100,0.69425312,215
2012,130,1200,0.29459936,923
2012,130,1300,0.28118816,923
2012,130,1400,2.21374208,865
2012,130,1500,0.28118816,768
2012,130,1600,0.98751136,664
2012,130,1700,1.56061664,572.4
2012,130,1800,0.28118816,58.09
2012,130,1900,0.28118816,80.4
2012,130,2000,0.28118816,5.908
2012,130,2100,0.28118816,0.164
2012,130,2200,0.28118816,0.657
2012,130,2300,0.28118816,0.657
2012,130,2400,0.28118816,1.232
2012,131,100,0.28118816,0
2012,131,200,0.28118816,0.575
2012,131,300,0.28118816,0
2012,131,400,0.28118816,0.821
2012,131,500,0.28118816,0
2012,131,600,0.28118816,14.95
2012,131,700,0.28118816,37.62
2012,131,800,2.7872944,61.92
2012,131,900,2.10734656,546.2
2012,131,1000,0.28118816,683.7
2012,131,1100,3.4556192,819
2012,131,1200,1.16096288,880
2012,131,1300,0.28118816,880
2012,131,1400,0.28118816,878
2012,131,1500,0.44122848,749
2012,131,1600,2.28035104,641
2012,131,1700,0.28118816,500.9
2012,131,1800,0.61423296,57.08
2012,131,1900,1.56061664,140.6
2012,131,2000,0.28118816,5.823
2012,131,2100,0.28118816,0
2012,131,2200,0.28118816,0
2012,131,2300,0.28118816,0.164
2012,131,2400,0.28118816,0
2012,132,100,0.28118816,0.164
2012,132,200,0.62764416,0
2012,132,300,0.28118816,0
2012,132,400,0.28118816,0
2012,132,500,0.28118816,0
2012,132,600,0.28118816,16.25
2012,132,700,0.28118816,93.5
2012,132,800,1.76089056,72.2
2012,132,900,2.3603712,432.2
2012,132,1000,2.760472,202.3
2012,132,1100,2.46721376,685.8
2012,132,1200,2.56064512,698.1
2012,132,1300,2.17395552,890
2012,132,1400,2.49403616,812
2012,132,1500,3.00053248,306.4
2012,132,1600,0.76086208,102.5
2012,132,1700,3.6523168,53.31
2012,132,1800,1.16096288,26.25
2012,132,1900,2.46721376,7.22
2012,132,2000,2.22715328,0.164
2012,132,2100,0.28118816,0.657
2012,132,2200,0.28118816,0.492
2012,132,2300,0.28118816,0.657
2012,132,2400,1.61426144,0
2012,133,100,0.28118816,0.328
2012,133,200,0.28118816,0.821
2012,133,300,0.28118816,2.298
2012,133,400,0.28118816,0.821
2012,133,500,0.28118816,1.806
2012,133,600,0.28118816,24.55
2012,133,700,0.28118816,75.4
2012,133,800,0.28118816,170.4
2012,133,900,0.28118816,433.4
2012,133,1000,2.16054432,296.8
2012,133,1100,0.98751136,607.5
2012,133,1200,0.34779712,917
2012,133,1300,0.28118816,935
2012,133,1400,2.20077792,866
2012,133,1500,0.5610352,788
2012,133,1600,0.28118816,674.4
2012,133,1700,0.28118816,537.5
2012,133,1800,0.88111584,54.64
2012,133,1900,0.28118816,158.3
2012,133,2000,0.28118816,7.71
2012,133,2100,0.28118816,0
2012,133,2200,0.28118816,0.164
2012,133,2300,0.28118816,0
2012,133,2400,0.28118816,0
2012,134,100,0.28118816,0
2012,134,200,0.28118816,0
2012,134,300,0.28118816,0
2012,134,400,0.28118816,0.657
2012,134,500,0.28118816,0
2012,134,600,0.28118816,16.91
2012,134,700,0.28118816,40.23
2012,134,800,0.28118816,65.85
2012,134,900,3.1873952,552.8
2012,134,1000,1.16096288,705
2012,134,1100,2.65362944,693.5
2012,134,1200,1.46763232,863
2012,134,1300,2.80025856,869
2012,134,1400,0.72107552,467.8
2012,134,1500,4.1887648,786
2012,134,1600,3.4019744,635.1
2012,134,1700,3.173984,363.8
2012,134,1800,2.7470608,141.9
2012,134,1900,0.86770464,96
2012,134,2000,0.28118816,11.48
2012,134,2100,0.28118816,0
2012,134,2200,0.28118816,0
2012,134,2300,0.6012688,0
2012,134,2400,1.82749952,0
2012,135,100,1.60085024,0
2012,135,200,0.28118816,0
2012,135,300,0.28118816,0
2012,135,400,1.90751968,0
2012,135,500,1.2673584,0
2012,135,600,0.28118816,16.42
2012,135,700,0.28118816,34.8
2012,135,800,3.2678624,64.68
2012,135,900,1.82749952,540.4
2012,135,1000,0.28118816,665.2
2012,135,1100,0.547624,802
2012,135,1200,0.28118816,871
2012,135,1300,4.5195744,906
2012,135,1400,5.1051968,483.2
2012,135,1500,2.09393536,176.7
2012,135,1600,2.20077792,658.3
2012,135,1700,1.12072928,80.7
2012,135,1800,0.28118816,90.2
2012,135,1900,0.28118816,164.3
2012,135,2000,0.28118816,4.592
2012,135,2100,0.28118816,0.492
2012,135,2200,1.12072928,1.394
2012,135,2300,0.28118816,3.282
2012,135,2400,0.28118816,4.267
2012,136,100,0.28118816,1.805
2012,136,200,1.25439424,1.805
2012,136,300,0.28118816,0
2012,136,400,0.28118816,0
2012,136,500,0.28118816,0
2012,136,600,0.28118816,22.98
2012,136,700,2.64066528,61.4
2012,136,800,1.94730624,90.3
2012,136,900,2.56064512,494.4
2012,136,1000,5.5745888,651.7
2012,136,1100,2.06711296,796
2012,136,1200,2.90710112,866
2012,136,1300,3.173984,1020
2012,136,1400,2.4006048,920
2012,136,1500,4.224528,821
2012,136,1600,3.8803072,331.5
2012,136,1700,2.93392352,212.6
2012,136,1800,3.9607744,110.5
2012,136,1900,1.96071744,51.53
2012,136,2000,0.28118816,10.5
2012,136,2100,0.28118816,0
2012,136,2200,0.28118816,0
2012,136,2300,0.28118816,0.246
2012,136,2400,0.28118816,0
2012,137,100,0.28118816,0
2012,137,200,0.28118816,0
2012,137,300,0.28118816,0
2012,137,400,0.28118816,0
2012,137,500,0.28118816,0
2012,137,600,0.28118816,19.3
2012,137,700,0.28118816,42.38
2012,137,800,0.28118816,92.9
2012,137,900,0.32097472,423.5
2012,137,1000,1.17437408,713
2012,137,1100,2.30717344,835
2012,137,1200,0.29459936,934
2012,137,1300,0.41440608,932
2012,137,1400,0.28118816,891
2012,137,1500,1.84091072,781
2012,137,1600,0.78768448,667.8
2012,137,1700,0.76086208,532.5
2012,137,1800,0.28118816,118.5
2012,137,1900,0.52124864,162.2
2012,137,2000,0.28118816,7.55
2012,137,2100,0.28118816,0
2012,137,2200,0.28118816,0
2012,137,2300,0.28118816,0.164
2012,137,2400,0.28118816,1.149
2012,138,100,0.28118816,1.478
2012,138,200,0.961136,0
2012,138,300,0.28118816,0
2012,138,400,0.5610352,0
2012,138,500,0.44122848,0
2012,138,600,0.28118816,30.71
2012,138,700,0.28118816,73.7
2012,138,800,1.01433376,208.6
2012,138,900,2.52041152,546.8
2012,138,1000,3.598672,414.2
2012,138,1100,2.93392352,748
2012,138,1200,2.94688768,481.9
2012,138,1300,1.25439424,46.27
2012,138,1400,1.77385472,824
2012,138,1500,3.5450272,215.8
2012,138,1600,2.7872944,29.7
2012,138,1700,3.9473632,31.34
2012,138,1800,2.17395552,67.28
2012,138,1900,1.86728608,58.42
2012,138,2000,2.68045184,12.14
2012,138,2100,1.89410848,0
2012,138,2200,2.0139152,0
2012,138,2300,0.9477248,0.656
2012,138,2400,0.28118816,1.641
2012,139,100,0.28118816,0
2012,139,200,0.85429344,2.954
2012,139,300,0.28118816,4.596
2012,139,400,2.4006048,1.313
2012,139,500,2.25397568,0
2012,139,600,3.2276288,14.77
2012,139,700,1.82749952,66.31
2012,139,800,1.06753152,93.4
2012,139,900,1.37420096,497.6
2012,139,1000,3.00053248,627.8
2012,139,1100,0.65446656,759
2012,139,1200,2.08052416,839
2012,139,1300,3.4556192,826
2012,139,1400,1.6808704,670.6
2012,139,1500,4.0278304,690.7
2012,139,1600,1.58743904,602
2012,139,1700,3.442208,485.8
2012,139,1800,1.56061664,264.6
2012,139,1900,1.6406368,154.4
2012,139,2000,0.28118816,8.77
2012,139,2100,0.28118816,0
2012,139,2200,0.28118816,0
2012,139,2300,0.28118816,0
2012,139,2400,0.28118816,0
2012,140,100,0.28118816,0
2012,140,200,0.28118816,0
2012,140,300,0.28118816,0
2012,140,400,0.28118816,0
2012,140,500,1.80067712,0
2012,140,600,1.37420096,26.75
2012,140,700,0.89452704,42.01
2012,140,800,1.82749952,66.05
2012,140,900,2.25397568,529.9
2012,140,1000,1.18778528,654.5
2012,140,1100,2.20077792,781
2012,140,1200,1.80067712,839
2012,140,1300,1.12072928,845
2012,140,1400,2.53382272,819
2012,140,1500,4.0948864,726
2012,140,1600,3.598672,616.9
2012,140,1700,1.44080992,464.1
2012,140,1800,3.6791392,156.7
2012,140,1900,1.25439424,110.5
2012,140,2000,1.85387488,13.77
2012,140,2100,1.86728608,0
2012,140,2200,1.81408832,0.328
2012,140,2300,1.3210032,0
2012,140,2400,1.6942816,0
2012,141,100,0.28118816,0
2012,141,200,1.04115616,0
2012,141,300,1.84091072,0
2012,141,400,0.89452704,0
2012,141,500,0.28118816,0
2012,141,600,0.28118816,20.18
2012,141,700,0.28118816,59.89
2012,141,800,0.28118816,178.7
2012,141,900,2.7470608,555.8
2012,141,1000,2.28035104,276.2
2012,141,1100,1.6406368,353.9
2012,141,1200,2.88027872,156.5
2012,141,1300,2.82708096,687.6
2012,141,1400,2.7470608,38.38
2012,141,1500,1.93389504,170.6
2012,141,1600,2.13416896,46.43
2012,141,1700,1.98753984,27.81
2012,141,1800,1.92048384,42.67
2012,141,1900,2.7738832,24.29
2012,141,2000,2.26738688,1.149
2012,141,2100,0.9074912,0
2012,141,2200,2.48062496,0.164
2012,141,2300,1.78726592,0
2012,141,2400,2.3871936,0
2012,142,100,0.28118816,0
2012,142,200,0.28118816,0
2012,142,300,0.28118816,0
2012,142,400,0.28118816,0
2012,142,500,0.28118816,0.657
2012,142,600,1.44080992,18.56
2012,142,700,0.38803072,33.83
2012,142,800,1.49400768,53.13
2012,142,900,1.6674592,559.7
2012,142,1000,2.30717344,711
2012,142,1100,4.1753536,856
2012,142,1200,1.81408832,931
2012,142,1300,1.2673584,921
2012,142,1400,1.3210032,878
2012,142,1500,1.22757184,779
2012,142,1600,2.17395552,677.3
2012,142,1700,0.29459936,532.9
2012,142,1800,0.28118816,256.1
2012,142,1900,0.28118816,197.1
2012,142,2000,0.28118816,11.81
2012,142,2100,0.28118816,0
2012,142,2200,0.28118816,0
2012,142,2300,0.28118816,0.657
2012,142,2400,0.28118816,0.164
2012,143,100,0.28118816,0
2012,143,200,0.28118816,0
2012,143,300,0.28118816,0
2012,143,400,0.28118816,0.328
2012,143,500,0.28118816,0.657
2012,143,600,0.28118816,21.51
2012,143,700,0.28118816,56.33
2012,143,800,0.28118816,150.4
2012,143,900,0.42781728,289
2012,143,1000,0.73448672,751
2012,143,1100,0.28118816,746
2012,143,1200,1.90751968,390.4
2012,143,1300,0.28118816,416.6
2012,143,1400,0.28118816,295.5
2012,143,1500,1.76089056,517.6
2012,143,1600,0.5878576,312.5
2012,143,1700,0.28118816,151.4
2012,143,1800,0.42781728,179
2012,143,1900,0.28118816,75.6
2012,143,2000,0.9209024,18.54
2012,143,2100,0.74789792,0
2012,143,2200,2.69386304,0
2012,143,2300,3.0935168,0
2012,143,2400,2.17395552,0
2012,144,100,0.69425312,0
2012,144,200,0.62764416,0
2012,144,300,1.16096288,0
2012,144,400,2.62725408,0.492
2012,144,500,2.52041152,0.164
2012,144,600,2.93392352,37.1
2012,144,700,1.6272256,87.7
2012,144,800,0.29459936,177
2012,144,900,1.77385472,236.2
2012,144,1000,1.81408832,681.2
2012,144,1100,0.97410016,361
2012,144,1200,1.16096288,550.9
2012,144,1300,6.2540896,352.2
2012,144,1400,0.28118816,289
2012,144,1500,3.2142176,236.8
2012,144,1600,3.9473632,354.1
2012,144,1700,0.32097472,556
2012,144,1800,1.3210032,386.1
2012,144,1900,2.17395552,93
2012,144,2000,3.7059616,8.61
2012,144,2100,4.1082976,0
2012,144,2200,4.001008,0
2012,144,2300,3.933952,0
2012,144,2400,3.5852608,0
2012,145,100,1.98753984,0
2012,145,200,0.28118816,1.641
2012,145,300,0.28118816,0.164
2012,145,400,0.52124864,0
2012,145,500,0.28118816,2.298
2012,145,600,0.28118816,10.42
2012,145,700,0.28118816,88.6
2012,145,800,0.28118816,119.8
2012,145,900,3.02690784,361.7
2012,145,1000,1.58743904,426.5
2012,145,1100,2.45380256,549.6
2012,145,1200,0.49442624,393.5
2012,145,1300,1.307592,185.3
2012,145,1400,3.7864288,632.3
2012,145,1500,3.0935168,315.2
2012,145,1600,4.3988736,593.8
2012,145,1700,5.1051968,405.9
2012,145,1800,3.9205408,13.12
2012,145,1900,0.28118816,0.984
2012,145,2000,0.28118816,0.328
2012,145,2100,1.09435392,0.246
2012,145,2200,0.66787776,0.328
2012,145,2300,3.4779712,0.492
2012,145,2400,2.98712128,0
2012,146,100,3.665728,0
2012,146,200,2.09393536,0
2012,146,300,1.61426144,0.164
2012,146,400,2.3737824,0
2012,146,500,2.414016,0.657
2012,146,600,3.4019744,27.25
2012,146,700,2.65362944,42.36
2012,146,800,1.88069728,256.8
2012,146,900,2.3871936,603.4
2012,146,1000,3.06714144,713
2012,146,1100,3.7864288,845
2012,146,1200,1.94730624,921
2012,146,1300,3.7730176,933
2012,146,1400,4.492752,631.3
2012,146,1500,4.7877984,833
2012,146,1600,4.69392,376.5
2012,146,1700,2.57360928,558.9
2012,146,1800,0.61423296,179.9
2012,146,1900,0.28118816,113.4
2012,146,2000,0.28118816,20.92
2012,146,2100,0.28118816,0
2012,146,2200,0.28118816,0
2012,146,2300,0.28118816,0
2012,146,2400,0.28118816,0
2012,147,100,0.28118816,0
2012,147,200,0.28118816,0.493
2012,147,300,0.28118816,0
2012,147,400,0.28118816,0
2012,147,500,0.28118816,0.493
2012,147,600,0.28118816,35.63
2012,147,700,0.76086208,93.1
2012,147,800,0.28118816,156
2012,147,900,0.28118816,386.6
2012,147,1000,0.50783744,625.9
2012,147,1100,0.28118816,431.3
2012,147,1200,0.45463968,355.5
2012,147,1300,0.28118816,119.9
2012,147,1400,0.28118816,81.9
2012,147,1500,1.89410848,335.9
2012,147,1600,1.56061664,229.6
2012,147,1700,0.28118816,225
2012,147,1800,0.28118816,126.2
2012,147,1900,0.28118816,44.96
2012,147,2000,0.28118816,11.24
2012,147,2100,0.42781728,0
2012,147,2200,1.2807696,0.82
2012,147,2300,0.28118816,0
2012,147,2400,0.28118816,0.164
2012,148,100,2.53382272,0.492
2012,148,200,0.28118816,0.164
2012,148,300,2.0139152,0
2012,148,400,0.53465984,0
2012,148,500,0.73448672,0.164
2012,148,600,1.307592,1.641
2012,148,700,2.93392352,30.85
2012,148,800,1.40102336,85.7
2012,148,900,0.46760384,144.1
2012,148,1000,2.85390336,337.9
2012,148,1100,0.29459936,242.3
2012,148,1200,1.654048,453.7
2012,148,1300,3.4556192,405.6
2012,148,1400,1.86728608,399.5
2012,148,1500,2.84049216,813
2012,148,1600,3.06714144,641.4
2012,148,1700,1.02774496,280
2012,148,1800,0.82747104,178.4
2012,148,1900,0.86770464,77.9
2012,148,2000,0.29459936,4.756
2012,148,2100,0.28118816,0
2012,148,2200,0.28118816,0
2012,148,2300,0.28118816,0
2012,148,2400,0.28118816,0
2012,149,100,0.48101504,0
2012,149,200,0.32097472,0
2012,149,300,1.6674592,0
2012,149,400,2.13416896,0
2012,149,500,0.28118816,0.328
2012,149,600,0.82747104,38.55
2012,149,700,0.28118816,56.11
2012,149,800,1.73406816,116.6
2012,149,900,0.28118816,317.8
2012,149,1000,3.866896,680.5
2012,149,1100,0.547624,832
2012,149,1200,5.8919872,1007
2012,149,1300,0.40099488,301.7
2012,149,1400,3.7193728,950
2012,149,1500,3.933952,760
2012,149,1600,2.414016,185.7
2012,149,1700,3.02690784,554.1
2012,149,1800,1.97412864,156.8
2012,149,1900,1.2941808,174.8
2012,149,2000,0.28118816,5.085
2012,149,2100,0.28118816,0
2012,149,2200,0.32097472,0
2012,149,2300,0.28118816,0.164
2012,149,2400,0.42781728,0
2012,150,100,1.6674592,0
2012,150,200,1.17437408,0
2012,150,300,0.28118816,0
2012,150,400,0.28118816,0
2012,150,500,1.06753152,0.164
2012,150,600,2.0407376,3.94
2012,150,700,2.21374208,86
2012,150,800,2.70727424,162.2
2012,150,900,2.13416896,198.9
2012,150,1000,1.06753152,94.9
2012,150,1100,0.28118816,1075
2012,150,1200,3.8132512,265.2
2012,150,1300,4.1887648,158.6
2012,150,1400,4.3988736,719
2012,150,1500,2.88027872,838
2012,150,1600,1.6808704,765
2012,150,1700,2.16054432,79.1
2012,150,1800,1.40102336,247.1
2012,150,1900,1.44080992,80.8
2012,150,2000,0.28118816,16.17
2012,150,2100,1.25439424,0.575
2012,150,2200,0.42781728,0
2012,150,2300,3.01349664,0.657
2012,150,2400,0.98751136,0
2012,151,100,1.3344144,0
2012,151,200,1.2807696,0
2012,151,300,0.97410016,0
2012,151,400,1.48059648,0
2012,151,500,2.28035104,0.657
2012,151,600,0.9074912,20.28
2012,151,700,0.62764416,103.3
2012,151,800,1.3344144,288.3
2012,151,900,2.12075776,140.6
2012,151,1000,1.73406816,253.4
2012,151,1100,0.28118816,275.6
2012,151,1200,1.2673584,484.1
2012,151,1300,1.53424128,355.6
2012,151,1400,2.12075776,269.3
2012,151,1500,0.28118816,289.6
2012,151,1600,0.28118816,252.8
2012,151,1700,0.28118816,209.2
2012,151,1800,0.28118816,415.5
2012,151,1900,0.41440608,87.7
2012,151,2000,0.28118816,18.39
2012,151,2100,0.28118816,0
2012,151,2200,0.28118816,0
2012,151,2300,0.28118816,0
2012,151,2400,0.28118816,0
2012,152,100,0.28118816,0
2012,152,200,0.28118816,0.821
2012,152,300,0.28118816,0
2012,152,400,0.28118816,0
2012,152,500,0.28118816,2.793
2012,152,600,0.28118816,40.58
2012,152,700,0.28118816,104
2012,152,800,0.28118816,150
2012,152,900,0.28118816,608.9
2012,152,1000,0.28118816,797
2012,152,1100,0.29459936,466.4
2012,152,1200,0.41440608,971
2012,152,1300,0.28118816,451.6
2012,152,1400,3.0801056,284.4
2012,152,1500,0.28118816,895
2012,152,1600,2.21374208,799
2012,152,1700,0.28118816,123.1
2012,152,1800,0.28118816,257.5
2012,152,1900,0.28118816,202.6
2012,152,2000,0.28118816,18.3
2012,152,2100,0.28118816,0
2012,152,2200,0.28118816,0
2012,152,2300,0.28118816,0
2012,152,2400,0.28118816,0
2012,153,100,0.28118816,0
2012,153,200,0.30801056,0.821
2012,153,300,0.28118816,0
2012,153,400,0.28118816,0
2012,153,500,0.28118816,1.807
2012,153,600,0.28118816,19.79
2012,153,700,0.34779712,36.79
2012,153,800,1.18778528,92.8
2012,153,900,0.28118816,580.7
2012,153,1000,0.28118816,428.1
2012,153,1100,1.18778528,863
2012,153,1200,0.28118816,920
2012,153,1300,0.28118816,942
2012,153,1400,0.28118816,894
2012,153,1500,0.28118816,764
2012,153,1600,1.89410848,208.8
2012,153,1700,0.45463968,540.4
2012,153,1800,0.28118816,386
2012,153,1900,0.32097472,202
2012,153,2000,0.28118816,17.39
2012,153,2100,0.42781728,0
2012,153,2200,0.28118816,0
2012,153,2300,0.28118816,0
2012,153,2400,0.28118816,0
2012,154,100,0.28118816,0.821
2012,154,200,0.28118816,0
2012,154,300,0.28118816,0.821
2012,154,400,0.28118816,0
2012,154,500,0.28118816,1.15
2012,154,600,0.28118816,18.88
2012,154,700,1.654048,39.08
2012,154,800,0.28118816,106.9
2012,154,900,2.29376224,550.8
2012,154,1000,1.34737856,830
2012,154,1100,0.28118816,841
2012,154,1200,0.28118816,622.8
2012,154,1300,1.6674592,479.9
2012,154,1400,1.82749952,887
2012,154,1500,1.22757184,198.6
2012,154,1600,0.28118816,145.8
2012,154,1700,1.00092256,193.1
2012,154,1800,2.58702048,83.5
2012,154,1900,2.46721376,34.28
2012,154,2000,0.28118816,34.37
2012,154,2100,0.28118816,0
2012,154,2200,0.28118816,0
2012,154,2300,0.28118816,0
2012,154,2400,0.28118816,2.626
2012,155,100,0.28118816,0.657
2012,155,200,1.49400768,0
2012,155,300,0.49442624,0
2012,155,400,1.20074944,0
2012,155,500,1.22757184,0.657
2012,155,600,0.81450688,21.01
2012,155,700,1.10776512,38.74
2012,155,800,1.76089056,120.5
2012,155,900,1.72065696,563.4
2012,155,1000,0.88111584,697.4
2012,155,1100,0.28118816,836
2012,155,1200,0.28118816,914
2012,155,1300,2.08052416,921
2012,155,1400,0.29459936,529.2
2012,155,1500,1.25439424,781
2012,155,1600,1.92048384,568.1
2012,155,1700,0.29459936,204.9
2012,155,1800,0.28118816,158.3
2012,155,1900,0.28118816,43.14
2012,155,2000,0.28118816,16.57
2012,155,2100,0.28118816,0
2012,155,2200,0.28118816,0.492
2012,155,2300,0.28118816,0
2012,155,2400,0.28118816,0
2012,156,100,0.28118816,0.164
2012,156,200,0.28118816,0.656
2012,156,300,0.28118816,0
2012,156,400,0.28118816,0
2012,156,500,0.28118816,1.641
2012,156,600,0.28118816,14.77
2012,156,700,0.28118816,57.12
2012,156,800,0.28118816,140.5
2012,156,900,0.28118816,446.2
2012,156,1000,0.28118816,355.5
2012,156,1100,0.28118816,808
2012,156,1200,0.28118816,840
2012,156,1300,0.28118816,288.1
2012,156,1400,0.28118816,334.6
2012,156,1500,0.28118816,230.1
2012,156,1600,0.28118816,178
2012,156,1700,0.28118816,207.7
2012,156,1800,0.28118816,141.9
2012,156,1900,0.28118816,232.4
2012,156,2000,0.28118816,21.49
2012,156,2100,0.28118816,0
2012,156,2200,0.28118816,0
2012,156,2300,0.28118816,0
2012,156,2400,0.28118816,0
2012,157,100,0.28118816,0.164
2012,157,200,0.28118816,2.298
2012,157,300,0.28118816,0
2012,157,400,0.28118816,0
2012,157,500,1.22757184,1.149
2012,157,600,0.28118816,7.88
2012,157,700,0.28118816,53.18
2012,157,800,0.28118816,140.6
2012,157,900,0.28118816,246.9
2012,157,1000,0.28118816,747
2012,157,1100,0.28118816,820
2012,157,1200,0.28118816,881
2012,157,1300,0.28118816,819
2012,157,1400,1.02774496,920
2012,157,1500,0.28118816,466.4
2012,157,1600,0.6012688,331.1
2012,157,1700,0.28118816,121.7
2012,157,1800,1.16096288,200.1
2012,157,1900,0.64105536,278
2012,157,2000,1.08094272,25.26
2012,157,2100,0.65446656,0
2012,157,2200,0.28118816,0
2012,157,2300,0.5878576,0
2012,157,2400,0.28118816,0
2012,158,100,0.28118816,0.164
2012,158,200,0.28118816,0
2012,158,300,0.28118816,0
2012,158,400,0.28118816,0
2012,158,500,0.28118816,2.134
2012,158,600,0.28118816,20.85
2012,158,700,0.28118816,34.64
2012,158,800,0.28118816,98.8
2012,158,900,0.28118816,584.5
2012,158,1000,0.28118816,712
2012,158,1100,0.28118816,816
2012,158,1200,0.5744464,878
2012,158,1300,1.82749952,863
2012,158,1400,0.49442624,900
2012,158,1500,0.9074912,266.7
2012,158,1600,0.28118816,246.3
2012,158,1700,0.28118816,600
2012,158,1800,0.28118816,89.1
2012,158,1900,0.62764416,50.19
2012,158,2000,0.30801056,20.17
2012,158,2100,0.28118816,0
2012,158,2200,0.28118816,0
2012,158,2300,0.28118816,0
2012,158,2400,0.28118816,0
2012,159,100,0.28118816,0
2012,159,200,0.28118816,0
2012,159,300,0.28118816,0
2012,159,400,0.28118816,0.985
2012,159,500,0.28118816,3.776
2012,159,600,0.28118816,20.03
2012,159,700,0.28118816,40.39
2012,159,800,0.28118816,97.8
2012,159,900,1.17437408,554.2
2012,159,1000,0.28118816,693.4
2012,159,1100,0.28118816,933
2012,159,1200,0.28118816,1050
2012,159,1300,1.307592,243.5
2012,159,1400,0.28118816,954
2012,159,1500,0.28118816,249.1
2012,159,1600,0.28118816,775
2012,159,1700,0.28118816,567.8
2012,159,1800,0.28118816,384.2
2012,159,1900,2.08052416,243.1
2012,159,2000,0.28118816,25.59
2012,159,2100,0.28118816,0
2012,159,2200,0.28118816,0.164
2012,159,2300,0.28118816,0.656
2012,159,2400,0.28118816,0
2012,160,100,0.28118816,0.328
2012,160,200,0.28118816,0
2012,160,300,0.28118816,0
2012,160,400,0.28118816,0
2012,160,500,0.28118816,2.297
2012,160,600,0.28118816,64.49
2012,160,700,0.28118816,100.4
2012,160,800,0.28118816,186.2
2012,160,900,1.94730624,27.81
2012,160,1000,0.80109568,182.3
2012,160,1100,1.12072928,99.3
2012,160,1200,0.28118816,340.8
2012,160,1300,1.16096288,92.9
2012,160,1400,1.21416064,353.1
2012,160,1500,0.70766432,541.9
2012,160,1600,2.81366976,219.5
2012,160,1700,0.38803072,217.5
2012,160,1800,0.28118816,279.5
2012,160,1900,3.6791392,186.5
2012,160,2000,1.82749952,15.58
2012,160,2100,0.28118816,0
2012,160,2200,0.28118816,0
2012,160,2300,0.29459936,0
2012,160,2400,0.28118816,0
2012,161,100,0.61423296,0
2012,161,200,0.28118816,0
