"datetime" "do.obs" "do.sat" "kgas.cole" "kgas.read" "z.mix" "irr" "wtr" "wnd"
2010-05-22 19:30:00 9.09788353552027 8.70096016725648 0 0 0.5 123.7 19.42 2.36787321491635
2010-05-22 19:35:00 9.02243548672394 8.70045043632817 0 0 0.5 133.7 19.43 1.65496515021035
2010-05-22 19:40:00 9.02419050978004 8.70287227373609 0.754456719260657 1.21780004992536 0.754630032724291 133.7 19.42 2.36787321491635
2010-05-22 19:45:00 8.97634573050833 8.70236222072523 0.647886807466912 0.888940782645083 0.754595800216553 131.2 19.43 1.65496515021035
2010-05-22 19:50:00 8.96709437144176 8.70331811292377 0.715465026013186 1.11059811404234 0.815623833125222 123.7 19.43 2.12599369296253
2010-05-22 19:55:00 8.97803648382765 8.70574043345552 0.839001566178455 1.44041348160372 0.815623833125222 111.2 19.42 2.83890175766852
2010-05-22 20:00:00 8.97798254854812 8.70669648669532 0.883939787667862 1.54772455254206 0.815623833125222 98.7 19.42 3.06805077846688
2010-05-22 20:05:00 8.97972893645234 8.70816401365154 0.754268483027916 1.22981919132881 1.06553038802048 81.2 19.41 2.36787321491635
2010-05-22 20:10:00 8.97047441051528 8.70816401365154 0.715108081396411 1.12170418655474 0.821913101589772 66.2 19.41 2.12599369296253
2010-05-22 20:15:00 8.99062315202761 8.70963247866397 0.617433979432104 0.799471856277187 0.821913101589772 51.2 19.4 1.41308562825653
2010-05-22 20:20:00 8.98316909087549 8.71110188220741 0.714751208787487 1.12616638041725 0.840165828004718 36.2 19.39 2.12599369296253
2010-05-22 20:25:00 8.97571196853166 8.71257222475709 0.793455563364374 1.34199669754873 0.830436949804794 21.2 19.38 2.5970222357147
2010-05-22 20:30:00 8.99587277440025 8.71404350678853 0.753515728061865 1.2393536921162 0.840165828004718 11.2 19.37 2.36787321491635
2010-05-22 20:35:00 8.99220837108529 8.71110188220741 0 0 0.5 3.7 19.39 1.65496515021035
2010-05-22 20:40:00 8.9829508582552 8.71110188220741 0 0 0.5 1.2 19.39 1.41308562825653
2010-05-22 20:45:00 8.98830670254863 8.71551572877763 0 0 0.5 1.2 19.36 1.41308562825653
2010-05-22 20:50:00 8.99005684616382 8.71698889120066 0 0 0.5 1.2 19.35 2.12599369296253
2010-05-22 20:55:00 8.98439897249759 8.71993803925527 0 0 0.5 1.2 19.33 1.65496515021035
2010-05-22 21:00:00 8.97693250397645 8.72141402584115 0 0 0.5 1.2 19.32 1.88411417100871
2010-05-22 21:05:00 8.97687809535947 8.72141402584115 0 0 0.5 1.2 19.32 1.88411417100871
2010-05-22 21:10:00 8.98404186404438 8.72732740039177 0.751823143122207 1.24143986007648 0.830907990427684 1.2 19.28 2.36787321491635
2010-05-22 21:15:00 8.97115648048282 8.72436882651843 0.615893730637173 0.816789747931793 0.851007259003611 1.2 19.3 1.41308562825653
2010-05-22 21:20:00 8.95626071756447 8.72732740039177 0.64546417514759 0.9212562362817 1.1565743987594 1.2 19.28 1.65496515021035
2010-05-22 21:25:00 8.95238033690198 8.73177234432722 0.615124191835601 0.815342951253673 1.09608368098669 1.2 19.25 1.41308562825653
2010-05-22 21:30:00 8.95592768649 8.73474036796576 0.675902554641616 1.02152903790301 1.34206884102947 1.2 19.23 1.88411417100871
2010-05-22 21:35:00 8.9630846599455 8.74068777898781 0.675226204592658 1.02009299975935 1.34206884102947 1.2 19.19 1.88411417100871
2010-05-22 21:40:00 8.95198724143418 8.73919950456036 0.711364523471929 1.1293196706532 1.34206884102947 1.2 19.2 2.12599369296253
2010-05-22 21:45:00 8.94449342243388 8.74068777898781 0.644012365619953 0.918564022417137 1.59760103789495 1.2 19.19 1.65496515021035
2010-05-22 21:50:00 8.97959351115035 8.73919950456036 0.644173611987226 0.919001869304745 1.63560433236504 1.2 19.2 1.65496515021035
2010-05-22 21:55:00 8.97953951895229 8.73919950456036 0.589218189530958 0.71958831054318 1.7565861922594 1.2 19.2 1.18393660745817
2010-05-22 22:00:00 8.99234296291804 8.74217700200015 0.614047495781749 0.813548451915851 1.84088234441687 1.2 19.18 1.41308562825653
2010-05-22 22:05:00 8.97561032388677 8.74366717408009 0.710830382279328 1.12905557870289 1.7565861922594 1.2 19.17 2.12599369296253
2010-05-22 22:10:00 8.94962467753999 8.74515829571067 0.67471912344242 1.02022275527424 1.75623223525704 1.2 19.16 1.88411417100871
2010-05-22 22:15:00 8.94032371485064 8.74515829571067 0.613740009736233 0.813556416930456 1.78318681124511 1.2 19.16 1.41308562825653
2010-05-22 22:20:00 8.96800753925632 8.74515829571067 0.643528725428111 0.918876367939019 1.78318681124511 1.2 19.16 1.65496515021035
2010-05-22 22:25:00 8.96231661110615 8.74814338955786 0.710296405043359 1.12940862466216 1.78318681124511 1.2 19.14 2.12599369296253
2010-05-22 22:30:00 8.95662062926401 8.75113228741337 0.674043257562994 1.0200224535477 1.73543289863257 1.2 19.12 1.88411417100871
2010-05-22 22:35:00 8.95476113695856 8.74963736274236 0.588186074976101 0.718739208102188 1.78839926443655 1.2 19.13 1.18393660745817
2010-05-22 22:40:00 8.9547063386295 8.74963736274236 0.749005610922183 1.23997830826431 1.78784448902155 1.2 19.13 2.36787321491635
2010-05-22 22:45:00 8.95465154030044 8.74963736274236 0.674212198041869 1.02136789612788 1.78784448902155 1.2 19.13 1.88411417100871
2010-05-22 22:50:00 8.94534495587306 8.74963736274236 0.749005610922183 1.24090246587727 1.74047478913355 1.2 19.13 2.36787321491635
2010-05-22 22:55:00 8.96379372789028 8.74963736274236 0.643045233786078 0.919636189116671 2.00072232127915 1.2 19.13 1.65496515021035
2010-05-22 23:00:00 8.96916019052878 8.75412499315474 0.642561890935191 0.918871835633007 2.00072232127915 1.2 19.1 1.65496515021035
2010-05-22 23:05:00 8.96165474710321 8.75562277519593 0.642400809758604 0.918534543688464 2.01789604916141 1.2 19.09 1.65496515021035
2010-05-22 23:10:00 8.97266807017025 8.75712151066525 0.673367669174027 1.02041730718511 1.96550354691424 1.2 19.08 1.88411417100871
2010-05-22 23:15:00 8.92810823078292 8.75862120004905 0.642078697121165 0.917862013057809 1.96550354691424 1.2 19.07 1.65496515021035
2010-05-22 23:20:00 8.94092284919423 8.76162344250713 0.641756650833378 0.917220574005873 0.852270426788767 1.2 19.05 1.65496515021035
2010-05-22 23:25:00 8.94447688704767 8.764629506468 0.830853433744709 1.4512475770015 0.852270426788767 1.2 19.03 2.83890175766852
2010-05-22 23:30:00 8.95550002483387 8.76613397273164 0.786337222683312 1.34076414260225 1.65605178091468 1.2 19.02 2.5970222357147
2010-05-22 23:35:00 8.97398958809372 8.76613397273164 0.830644935003145 1.45067768632677 1.78728834387409 1.2 19.02 2.83890175766852
2010-05-22 23:40:00 8.95153814127969 8.77065311451855 0.874476699892279 1.55278745437938 1.78728834387409 1.2 18.99 3.06805077846688
2010-05-22 23:45:00 8.96438199302887 8.77367066643306 0.746005020032831 1.23431423025015 1.78728834387409 1.2 18.97 2.36787321491635
2010-05-22 23:50:00 8.97360871792238 8.77367066643306 0.785350643188106 1.33818433640608 1.70284157489495 1.2 18.97 2.5970222357147
2010-05-22 23:55:00 8.97536673847028 8.77518088107719 0.785153388613275 1.33766631248229 1.79939840413372 1.2 18.96 2.5970222357147
2010-05-23 00:00:00 8.97712558226497 8.77669205550005 0.706918374153672 1.11502654315726 1.79939840413372 1.2 18.95 2.12599369296253
2010-05-23 00:05:00 8.97888524882359 8.7782041901927 0.671005304072868 1.00656621508617 1.79939840413372 1.2 18.94 1.88411417100871
2010-05-23 00:10:00 8.99357058967998 8.78274636080558 0.639504191027663 0.904367974660848 1.86879293674534 1.2 18.91 1.65496515021035
2010-05-23 00:15:00 8.98422184997511 8.78274636080558 0.670499528860799 1.00369860373302 1.79939840413372 1.2 18.91 1.88411417100871
2010-05-23 00:20:00 9.01204569776998 8.78274636080558 0.639504191027663 0.902966925453565 1.78607863678275 1.2 18.91 1.65496515021035
2010-05-23 00:25:00 9.0231087756332 8.78426234149542 0.744693823139745 1.21460859616148 1.78607863678275 1.2 18.9 2.36787321491635
2010-05-23 00:30:00 9.0044640346314 8.78426234149542 0.670330972219397 1.00065927591841 1.78607863678275 1.2 18.9 1.88411417100871
2010-05-23 00:35:00 9.01370400820901 8.78426234149542 0.584800074264091 0.70436893004438 1.84403855206679 1.2 18.9 1.18393660745817
2010-05-23 00:40:00 9.0061755911999 8.78577928491589 0.639182678312803 0.899140271043659 1.84403855206679 1.2 18.89 1.65496515021035
2010-05-23 00:45:00 8.9986440561994 8.78729719156027 0.639021947096212 0.897918250976628 1.91427033372022 1.2 18.88 1.65496515021035
2010-05-23 00:50:00 9.0078875827726 8.78729719156027 0.584506020942137 0.702074435361916 1.83052733625151 1.2 18.88 1.18393660745817
2010-05-23 00:55:00 9.01895576988803 8.78881606192222 0.705498033254636 1.09948491164581 1.77775432610955 1.2 18.87 2.12599369296253
2010-05-23 01:00:00 9.03750165447304 8.78881606192222 0.638861232653889 0.894876617562592 1.84639825448401 1.2 18.87 1.65496515021035
2010-05-23 01:05:00 9.0281460820155 8.78881606192222 0.638861232653889 0.89436173823739 1.90666280186044 1.2 18.87 1.65496515021035
2010-05-23 01:10:00 9.00948910498914 8.78881606192222 0.609288573541542 0.792119374617925 1.90666280186044 1.2 18.87 1.41308562825653
2010-05-23 01:15:00 9.00377741292648 8.79185669577519 0.638539854133473 0.892469080244654 1.83052733625151 1.2 18.85 1.65496515021035
2010-05-23 01:20:00 9.0223313566121 8.79185669577519 0.66948845271417 0.989906882700988 1.88941712179421 1.2 18.85 1.88411417100871
2010-05-23 01:25:00 9.01114813800128 8.79033589649573 0.669656921418914 0.989744959033423 1.77247536379567 1.2 18.86 1.88411417100871
2010-05-23 01:30:00 9.01291707170296 8.79185669577519 0.705143133156625 1.09274571886504 1.77247536379567 1.2 18.85 2.12599369296253
2010-05-23 01:35:00 9.01286196076358 8.79185669577519 0.66948845271417 0.987925709053494 1.82505340019205 1.2 18.85 1.88411417100871
2010-05-23 01:40:00 9.01463152780863 8.79337846025536 0.704965710939378 1.09060596715236 1.83736887506717 1.2 18.84 2.12599369296253
2010-05-23 01:45:00 9.01822773929849 8.79642488679865 0.668983152363813 0.985033597491085 1.82505340019205 1.2 18.82 1.88411417100871
2010-05-23 01:50:00 9.00886287605874 8.79642488679865 0.920052041040693 1.60475115571852 1.82505340019205 1.2 18.82 3.3099303004207
2010-05-23 01:55:00 8.99949764507778 8.79642488679865 0.743196483522816 1.19091760604554 1.73897037434698 1.2 18.82 2.36787321491635
2010-05-23 02:00:00 8.98082251001383 8.79642488679865 0.743196483522816 1.18996958073899 1.76725828406188 1.2 18.82 2.36787321491635
2010-05-23 02:05:00 8.98258644720566 8.79794954985312 0.704433555753879 1.08631054352571 1.80423501305869 1.2 18.81 2.12599369296253
2010-05-23 02:10:00 8.97140250514319 8.79642488679865 0.782393979499087 1.29116631622148 1.77964870537924 1.2 18.82 2.5970222357147
2010-05-23 02:15:00 8.96385256008272 8.79794954985312 0.668814754205162 0.984329527751448 1.73244764843016 1.2 18.81 1.88411417100871
2010-05-23 02:20:00 8.95448561652126 8.79794954985312 0.743009404193689 1.19282470096233 1.73244764843016 1.2 18.81 2.36787321491635
2010-05-23 02:25:00 8.94693082582926 8.79947518009102 0.870308672054106 1.49925628233181 1.73244764843016 1.2 18.8 3.06805077846688
2010-05-23 02:30:00 8.94868846747095 8.80100177800892 0.742635304419468 1.19327765980243 1.73748913128586 1.2 18.79 2.36787321491635
2010-05-23 02:35:00 8.93931772799423 8.80100177800892 0.742635304419468 1.19411496866376 1.73748913128586 1.2 18.79 2.36787321491635
2010-05-23 02:40:00 8.92994643517304 8.80100177800892 0.870089531373645 1.50140832798909 1.73748913128586 1.2 18.79 3.06805077846688
2010-05-23 02:45:00 8.93170091967966 8.80252934410383 0.742448283999329 1.19515279663183 1.7901372808878 1.2 18.78 2.36787321491635
2010-05-23 02:50:00 8.94096391970733 8.80252934410383 0.703901568013902 1.09139649753559 0.890798144414905 1.2 18.78 2.12599369296253
2010-05-23 02:55:00 8.942720921607 8.80405787887307 0.668141338325694 0.987317225455112 1.73748913128586 1.2 18.77 1.88411417100871
2010-05-23 03:00:00 8.91290119154258 8.80252934410383 0.637415559238077 0.89033253437656 1.7848624149326 1.2 18.78 1.65496515021035
2010-05-23 03:05:00 8.90894418871932 8.80711785642584 0.741887340757709 1.19638893609216 1.86638359814094 1.2 18.75 2.36787321491635
2010-05-23 03:10:00 8.90708304306166 8.80558738281438 0.825231568405452 1.40339109097452 1.86638359814094 1.2 18.76 2.83890175766852
2010-05-23 03:15:00 8.89770678906183 8.80558738281438 0.825231568405452 1.40408107375446 1.7848624149326 1.2 18.76 2.83890175766852
2010-05-23 03:20:00 8.87900893702008 8.80558738281438 0.825231568405452 1.40476532504102 1.7848624149326 1.2 18.76 2.83890175766852
2010-05-23 03:25:00 8.88075394708524 8.80711785642584 0.781015790230928 1.29865617168027 1.91802058342124 1.2 18.75 2.5970222357147
2010-05-23 03:30:00 8.86205248769451 8.80711785642584 0.741887340757709 1.19941872255205 1.7968471205847 1.2 18.75 2.36787321491635
2010-05-23 03:35:00 8.87491915993968 8.81018171465346 0.780622208314247 1.29868280035598 1.80211648124168 1.2 18.73 2.5970222357147
2010-05-23 03:40:00 8.86373910918342 8.80864930020592 0.741700399059015 1.20000181006405 1.85471904381034 1.2 18.74 2.36787321491635
