"datetime" "do.obs" "do.sat" "k.gas" "z.mix" "irr" "wtr" "wnd"
2012-05-24 20:30:00 9.02 8.7479881411475 0.545016161583507 2 0.286999999999972 19.56 0.599927680000146
2012-05-24 20:35:00 8.93 8.74213838634015 0.543312813756313 2 0.293833333333319 19.6 0.564388000000073
2012-05-24 20:40:00 8.85 8.71023154122757 0.544129325151421 2 0.300666666666667 19.82 0.52884832
2012-05-24 20:45:00 8.9 8.65898425044096 0.546916271839244 2 0.307499999999958 20.18 0.493308640000218
2012-05-24 20:50:00 8.81 8.6575776282765 0.545072840853079 2 0.314333333333305 20.19 0.457768960000145
2012-05-24 20:55:00 8.78 8.65196022012172 0.543735248541171 2 0.321166666666653 20.23 0.422229280000073
2012-05-24 21:00:00 8.79 8.65196022012172 0.541967141725033 2 0.328 20.23 0.3866896
2012-05-24 21:05:00 8.75 8.64775668592866 0.555938974479609 2 0.341666666666695 20.26 0.620864053333812
2012-05-24 21:10:00 8.67 8.6421646465106 0.574250817651061 2 0.355333333333389 20.3 0.855038506667625
2012-05-24 21:15:00 8.72 8.64356129990593 0.595655977034989 2 0.368999999999972 20.29 1.08921295999952
2012-05-24 21:20:00 8.89 8.73193732196783 0.61127108444224 2 0.382666666666667 19.67 1.32338741333333
2012-05-24 21:25:00 8.73 8.6603917815576 0.647185939172266 2 0.396333333333361 20.17 1.55756186666715
2012-05-24 21:30:00 8.75 8.67310053906911 0.677126728600633 2 0.409999999999944 20.08 1.79173631999904
2012-05-24 21:35:00 8.77 8.63937404995274 0.71573997120584 2 0.423666666666639 20.32 2.02591077333285
2012-05-24 21:40:00 8.76 8.63102390998659 0.754366148704665 2 0.437333333333333 20.38 2.26008522666667
2012-05-24 21:45:00 8.74 8.62547515579064 0.795546363351974 2 0.451000000000028 20.42 2.49425968000048
2012-05-24 21:50:00 8.85 8.6858832888576 0.829886630954563 2 0.464666666666723 19.99 2.72843413333429
2012-05-24 21:55:00 8.84 8.71744358844259 0.870507900876212 2 0.478333333333417 19.77 2.9626085866681
2012-05-24 22:00:00 8.83 8.71888877925643 0.917982716545921 2 0.492 19.76 3.19678304
2012-05-24 22:05:00 8.89 8.74213838634015 0.905860260395174 2 0.450999999999944 19.6 3.15587887999994
2012-05-24 22:10:00 8.93 8.75091864222079 0.896118177033881 2 0.409999999999888 19.54 3.11497471999989
2012-05-24 22:15:00 8.9 8.74945292265116 0.888026098258919 2 0.369000000000168 19.55 3.07407056000017
2012-05-24 22:20:00 8.89 8.72033489827933 0.884174146289998 2 0.328000000000112 19.75 3.03316640000011
2012-05-24 22:25:00 8.88 8.72467882926296 0.875320289640424 2 0.287000000000056 19.72 2.99226224000006
2012-05-24 22:30:00 8.79 8.67168480702359 0.875187835725334 2 0.246 20.09 2.95135808
