"datetime" "do.obs" "do.sat" "k.gas" "z.mix" "irr" "wtr"
2012-04-14 00:00:00 8.5198527830667 11.6175748802474 0 1 0 6.72
2012-04-14 00:05:00 8.85768157154923 11.6111343925712 0 1 0 6.74
2012-04-14 00:10:00 9.24401754561203 11.6047017683971 0 1 0 6.76
2012-04-14 00:15:00 9.41262381368712 11.6014884019451 0 1 0 6.77
2012-04-14 00:20:00 9.59835978984161 11.5886545440953 0 1 0 6.81
2012-04-14 00:25:00 10.3043837124709 11.5567067125632 0 1 0 6.91
2012-04-14 00:30:00 10.6397192448551 11.5503405192717 0 1 0 6.93
2012-04-14 00:35:00 10.6180458759584 11.5535226443454 0 1 0 6.92
2012-04-14 00:40:00 10.2614579718989 11.5790497036048 0 1 0 6.84
2012-04-14 00:45:00 9.53499760036718 11.5854509752878 0 1 0 6.82
2012-04-14 00:50:00 8.68633998902505 11.5567067125632 0 1 0 6.91
2012-04-14 00:55:00 6.20648584599588 11.6111343925712 0 1 0 6.74
2012-04-14 01:00:00 3.61818712164669 11.6175748802474 0 1 0 6.72
2012-04-14 01:05:00 5.28224653638306 11.5918600698989 0 1 0.0273333333332774 6.8
2012-04-14 01:10:00 6.11940383441373 11.5822493622121 0 1 0.0546666666666667 6.83
2012-04-14 01:15:00 6.19563757717858 11.5886545440953 0 1 0.0819999999999441 6.81
2012-04-14 01:20:00 7.09925521428897 11.5249533217043 0 1 0.109333333333333 7.01
2012-04-14 01:25:00 6.437667550481 11.6337105691359 0 1 0.136666666666611 6.67
2012-04-14 01:30:00 2.49762348455577 11.7020214552794 0 1 0.164 6.46
2012-04-14 01:35:00 2.34703032962476 11.6856773317109 0 1 0.191333333333389 6.51
2012-04-14 01:40:00 3.31817796280876 11.5918600698989 0 1 0.218666666666667 6.8
2012-04-14 01:45:00 2.88408531311726 11.6693830933449 0 1 0.246000000000056 6.56
2012-04-14 01:50:00 3.50647349411212 11.6563835113375 0 1 0.273333333333333 6.6
2012-04-14 01:55:00 3.53897766980069 11.6856773317109 0 1 0.300666666666723 6.51
2012-04-14 02:00:00 4.03354100173253 11.6954778092539 0 1 0.328 6.48
2012-04-14 02:05:00 4.27841350907694 11.6922089858388 0 1 0.30066666666662 6.49
2012-04-14 02:10:00 6.39832287793393 11.6531385785171 0 1 0.273333333333352 6.61
2012-04-14 02:15:00 7.96553686666594 11.6304794868605 0 1 0.245999999999972 6.68
2012-04-14 02:20:00 9.73004044034843 11.6014884019451 0 1 0.218666666666592 6.77
2012-04-14 02:25:00 9.7520196004203 11.5982769975568 0 1 0.191333333333324 6.78
2012-04-14 02:30:00 9.93261663055125 11.5950675539639 0 1 0.163999999999944 6.79
2012-04-14 02:35:00 7.13679992572159 11.6143536528354 0 1 0.136666666666676 6.73
2012-04-14 02:40:00 4.13759029354503 11.5982769975568 0 1 0.109333333333296 6.78
2012-04-14 02:45:00 3.7215610069164 11.6369436262161 0 1 0.082000000000028 6.66
2012-04-14 02:50:00 6.17124530325268 11.5886545440953 0 1 0.054666666666648 6.81
2012-04-14 02:55:00 5.95289570352006 11.6175748802474 0 1 0.0273333333333799 6.72
2012-04-14 03:00:00 7.91297671011439 11.6047017683971 0 1 0 6.76
2012-04-14 03:05:00 8.69584565458332 11.5886545440953 0 1 0 6.81
2012-04-14 03:10:00 8.27538068025274 11.6175748802474 0 1 0 6.72
2012-04-14 03:15:00 9.51567531757613 11.5758519982036 0 1 0 6.85
2012-04-14 03:20:00 9.59596305817004 11.5854509752878 0 1 0 6.82
2012-04-14 03:25:00 8.57453488237059 11.6079170981823 0 1 0 6.75
2012-04-14 03:30:00 9.00204018277368 11.6079170981823 0 1 0 6.75
2012-04-14 03:35:00 8.16128453764812 11.6111343925712 0 1 0 6.74
2012-04-14 03:40:00 7.45826491289255 11.6207980760808 0 1 0 6.71
2012-04-14 03:45:00 6.35676992173228 11.6434156699109 0 1 0 6.64
2012-04-14 03:50:00 6.25437045557414 11.6596304279429 0 1 0 6.59
2012-04-14 03:55:00 5.46950828075699 11.6596304279429 0 1 0 6.59
2012-04-14 04:00:00 4.52089160446497 11.6824144984042 0 1 0 6.52
2012-04-14 04:05:00 4.49406452160727 11.6758948128282 0 1 0.0273333333332774 6.54
2012-04-14 04:10:00 3.42039078180544 11.7020214552794 0 1 0.0546666666666667 6.46
2012-04-14 04:15:00 4.2527564554267 11.6889421604236 0 1 0.0819999999999441 6.5
2012-04-14 04:20:00 5.0918942897228 11.666130217658 0 1 0.109333333333333 6.57
2012-04-14 04:25:00 5.79626098121842 11.6498956281956 0 1 0.136666666666611 6.62
2012-04-14 04:30:00 6.9079349438478 11.6434156699109 0 1 0.164 6.64
2012-04-14 04:35:00 6.99717763271822 11.6498956281956 0 1 0.191333333333389 6.62
2012-04-14 04:40:00 7.26495027767894 11.6466546590882 0 1 0.218666666666667 6.63
2012-04-14 04:45:00 7.0916566178863 11.6434156699109 0 1 0.246000000000056 6.64
2012-04-14 04:50:00 6.43509484849677 11.6531385785171 0 1 0.273333333333333 6.61
2012-04-14 04:55:00 4.87226327364916 11.6693830933449 0 1 0.300666666666723 6.56
2012-04-14 05:00:00 3.89142335873036 11.6726379579712 0 1 0.328 6.55
2012-04-14 05:05:00 4.68229758500146 11.6531385785171 0 1 4.35066666667353 6.61
2012-04-14 05:10:00 5.27761380570599 11.6401786593808 0 1 8.37333333333059 6.65
2012-04-14 05:15:00 7.46776582051273 11.5950675539639 0 1 12.3960000000041 6.79
2012-04-14 05:20:00 9.36145060515941 11.5982769975568 0 1 16.4186666666776 6.78
2012-04-14 05:25:00 8.60832264176372 11.5854509752878 0 1 20.4413333333347 6.82
2012-04-14 05:30:00 8.21415418158055 11.5982769975568 0 1 24.4640000000082 6.78
2012-04-14 05:35:00 8.91100814756905 11.6175748802474 0 1 28.4866666666653 6.72
2012-04-14 05:40:00 8.18981544426785 11.6175748802474 0 1 32.5093333333388 6.72
2012-04-14 05:45:00 8.16737397063124 11.6014884019451 0 1 36.5319999999959 6.77
2012-04-14 05:50:00 7.99645732550592 11.6014884019451 0 1 40.5546666666694 6.77
2012-04-14 05:55:00 8.34841227370148 11.5982769975568 0 1 44.5773333333265 6.78
2012-04-14 06:00:00 6.99367172506577 11.6434156699109 0 1 48.6 6.64
2012-04-14 06:05:00 7.11058024088504 11.6111343925712 0 1 66.5333333333639 6.74
2012-04-14 06:10:00 8.30398244088821 11.6240232416101 0 1 84.4666666666544 6.7
2012-04-14 06:15:00 7.52504634869363 11.6304794868605 0 1 102.400000000018 6.68
2012-04-14 06:20:00 8.97088160989852 11.5982769975568 0 1 120.333333333309 6.78
2012-04-14 06:25:00 9.9617558049872 11.5854509752878 0 1 138.266666666673 6.82
2012-04-14 06:30:00 9.53976164307518 11.5918600698989 0 1 156.199999999963 6.8
2012-04-14 06:35:00 8.86768137407556 11.6079170981823 0 1 174.133333333327 6.75
2012-04-14 06:40:00 7.8226233007223 11.6369436262161 0 1 192.066666666618 6.66
2012-04-14 06:45:00 7.81674966691767 11.6272503781112 0 1 209.999999999982 6.69
2012-04-14 06:50:00 7.32743826366774 11.6272503781112 0 1 227.933333333346 6.69
2012-04-14 06:55:00 6.36582803814647 11.6369436262161 0 1 245.866666666636 6.66
2012-04-14 07:00:00 5.36870770217445 11.6531385785171 0 1 263.8 6.61
2012-04-14 07:05:00 3.69501082327394 11.6726379579712 0 1 256.941666666681 6.55
2012-04-14 07:10:00 4.7660136490264 11.6143536528354 0 1 250.083333333333 6.73
2012-04-14 07:15:00 7.192505065212 11.6047017683971 0 1 243.225000000014 6.76
2012-04-14 07:20:00 8.68148119112715 11.5854509752878 0 1 236.366666666667 6.82
2012-04-14 07:25:00 8.79341475028692 11.5886545440953 0 1 229.508333333347 6.81
2012-04-14 07:30:00 9.22949883676714 11.6014884019451 0 1 222.65 6.77
2012-04-14 07:35:00 8.55714192050843 11.6369436262161 0 1 215.791666666653 6.66
2012-04-14 07:40:00 5.27329273705271 11.6596304279429 0 1 208.933333333333 6.59
2012-04-14 07:45:00 5.45587659048913 11.6563835113375 0 1 202.074999999986 6.6
2012-04-14 07:50:00 5.8590006430123 11.6531385785171 0 1 195.216666666667 6.61
2012-04-14 07:55:00 5.29649143166586 11.6563835113375 0 1 188.358333333319 6.6
2012-04-14 08:00:00 6.27384829480951 11.6240232416101 0 1 181.5 6.7
2012-04-14 08:05:00 7.70923734020354 11.6111343925712 0 1 216.341666666726 6.74
2012-04-14 08:10:00 7.859778105469 11.6175748802474 0 1 251.18333333331 6.72
2012-04-14 08:15:00 7.71309484378062 11.6175748802474 0 1 286.025000000036 6.72
2012-04-14 08:20:00 7.1299289588186 11.6240232416101 0 1 320.866666666762 6.7
2012-04-14 08:25:00 7.06701167156049 11.6207980760808 0 1 355.708333333345 6.71
2012-04-14 08:30:00 7.90435762805868 11.6304794868605 0 1 390.550000000071 6.68
2012-04-14 08:35:00 8.40182023106068 11.6240232416101 0 1 425.391666666655 6.7
2012-04-14 08:40:00 8.36722499557385 11.6272503781112 0 1 460.233333333381 6.69
2012-04-14 08:45:00 8.64208883447369 11.6175748802474 0 1 495.074999999964 6.72
2012-04-14 08:50:00 5.99082746338112 11.6466546590882 0 1 529.91666666669 6.63
2012-04-14 08:55:00 5.40683500315889 11.6563835113375 0 1 564.758333333274 6.6
2012-04-14 09:00:00 4.93362679094953 11.6693830933449 0 1 599.6 6.56
2012-04-14 09:05:00 3.50735284371413 11.6596304279429 0 1 609.800000000017 6.59
2012-04-14 09:10:00 5.91474514391995 11.6143536528354 0 1 619.999999999993 6.73
2012-04-14 09:15:00 7.05478500776886 11.6207980760808 0 1 630.200000000011 6.71
2012-04-14 09:20:00 7.16124102135762 11.6143536528354 0 1 640.399999999986 6.73
2012-04-14 09:25:00 6.31802322191449 11.6143536528354 0 1 650.600000000004 6.73
2012-04-14 09:30:00 6.07969418538041 11.6272503781112 0 1 660.799999999979 6.69
2012-04-14 09:35:00 2.89999559053112 11.6856773317109 0 1 670.999999999997 6.51
2012-04-14 09:40:00 2.99830052580336 11.6856773317109 0 1 681.199999999972 6.51
2012-04-14 09:45:00 5.85318117155257 11.5598927251794 0 1 691.39999999999 6.9
2012-04-14 09:50:00 7.89014637740516 11.6272503781112 0 1 701.600000000007 6.69
2012-04-14 09:55:00 6.83102316401102 11.6369436262161 0 1 711.799999999983 6.66
2012-04-14 10:00:00 6.11333927244821 11.6466546590882 0 1 722 6.63
2012-04-14 10:05:00 6.00930564122846 11.6337105691359 0 1 730.333333333316 6.67
2012-04-14 10:10:00 6.61360959921226 11.5950675539639 0 1 738.666666666667 6.79
2012-04-14 10:15:00 7.81967674323682 11.5918600698989 0 1 746.999999999983 6.8
2012-04-14 10:20:00 5.63554321708653 11.6466546590882 0 1 755.333333333333 6.63
2012-04-14 10:25:00 3.78664184136695 11.6922089858388 0 1 763.66666666665 6.49
2012-04-14 10:30:00 3.36948242217901 11.6954778092539 0 1 772 6.48
2012-04-14 10:35:00 3.52491893312046 11.6791536592081 0 1 780.33333333335 6.53
2012-04-14 10:40:00 5.81785301121933 11.6434156699109 0 1 788.666666666667 6.64
2012-04-14 10:45:00 7.19970342787129 11.6175748802474 0 1 797.000000000017 6.72
2012-04-14 10:50:00 6.86966608907244 11.6175748802474 0 1 805.333333333333 6.72
2012-04-14 10:55:00 5.30077603945658 11.6369436262161 0 1 813.666666666684 6.66
2012-04-14 11:00:00 3.39017853894152 11.6337105691359 0 1 822 6.67
2012-04-14 11:05:00 7.80502534164502 11.6079170981823 0 1 777.916666666591 6.75
2012-04-14 11:10:00 8.24664817227471 11.5918600698989 0 1 733.833333333363 6.8
2012-04-14 11:15:00 8.85325326363107 11.6047017683971 0 1 689.749999999955 6.76
2012-04-14 11:20:00 9.48859455717506 11.5886545440953 0 1 645.666666666546 6.81
2012-04-14 11:25:00 8.49487564692432 11.5982769975568 0 1 601.583333333318 6.78
2012-04-14 11:30:00 6.42318788506199 11.6047017683971 0 1 557.49999999991 6.76
2012-04-14 11:35:00 7.56641158209224 11.6175748802474 0 1 513.416666666682 6.72
2012-04-14 11:40:00 7.41895689358128 11.5950675539639 0 1 469.333333333273 6.79
2012-04-14 11:45:00 7.54385155943394 11.6207980760808 0 1 425.250000000045 6.71
2012-04-14 11:50:00 6.49475331933565 11.6498956281956 0 1 381.166666666637 6.62
2012-04-14 11:55:00 4.28040332004547 11.6240232416101 0 1 337.083333333409 6.7
2012-04-14 12:00:00 1.81363693819155 11.7381549239316 0 1 293 6.35
2012-04-14 12:05:00 2.44347336632841 11.7414518561751 0 1 339.333333333412 6.34
2012-04-14 12:10:00 3.47666392408583 11.6824144984042 0 1 385.666666666635 6.52
2012-04-14 12:15:00 4.34097552930361 11.6954778092539 0 1 432.000000000047 6.48
2012-04-14 12:20:00 3.47659452757953 11.7282762196082 0 1 478.33333333327 6.38
2012-04-14 12:25:00 3.35598257910336 11.6434156699109 0 1 524.666666666682 6.64
2012-04-14 12:30:00 3.37626770875529 11.7217004806222 0 1 570.999999999905 6.4
2012-04-14 12:35:00 1.88623745645272 11.7282762196082 0 1 617.333333333318 6.38
2012-04-14 12:40:00 3.980911122681 11.6047017683971 0 1 663.66666666654 6.76
2012-04-14 12:45:00 9.47475113100987 11.5535226443454 0 1 709.999999999953 6.92
2012-04-14 12:50:00 8.10215954071944 11.6337105691359 0 1 756.333333333365 6.67
2012-04-14 12:55:00 7.58812524961639 11.6337105691359 0 1 802.666666666588 6.67
2012-04-14 13:00:00 6.56334338714249 11.6401786593808 0 1 849 6.65
2012-04-14 13:05:00 9.27369611697659 11.5950675539639 0 1 836.558333333359 6.79
2012-04-14 13:10:00 7.15319125520095 11.666130217658 0 1 824.116666666667 6.57
2012-04-14 13:15:00 7.0409000888189 11.6401786593808 0 1 811.675000000025 6.65
2012-04-14 13:20:00 4.61801226081286 11.6791536592081 0 1 799.233333333333 6.53
2012-04-14 13:25:00 5.86537590007696 11.6401786593808 0 1 786.791666666692 6.65
2012-04-14 13:30:00 8.03509054823344 11.6047017683971 0 1 774.35 6.76
2012-04-14 13:35:00 6.81906568245316 11.6143536528354 0 1 761.908333333308 6.73
2012-04-14 13:40:00 4.04177537464395 11.6824144984042 0 1 749.466666666667 6.52
2012-04-14 13:45:00 1.88718756854026 11.734860007964 0 1 737.024999999975 6.36
2012-04-14 13:50:00 0.598530898711646 11.878378432568 0 1 724.583333333333 5.93
2012-04-14 13:55:00 0.507249239407769 11.7745323632572 0 1 712.141666666641 6.24
2012-04-14 14:00:00 6.07513175492705 11.6175748802474 0 1 699.7 6.72
2012-04-14 14:05:00 9.72770263725651 11.5662705886288 0 1 690.666666666651 6.88
2012-04-14 14:10:00 6.93590637498864 11.6498956281956 0 1 681.63333333334 6.62
2012-04-14 14:15:00 5.03649738537161 11.6498956281956 0 1 672.599999999991 6.62
2012-04-14 14:20:00 8.38637755993148 11.5630806834492 0 1 663.566666666642 6.89
2012-04-14 14:25:00 7.14394648744901 11.6272503781112 0 1 654.53333333333 6.69
2012-04-14 14:30:00 5.54978495073956 11.6466546590882 0 1 645.499999999981 6.63
2012-04-14 14:35:00 6.92212412757536 11.6014884019451 0 1 636.46666666667 6.77
2012-04-14 14:40:00 9.7350206595469 11.5598927251794 0 1 627.433333333321 6.9
2012-04-14 14:45:00 10.6021871137598 11.5344589972406 0 1 618.400000000009 6.98
2012-04-14 14:50:00 7.78696934301396 11.5982769975568 0 1 609.36666666666 6.78
2012-04-14 14:55:00 6.78952939941914 11.6047017683971 0 1 600.333333333349 6.76
2012-04-14 15:00:00 7.9578432784406 11.5982769975568 0 1 591.3 6.78
2012-04-14 15:05:00 6.52824348416822 11.6434156699109 0 1 577.591666666643 6.64
2012-04-14 15:10:00 2.72731118160899 11.7414518561751 0 1 563.883333333343 6.34
2012-04-14 15:15:00 0.843419454028743 11.807815949411 0 1 550.174999999986 6.14
2012-04-14 15:20:00 1.31308166262172 11.7911486885772 0 1 536.466666666685 6.19
2012-04-14 15:25:00 2.57209139978849 11.70529628049 0 1 522.758333333329 6.45
2012-04-14 15:30:00 5.94577407807574 11.5758519982036 0 1 509.050000000028 6.85
2012-04-14 15:35:00 10.3158545283886 11.5408057903892 0 1 495.341666666671 6.96
2012-04-14 15:40:00 9.74962035632092 11.5630806834492 0 1 481.633333333371 6.89
2012-04-14 15:45:00 9.67165298168739 11.5726562447472 0 1 467.925000000014 6.86
2012-04-14 15:50:00 7.14008944461311 11.5982769975568 0 1 454.216666666657 6.78
2012-04-14 15:55:00 3.83122290754136 11.7184156263707 0 1 440.508333333357 6.41
2012-04-14 16:00:00 3.31132334610296 11.7085731089011 0 1 426.8 6.44
2012-04-14 16:05:00 7.91989822528754 11.5567067125632 0 1 396.564166666729 6.91
2012-04-14 16:10:00 8.33383087992583 11.5758519982036 0 1 366.328333333333 6.85
2012-04-14 16:15:00 9.00938667280327 11.5662705886288 0 1 336.092500000062 6.88
2012-04-14 16:20:00 9.04501522935257 11.5822493622121 0 1 305.856666666667 6.83
2012-04-14 16:25:00 9.67889769825599 11.5822493622121 0 1 275.620833333395 6.83
2012-04-14 16:30:00 8.97761130846493 11.6079170981823 0 1 245.385 6.75
2012-04-14 16:35:00 6.07651281568305 11.6726379579712 0 1 215.149166666605 6.55
2012-04-14 16:40:00 3.30799551666479 11.6954778092539 0 1 184.913333333333 6.48
2012-04-14 16:45:00 2.11453301645754 11.7679000578857 0 1 154.677499999938 6.26
2012-04-14 16:50:00 3.92582371546664 11.70529628049 0 1 124.441666666667 6.45
2012-04-14 16:55:00 2.34297619398552 11.7315671069599 0 1 94.2058333332715 6.37
2012-04-14 17:00:00 2.49260955706633 11.6758948128282 0 1 63.97 6.54
2012-04-14 17:05:00 5.76809857010375 11.6143536528354 0 1 61.3724999999956 6.73
2012-04-14 17:10:00 6.61195755824392 11.5918600698989 0 1 58.7750000000018 6.8
2012-04-14 17:15:00 6.5882354303496 11.5694624419754 0 1 56.1774999999973 6.87
2012-04-14 17:20:00 8.87213943413587 11.5790497036048 0 1 53.5799999999929 6.84
2012-04-14 17:25:00 10.0095965196183 11.5376314253707 0 1 50.9824999999991 6.97
2012-04-14 17:30:00 9.86382569651701 11.5376314253707 0 1 48.3849999999947 6.97
2012-04-14 17:35:00 9.07392590043477 11.5886545440953 0 1 45.7875000000009 6.81
2012-04-14 17:40:00 3.1497123746122 11.7020214552794 0 1 43.1899999999965 6.46
2012-04-14 17:45:00 1.34956242800641 11.7844960554938 0 1 40.5925000000027 6.21
2012-04-14 17:50:00 0.994017209722155 11.8312360035556 0 1 37.9949999999982 6.07
2012-04-14 17:55:00 1.95135985015168 11.6693830933449 0 1 35.3975000000044 6.56
2012-04-14 18:00:00 5.28092730495733 11.5886545440953 0 1 32.8 6.81
2012-04-14 18:05:00 6.47129950484361 11.5790497036048 0 1 30.066666666662 6.84
2012-04-14 18:10:00 10.4443196490692 11.4902476795753 0 1 27.3333333333352 7.12
2012-04-14 18:15:00 10.7386712097192 11.5091491506174 0 1 24.5999999999972 7.06
2012-04-14 18:20:00 11.1777843062815 11.5123061284886 0 1 21.8666666666704 7.05
2012-04-14 18:25:00 10.0950493436947 11.5535226443454 0 1 19.1333333333324 6.92
2012-04-14 18:30:00 7.33048229344137 11.6758948128282 0 1 16.4000000000056 6.54
2012-04-14 18:35:00 3.63137690371886 11.7085731089011 0 1 13.6666666666676 6.44
2012-04-14 18:40:00 4.56430042355876 11.666130217658 0 1 10.9333333333408 6.57
2012-04-14 18:45:00 4.75550124379468 11.6856773317109 0 1 8.2000000000028 6.51
2012-04-14 18:50:00 4.12466324458486 11.6726379579712 0 1 5.4666666666648 6.55
2012-04-14 18:55:00 6.79802506814469 11.6207980760808 0 1 2.733333333338 6.71
2012-04-14 19:00:00 8.82779828985402 11.5854509752878 0 1 0 6.82
2012-04-14 19:05:00 9.59398683907507 11.5503405192717 0 1 0.0136666666666387 6.93
2012-04-14 19:10:00 8.63486496976857 11.5886545440953 0 1 0.0273333333333333 6.81
2012-04-14 19:15:00 8.23047268922392 11.6047017683971 0 1 0.040999999999972 6.76
2012-04-14 19:20:00 8.5293599812719 11.5950675539639 0 1 0.0546666666666667 6.79
2012-04-14 19:25:00 8.95867632879662 11.5982769975568 0 1 0.0683333333333054 6.78
2012-04-14 19:30:00 8.73332256537745 11.6079170981823 0 1 0.082 6.75
2012-04-14 19:35:00 8.31595237590725 11.6047017683971 0 1 0.0956666666666946 6.76
2012-04-14 19:40:00 8.11451954098042 11.5758519982036 0 1 0.109333333333333 6.85
2012-04-14 19:45:00 9.37697094522957 11.5694624419754 0 1 0.123000000000028 6.87
2012-04-14 19:50:00 9.83245836271952 11.5758519982036 0 1 0.136666666666667 6.85
2012-04-14 19:55:00 9.20508217317781 11.6014884019451 0 1 0.150333333333361 6.77
2012-04-14 20:00:00 8.17554649025299 11.6143536528354 0 1 0.164 6.73
2012-04-14 20:05:00 8.3791038879006 11.6079170981823 0 1 0.157166666666655 6.75
2012-04-14 20:10:00 7.96979055173528 11.6175748802474 0 1 0.150333333333338 6.72
2012-04-14 20:15:00 7.24543572221436 11.6337105691359 0 1 0.143499999999993 6.67
2012-04-14 20:20:00 7.128400952694 11.6434156699109 0 1 0.136666666666648 6.64
2012-04-14 20:25:00 7.08455583072132 11.6304794868605 0 1 0.129833333333331 6.68
2012-04-14 20:30:00 7.15976334036385 11.6337105691359 0 1 0.122999999999986 6.67
2012-04-14 20:35:00 7.21553702521951 11.6240232416101 0 1 0.116166666666669 6.7
2012-04-14 20:40:00 7.2980460051062 11.6401786593808 0 1 0.109333333333324 6.65
2012-04-14 20:45:00 6.58123837371159 11.6272503781112 0 1 0.102500000000007 6.69
2012-04-14 20:50:00 6.94300771991662 11.6175748802474 0 1 0.095666666666662 6.72
2012-04-14 20:55:00 7.4694766159644 11.6401786593808 0 1 0.088833333333345 6.65
2012-04-14 21:00:00 7.33294422086488 11.6369436262161 0 1 0.082 6.66
2012-04-14 21:05:00 7.12150496566976 11.6531385785171 0 1 0.075166666666655 6.61
2012-04-14 21:10:00 6.89725934456129 11.6693830933449 0 1 0.068333333333338 6.56
2012-04-14 21:15:00 6.4408929508152 11.6401786593808 0 1 0.061499999999993 6.65
2012-04-14 21:20:00 6.59909582172887 11.6143536528354 0 1 0.054666666666676 6.73
2012-04-14 21:25:00 8.11241457035682 11.6111343925712 0 1 0.047833333333331 6.74
2012-04-14 21:30:00 9.60815614973061 11.5854509752878 0 1 0.041000000000014 6.82
2012-04-14 21:35:00 10.390327447581 11.5726562447472 0 1 0.034166666666669 6.86
2012-04-14 21:40:00 10.2999204394481 11.5662705886288 0 1 0.027333333333352 6.88
2012-04-14 21:45:00 10.1345280614155 11.5726562447472 0 1 0.020500000000007 6.86
2012-04-14 21:50:00 10.0052283806439 11.5630806834492 0 1 0.013666666666662 6.89
2012-04-14 21:55:00 10.0223988154856 11.5694624419754 0 1 0.00683333333334499 6.87
2012-04-14 22:00:00 9.84237535239537 11.6047017683971 0 1 0 6.76
2012-04-14 22:05:00 9.29983688951049 11.6143536528354 0 1 0 6.73
2012-04-14 22:10:00 8.69016014455476 11.5982769975568 0 1 0 6.78
2012-04-14 22:15:00 8.70671665788821 11.6047017683971 0 1 0 6.76
2012-04-14 22:20:00 7.53916960284467 11.6337105691359 0 1 0 6.67
2012-04-14 22:25:00 7.0128964000487 11.6337105691359 0 1 0 6.67
2012-04-14 22:30:00 6.62725986843967 11.6693830933449 0 1 0 6.56
2012-04-14 22:35:00 5.54587040711978 11.666130217658 0 1 0 6.57
2012-04-14 22:40:00 5.8991554359921 11.6337105691359 0 1 0 6.67
2012-04-14 22:45:00 7.61721154218371 11.6207980760808 0 1 0 6.71
2012-04-14 22:50:00 7.87397148180788 11.6207980760808 0 1 0 6.71
2012-04-14 22:55:00 7.76781852659268 11.6272503781112 0 1 0 6.69
2012-04-14 23:00:00 7.80893005571249 11.6143536528354 0 1 0 6.73
2012-04-14 23:05:00 7.99223827298274 11.6143536528354 0 1 0 6.73
2012-04-14 23:10:00 7.95756694659458 11.6175748802474 0 1 0 6.72
2012-04-14 23:15:00 8.05938796545705 11.6240232416101 0 1 0 6.7
2012-04-14 23:20:00 7.95955812834927 11.6207980760808 0 1 0 6.71
2012-04-14 23:25:00 7.3176221420049 11.6531385785171 0 1 0 6.61
2012-04-14 23:30:00 5.81434350010771 11.6628793296204 0 1 0 6.58
2012-04-14 23:35:00 5.95556625131533 11.6498956281956 0 1 0 6.62
2012-04-14 23:40:00 6.87826837142647 11.6337105691359 0 1 0 6.67
2012-04-14 23:45:00 7.1141381918864 11.6175748802474 0 1 0 6.72
2012-04-14 23:50:00 7.89052640172564 11.6079170981823 0 1 0 6.75
2012-04-14 23:55:00 7.99823934659925 11.6240232416101 0 1 0 6.7
2012-04-15 00:00:00 7.05478500776886 11.6207980760808 0 0.699659330695815 0 6.71
2012-04-15 00:05:00 7.6809604176882 11.6047017683971 0 0.702894493856523 0.020500000000035 6.76
2012-04-15 00:10:00 8.42753064139842 11.5886545440953 0 0.713932046795666 0.040999999999986 6.81
2012-04-15 00:15:00 8.72677598786047 11.5982769975568 0 0.7841402131177 0.061500000000021 6.78
2012-04-15 00:20:00 8.23047268922392 11.6047017683971 0 0.76208274929863 0.081999999999972 6.76
2012-04-15 00:25:00 8.16533305717294 11.5982769975568 0 0.888029113439327 0.102500000000007 6.78
2012-04-15 00:30:00 8.31595237590725 11.6047017683971 0 0.893927772463467 0.122999999999958 6.76
2012-04-15 00:35:00 8.1938385377882 11.6047017683971 0 0.74151210669857 0.143499999999993 6.76
2012-04-15 00:40:00 7.92320733473793 11.6014884019451 0 0.751474776953503 0.163999999999944 6.77
2012-04-15 00:45:00 8.19588733058499 11.6079170981823 0 0.877115732478794 0.184499999999979 6.75
2012-04-15 00:50:00 8.78437662061227 11.6111343925712 0 0.89669779103385 0.205000000000014 6.74
2012-04-15 00:55:00 9.09748093986917 11.6047017683971 0 0.913276736103614 0.225499999999965 6.76
2012-04-15 01:00:00 9.28357878565244 11.5918600698989 0 0.921160017967858 0.246 6.8
2012-04-15 01:05:00 9.3863365587621 11.5822493622121 0 0.925213658958275 0.225500000000042 6.83
2012-04-15 01:10:00 9.50823703355122 11.5822493622121 0 0.920793475111608 0.205 6.83
2012-04-15 01:15:00 9.10059103035049 11.5918600698989 0 0.911311812569074 0.184500000000042 6.8
2012-04-15 01:20:00 8.03107496505201 11.5982769975568 0 0.877613822644414 0.164 6.78
2012-04-15 01:25:00 8.17345307015393 11.5918600698989 0 0.909039898245637 0.143500000000042 6.8
2012-04-15 01:30:00 8.23239244999122 11.5886545440953 0 0.914869009993029 0.123 6.81
2012-04-15 01:35:00 7.74454697147322 11.5886545440953 0 0.914218041798545 0.102499999999958 6.81
2012-04-15 01:40:00 8.00066584769517 11.5886545440953 0 0.875 0.082 6.81
2012-04-15 01:45:00 7.78005131167393 11.6272503781112 0 0.875 0.0614999999999581 6.69
2012-04-15 01:50:00 6.55438178508977 11.6466546590882 0 0.907160460799683 0.041 6.63
2012-04-15 01:55:00 6.47438428555979 11.6337105691359 0 1.375 0.0204999999999581 6.67
2012-04-15 02:00:00 6.35358606115004 11.6369436262161 0 0.890211675760598 0 6.66
2012-04-15 02:05:00 5.68511440848133 11.6758948128282 0 0.779932031727293 0 6.54
2012-04-15 02:10:00 4.65252193362399 11.6726379579712 0 0.867026845242605 0 6.55
2012-04-15 02:15:00 4.29760268459712 11.6758948128282 0 0.916922710722996 0 6.54
2012-04-15 02:20:00 4.49618339276251 11.6466546590882 0 0.92176170811093 0 6.63
2012-04-15 02:25:00 5.65013238246002 11.6240232416101 0 0.916352837295203 0 6.7
2012-04-15 02:30:00 6.68631201196196 11.6175748802474 0 0.922175588559129 0 6.72
